#rho	velocity
0.9203	1.1863
0.9195	1.1910
0.9174	1.2012
0.9150	1.2027
0.9126	1.2033
0.9104	1.2017
0.9081	1.2043
0.9071	1.2068
0.9078	1.2095
0.9100	1.2102
0.9137	1.2055
0.9183	1.1945
0.9238	1.1752
0.9288	1.1575
0.9327	1.1402
0.9364	1.1252
0.9396	1.1110
0.9434	1.1062
0.9477	1.1007
0.9526	1.1040
0.9576	1.1105
0.9633	1.1225
0.9697	1.1392
0.9760	1.1650
0.9669	1.1348
0.9614	1.1382
0.9563	1.1395
0.9517	1.1375
0.9468	1.1358
0.9431	1.1297
0.9412	1.1270
0.9407	1.1225
0.9411	1.1238
0.9428	1.1302
0.9450	1.1405
0.9477	1.1530
0.9501	1.1672
0.9518	1.1795
0.9540	1.1875
0.9565	1.1895
0.9590	1.1838
0.9627	1.1765
0.9657	1.1653
0.9692	1.1490
0.9729	1.1317
0.9764	1.1087
0.9790	1.0887
0.9813	1.0705
0.9830	1.0557
0.8735	1.0597
0.8728	1.0672
0.8723	1.0775
0.8715	1.0882
0.8705	1.1022
0.8696	1.1160
0.8697	1.1275
0.8702	1.1377
0.8713	1.1447
0.8731	1.1500
0.8753	1.1513
0.8786	1.1510
0.8818	1.1510
0.8852	1.1515
0.8872	1.1508
0.8888	1.1493
0.8891	1.1470
0.8883	1.1462
0.8868	1.1450
0.8850	1.1417
0.8840	1.1373
0.7811	1.1230
0.7797	1.1240
0.7781	1.1297
0.7761	1.1428
0.7741	1.1583
0.7725	1.1760
0.7715	1.1900
0.7712	1.2005
0.7716	1.2043
0.7729	1.2022
0.7749	1.1920
0.7834	1.1772
0.7859	1.1618
0.7889	1.1457
0.8307	1.1448
0.8312	1.1447
0.8290	1.1442
0.8294	1.1430
0.8289	1.1415
0.8285	1.1390
0.8289	1.1350
0.8294	1.1285
0.8298	1.1235
0.8303	1.1200
0.8318	1.1205
0.8334	1.1215
0.8354	1.1258
0.8370	1.1317
0.8391	1.1380
0.8418	1.1455
0.8450	1.1505
0.8483	1.1552
0.9150	1.2012
0.9132	1.1902
0.9117	1.1795
0.9109	1.1653
0.9106	1.1465
0.9111	1.1245
0.9123	1.1033
0.9137	1.0837
0.9146	1.0630
0.9152	1.0505
0.9157	1.0445
0.9158	1.0460
0.9160	1.0518
0.9160	1.0630
0.9157	1.0762
0.9151	1.0892
0.9146	1.0998
0.9137	1.1133
0.9133	1.1265
0.9129	1.1405
0.9128	1.1490
0.9139	1.1563
0.7912	1.0460
0.7910	1.0687
0.7910	1.0940
0.7917	1.1202
0.7931	1.1370
0.7948	1.1460
0.7968	1.1475
0.7991	1.1433
0.8016	1.1323
0.8041	1.1160
0.8068	1.0942
0.8096	1.0682
0.8124	1.0422
0.8150	1.0160
0.8171	1.0010
0.6512	1.1400
0.6544	1.0830
0.6559	1.0735
1.0302	1.1845
1.0333	1.1943
1.0360	1.1932
1.0386	1.1865
1.0409	1.1730
1.0433	1.1600
1.0439	1.1478
1.0403	1.1390
1.0346	1.1332
1.0277	1.1282
1.0222	1.1235
1.0177	1.1155
1.0152	1.1050
1.0141	1.0900
1.0139	1.0730
1.0140	1.0543
1.0148	1.0365
1.0162	1.0213
1.0187	1.0093
1.0218	1.0020
1.0254	1.0000
1.0295	1.0068
1.0320	1.0263
1.0351	1.0548
1.0385	1.0922
1.0419	1.1330
0.9994	1.1130
1.0460	1.1728
0.9955	1.1218
1.0504	1.2047
0.9914	1.1333
1.0555	1.2257
0.9868	1.1482
0.9819	1.1643
0.9777	1.1750
0.9751	1.1782
0.9748	1.1730
0.9769	1.1592
0.9808	1.1460
0.9866	1.1317
0.9934	1.1117
1.0006	1.0952
1.0077	1.0812
1.0134	1.0705
1.0187	1.0673
1.0230	1.0735
1.0268	1.0955
1.0514	1.1360
1.0304	1.1252
1.0461	1.1345
1.0353	1.1615
1.0399	1.1415
1.0410	1.1925
1.0334	1.1535
1.0481	1.2178
1.0254	1.1680
1.0566	1.2300
1.0172	1.1857
1.0663	1.2332
1.0083	1.2007
1.0772	1.2328
1.0007	1.2132
1.0895	1.2297
0.9952	1.2227
1.1019	1.2222
0.9920	1.2280
1.1131	1.2050
0.9896	1.2320
0.9877	1.2350
0.9864	1.2330
0.9858	1.2323
0.9853	1.2315
0.9855	1.2288
0.9862	1.2223
0.9878	1.2125
0.9906	1.2025
0.9943	1.1910
1.0003	1.1770
1.0079	1.1542
1.0169	1.1297
1.0261	1.1020
1.0340	1.0775
1.0402	1.0580
1.0451	1.0485
1.0483	1.0457
0.7382	1.1652
0.7393	1.1660
0.7404	1.1708
0.7410	1.1795
0.7415	1.1878
0.7419	1.1918
0.7423	1.1940
0.7430	1.1915
0.7438	1.1810
0.7453	1.1657
0.7477	1.1485
0.7504	1.1272
0.7468	1.2530
0.7474	1.2640
0.7483	1.2715
0.7499	1.2723
0.7519	1.2668
0.7545	1.2560
0.7575	1.2417
0.7602	1.2297
0.7625	1.2130
0.7645	1.1925
0.7663	1.1728
0.7679	1.1547
0.8356	1.2468
0.8318	1.2585
0.8286	1.2702
0.8259	1.2770
0.8246	1.2778
0.8240	1.2732
0.8238	1.2650
0.8247	1.2543
0.8266	1.2430
0.8299	1.2310
0.8344	1.2188
0.8392	1.2070
0.8444	1.2012
0.8499	1.1955
0.8552	1.1930
0.8609	1.1920
0.8663	1.1895
0.7873	1.2015
0.7900	1.2067
0.7917	1.2157
0.7925	1.2292
0.7922	1.2467
0.7913	1.2655
0.7896	1.2820
0.7875	1.2957
0.7855	1.3035
0.7839	1.3093
0.7828	1.3137
0.7830	1.3162
0.7843	1.3182
0.8355	1.2348
0.8362	1.2377
0.8369	1.2398
0.8379	1.2340
0.8384	1.2257
0.8388	1.2130
0.8388	1.1997
0.8387	1.1877
0.8386	1.1790
0.8388	1.1740
0.8389	1.1750
0.8392	1.1825
0.8402	1.1962
0.8417	1.2155
0.8432	1.2360
0.8455	1.2528
0.9509	1.1372
0.9471	1.1352
0.9443	1.1397
0.9414	1.1422
0.9395	1.1493
0.9386	1.1580
0.9386	1.1638
0.9390	1.1675
0.9395	1.1725
0.9411	1.1765
0.9430	1.1773
0.9452	1.1755
0.9478	1.1705
0.9513	1.1618
0.9552	1.1547
0.9600	1.1495
0.9647	1.1468
0.9687	1.1475
0.9718	1.1482
0.9745	1.1527
0.9768	1.1595
0.9779	1.1660
0.9784	1.1702
0.9779	1.1742
0.8595	1.1947
0.8572	1.2002
0.8546	1.2013
0.8525	1.1987
0.8502	1.1950
0.8476	1.1882
0.8443	1.1815
0.8414	1.1807
0.8393	1.1840
0.8386	1.1860
0.8393	1.1855
0.8418	1.1843
0.8455	1.1785
0.8494	1.1700
0.8522	1.1555
0.8543	1.1388
0.8565	1.1205
0.8589	1.1035
0.7346	1.1557
0.7348	1.1275
0.7356	1.0995
0.7372	1.0740
0.7396	1.0617
0.7425	1.0582
0.7461	1.0570
0.7501	1.0610
0.7540	1.0685
0.7579	1.0725
0.7616	1.0730
1.0887	1.1962
1.0786	1.1917
1.0709	1.1822
1.0647	1.1620
1.0593	1.1427
1.0550	1.1142
1.0507	1.0828
1.0471	1.0562
1.0438	1.0392
1.0417	1.0290
1.0404	1.0310
1.0382	1.0413
1.0348	1.0503
1.0316	1.0675
1.0291	1.0813
1.0274	1.0923
1.0275	1.0995
1.0288	1.1030
1.0303	1.1023
1.0317	1.0975
1.0334	1.0898
1.0342	1.0772
1.0353	1.0620
1.0356	1.0462
1.0359	1.0280
1.0355	1.0165
1.0328	1.0105
1.0292	0.9298
1.0251	0.9267
0.8686	1.0167
0.8666	1.0088
0.8761	1.0155
0.8742	1.0420
0.8700	1.0818
0.8693	1.1295
0.8692	1.1653
0.8765	1.1883
0.8766	1.1987
0.8762	1.2038
0.8755	1.2030
0.8751	1.1995
0.8749	1.1908
0.8745	1.1750
0.8738	1.1510
0.8726	1.1260
0.8716	1.1155
0.8711	1.1173
0.8716	1.1270
0.8740	1.1418
0.8783	1.1540
0.8855	1.2580
0.8823	1.2385
0.8801	1.2153
0.8788	1.1970
0.8789	1.1827
0.8802	1.1730
0.8822	1.1697
0.8834	1.1660
0.8834	1.1660
0.8828	1.1692
0.8814	1.1720
0.8784	1.1758
0.8742	1.1812
0.8691	1.1880
0.8640	1.1965
0.8594	1.2067
0.8556	1.2145
0.8543	1.2240
0.8558	1.2292
0.8848	1.1795
0.8830	1.1900
0.8809	1.2007
0.8793	1.2102
0.8778	1.2178
0.8763	1.2212
0.8749	1.2182
0.8742	1.2082
0.8736	1.1955
0.8731	1.1847
0.8717	1.1723
0.8705	1.1635
0.8694	1.1565
0.8688	1.1555
0.8679	1.1625
0.8677	1.1750
0.8685	1.1935
0.8707	1.2065
0.8739	1.2148
0.8775	1.2195
0.7282	1.2038
0.7282	1.2012
0.7285	1.1962
0.7291	1.1910
0.7302	1.1855
0.7318	1.1785
0.7338	1.1747
0.7362	1.1758
0.7391	1.1812
0.7416	1.1905
0.7715	1.2072
0.7714	1.1955
0.7717	1.1800
0.7722	1.1620
0.7730	1.1475
0.7741	1.1380
0.7759	1.1315
0.7783	1.1290
0.7812	1.1340
0.7848	1.1460
0.7887	1.1647
0.7934	1.1847
0.8068	1.2057
0.8122	1.2255
0.8178	1.2423
0.8225	1.2557
0.8944	1.1975
0.8893	1.2017
0.8849	1.2055
0.8812	1.2025
0.8789	1.1940
0.8770	1.1820
0.8763	1.1683
0.8756	1.1535
0.8742	1.1413
0.8737	1.1318
0.8736	1.1325
0.8744	1.1387
0.8759	1.1445
0.8775	1.1515
0.8792	1.1605
0.8810	1.1645
0.8830	1.1662
0.8849	1.1665
0.8871	1.1660
0.8887	1.1670
0.8895	1.1652
0.8339	1.0307
0.8283	1.0415
0.8224	1.0592
0.8171	1.0825
0.8125	1.1030
0.8087	1.1202
0.8056	1.1333
0.8038	1.1427
0.8024	1.1495
0.8017	1.1552
0.8012	1.1567
0.8012	1.1547
0.8013	1.1518
0.8013	1.1473
0.8018	1.1453
0.8027	1.1478
0.8270	1.0735
0.8260	1.0768
0.8247	1.0882
0.8230	1.1082
0.8208	1.1350
0.8183	1.1630
0.8162	1.1860
0.8146	1.2022
0.8141	1.2107
0.8130	1.2165
0.8116	1.2167
0.8100	1.2075
0.8090	1.1955
0.8083	1.1847
0.8081	1.1728
0.8082	1.1660
0.9132	1.1175
0.9081	1.1248
0.9038	1.1285
0.9008	1.1330
0.8992	1.1350
0.8986	1.1358
0.8986	1.1378
0.8990	1.1413
0.9003	1.1477
0.9023	1.1560
0.9042	1.1638
0.9065	1.1705
0.9082	1.1763
0.9095	1.1800
0.9094	1.1845
0.9076	1.1855
0.9052	1.1843
0.9024	1.1802
