#rho	velocity
0.8951	1.1468
0.8979	1.1382
0.8995	1.1285
0.9008	1.1170
0.9016	1.1035
0.9017	1.0860
0.9022	1.0717
0.9022	1.0607
0.9018	1.0585
0.9016	1.0610
0.9013	1.0715
0.9022	1.0875
0.9054	1.1095
0.9101	1.1328
0.9171	1.1575
0.9250	1.1797
0.9329	1.1893
0.9402	1.1917
0.9468	1.1855
0.9526	1.1733
0.9578	1.1565
0.9632	1.1382
0.9678	1.1152
0.9729	1.0930
0.9317	1.1210
0.9314	1.1387
0.9315	1.1553
0.9331	1.1678
0.9347	1.1835
0.9361	1.2002
0.9379	1.2170
0.9398	1.2292
0.9422	1.2345
0.9448	1.2335
0.9481	1.2272
0.9524	1.2208
0.9575	1.2185
0.9636	1.2160
0.9696	1.2073
0.9761	1.1930
0.9831	1.1740
0.9900	1.1522
0.9960	1.1350
0.9998	1.1180
1.0013	1.1010
1.0008	1.0830
0.9995	1.0640
0.9979	1.0492
0.9972	1.0408
0.7450	1.1455
0.7448	1.1285
0.7453	1.1115
0.7460	1.0950
0.7474	1.0855
0.7489	1.0763
0.7500	1.0740
0.7515	1.0738
0.7532	1.0725
0.7551	1.0727
0.7573	1.0707
0.7672	1.2167
0.7653	1.2195
0.7631	1.2255
0.7610	1.2320
0.7586	1.2383
0.7569	1.2390
0.7562	1.2373
0.7555	1.2355
0.7559	1.2288
0.7573	1.2195
0.7596	1.2050
0.7623	1.1900
0.7655	1.1745
0.8376	1.1205
0.8351	1.1282
0.8331	1.1410
0.8310	1.1568
0.8301	1.1700
0.8296	1.1780
0.8303	1.1830
0.8307	1.1850
0.8324	1.1867
0.8349	1.1890
0.8379	1.1892
0.8414	1.1865
0.8448	1.1815
0.8473	1.1767
0.8497	1.1730
0.8520	1.1735
0.8545	1.1697
0.8573	1.1683
0.8601	1.1650
0.8630	1.1605
0.9162	1.2060
0.9181	1.2080
0.9190	1.2065
0.9193	1.2033
0.9189	1.2007
0.9178	1.1967
0.9160	1.1927
0.9142	1.1957
0.9118	1.2035
0.9099	1.2120
0.9080	1.2265
0.9065	1.2405
0.9060	1.2500
0.9069	1.2557
0.9086	1.2580
0.9105	1.2570
0.9124	1.2535
0.9156	1.2507
0.9190	1.2442
0.9228	1.2345
0.9257	1.2205
0.9287	1.2045
0.9757	1.1602
0.9778	1.1512
0.9800	1.1385
0.9802	1.1210
0.9786	1.1012
0.9721	1.0773
0.9676	1.0530
0.9638	1.0363
0.9609	1.0200
0.9593	1.0180
0.9592	1.0305
0.9596	1.0505
0.9616	1.0847
0.9633	1.1240
0.9651	1.1618
0.9678	1.1945
0.9696	1.2230
0.9697	1.2525
0.9661	1.2715
0.9601	1.2825
0.9536	1.2812
0.9480	1.2718
0.9447	1.2517
0.9435	1.2257
0.9457	1.2032
0.7917	1.0322
0.7911	1.0287
0.7911	1.0275
0.7912	1.0290
0.7908	1.0307
0.7904	1.0425
0.7900	1.0675
0.7902	1.1060
0.7909	1.1528
0.7919	1.2012
0.7932	1.2370
0.7949	1.2555
0.7961	1.2640
0.7971	1.2660
0.8705	1.1078
0.8688	1.1415
0.8672	1.1703
0.8655	1.1865
0.8639	1.1912
0.8618	1.1842
0.8598	1.1712
0.8583	1.1577
0.8584	1.1475
0.8597	1.1365
0.8615	1.1215
0.8629	1.1087
0.8638	1.1080
0.8640	1.1173
0.8642	1.1342
0.8639	1.1560
0.8632	1.1730
0.8623	1.1833
0.8612	1.1855
0.7975	1.0795
0.7923	1.1078
0.7883	1.1430
0.7858	1.1765
0.7848	1.2035
0.7851	1.2250
0.7868	1.2388
0.7890	1.2475
0.7907	1.2450
0.7926	1.2323
0.7941	1.2110
0.7957	1.1815
0.7980	1.1460
0.8010	1.1095
0.8046	1.0790
0.7218	1.1152
0.7221	1.1323
0.7216	1.1410
0.7203	1.1465
0.7190	1.1480
0.7179	1.1460
0.7166	1.1422
0.7160	1.1405
0.6929	1.1205
0.6919	1.1092
0.6921	1.0962
0.6933	1.0837
0.6958	1.0730
0.6986	1.0648
0.7013	1.0595
0.8859	1.1880
0.8826	1.1860
0.8801	1.1810
0.8799	1.1762
0.8812	1.1745
0.8846	1.1723
0.8888	1.1733
0.8937	1.1755
0.8995	1.1802
0.9051	1.1878
0.9104	1.1930
0.9148	1.1975
0.9170	1.1982
0.9170	1.1975
0.9153	1.1957
0.9127	1.1965
0.9093	1.1967
0.9061	1.1972
0.9048	1.1983
0.9061	1.2000
0.9314	1.2162
0.9270	1.2305
0.9225	1.2400
0.9178	1.2457
0.9230	1.2508
0.9197	1.2510
0.9170	1.2465
0.9144	1.2430
0.9150	1.2420
0.9172	1.2428
0.9205	1.2435
0.9247	1.2443
0.9289	1.2440
0.9328	1.2418
0.9367	1.2338
0.9411	1.2248
0.9457	1.2155
0.9504	1.2010
0.9551	1.1817
0.9608	1.1615
0.9667	1.1450
0.9727	1.1305
0.9788	1.1218
0.9849	1.1215
0.9918	1.1270
0.7061	1.2850
0.7051	1.2787
0.7047	1.2702
0.7047	1.2592
0.7056	1.2438
0.7077	1.2268
0.7111	1.2067
0.6885	1.1630
0.6865	1.1715
0.6841	1.1755
0.6817	1.1840
0.6794	1.1920
0.8733	1.1590
0.8688	1.1705
0.8654	1.1783
0.8627	1.1837
0.8609	1.1840
0.8599	1.1835
0.8593	1.1833
0.8592	1.1817
0.8600	1.1820
0.8611	1.1765
0.8629	1.1673
0.8654	1.1540
0.8693	1.1380
0.8740	1.1203
0.8777	1.1028
0.8826	1.0875
0.8869	1.0755
0.8907	1.0685
0.8953	1.0635
0.8990	1.0637
0.9033	1.0692
0.9075	1.0768
0.9508	1.1202
0.9511	1.1327
0.9517	1.1345
0.9529	1.1382
0.9539	1.1402
0.9539	1.1412
0.9532	1.1438
0.9510	1.1412
0.9486	1.1373
0.9466	1.1287
0.9454	1.1192
0.9436	1.1130
0.9424	1.1135
0.9410	1.1145
0.9402	1.1140
0.9408	1.1110
0.9426	1.1053
0.9449	1.0998
0.9480	1.0960
1.0741	1.1193
0.9527	1.0915
1.0742	1.1440
0.9583	1.0868
1.0742	1.1630
0.9633	1.0832
1.0732	1.1798
0.9684	1.0822
1.0719	1.1943
0.9751	1.0800
1.0716	1.2017
0.9831	1.0825
1.0716	1.2060
0.9922	1.0907
1.0728	1.2110
1.0735	1.2163
1.0739	1.2175
1.0737	1.2120
1.0728	1.2000
1.0697	1.1852
