#rho	velocity
1.1391	0.7820
1.2178	0.6545
1.1349	0.7742
1.2219	0.6732
1.1296	0.7687
1.2280	0.6888
1.1247	0.7632
1.2342	0.6985
1.1193	0.7600
1.2412	0.6980
1.1153	0.7570
1.2482	0.6965
1.1119	0.7553
1.2553	0.6912
1.1098	0.7523
1.2610	0.6843
1.1080	0.7505
1.2653	0.6812
1.1074	0.7475
1.2673	0.6798
1.1080	0.7430
1.2682	0.6805
1.1100	0.7398
1.2670	0.6820
1.1117	0.7380
1.2641	0.6870
1.1136	0.7370
1.2598	0.6953
1.1162	0.7383
1.2535	0.6998
1.1200	0.7382
1.2457	0.7040
1.1249	0.7392
1.2380	0.7078
1.1306	0.7393
1.2306	0.7073
1.1357	0.7383
1.2231	0.7035
1.1412	0.7358
1.2193	0.6998
1.1475	0.7342
1.1544	0.7315
1.1585	0.7270
1.1633	0.7235
1.1662	0.7198
1.1680	0.7163
1.1673	0.7112
1.1677	0.7065
1.1680	0.7012
1.1674	0.6955
1.1684	0.6885
1.1705	0.6815
1.1749	0.6758
1.1808	0.6698
1.1885	0.6657
1.1974	0.6655
1.2062	0.6683
1.2174	0.6753
1.2268	0.6862
1.2331	0.6990
1.2359	0.7092
1.2362	0.7187
1.2398	0.7250
1.2431	0.7267
0.9283	0.6483
1.2453	0.7260
0.9274	0.6517
1.2490	0.7220
0.9270	0.6655
1.2521	0.7130
0.9270	0.6725
1.2568	0.7022
0.9278	0.6812
1.2609	0.6890
0.9287	0.6853
1.2653	0.6765
0.9306	0.6853
1.2687	0.6653
0.9354	0.6867
1.2728	0.6550
0.9446	0.6848
1.2771	0.6452
0.9546	0.6825
1.2809	0.6390
0.9655	0.6777
0.9745	0.6775
0.9815	0.6680
0.9877	0.6587
0.9931	0.6505
0.9969	0.6522
0.9996	0.6625
1.0021	0.6750
1.0045	0.6903
1.0071	0.7078
1.0098	0.7213
1.0131	0.7422
1.0187	0.7650
1.0272	0.7828
1.0347	0.7967
1.0263	0.8050
1.0306	0.7997
1.0354	0.7945
0.9482	0.6623
1.0386	0.7855
0.9452	0.6085
1.0382	0.7683
0.9431	0.6290
1.0363	0.7472
0.9420	0.5913
1.0332	0.7130
0.9415	0.5510
1.0302	0.6807
0.9422	0.5217
1.0266	0.6505
0.9442	0.5085
1.0231	0.6255
0.9477	0.5057
1.0198	0.6057
0.9518	0.5130
1.0173	0.5885
0.9566	0.5255
1.0152	0.5755
0.9618	0.5460
0.9668	0.5673
0.9712	0.5905
0.9761	0.6062
0.9796	0.6158
0.9830	0.6220
0.9858	0.6287
0.9877	0.6323
0.9895	0.6312
0.9912	0.6265
0.9931	0.6175
0.9954	0.6102
0.9984	0.6057
1.0024	0.6102
1.0070	0.6217
1.0115	0.6355
1.0157	0.6488
1.0206	0.6607
1.0247	0.6730
1.2139	0.7412
1.0291	0.6822
1.2138	0.7262
1.0326	0.6853
1.2132	0.7138
1.0361	0.6845
1.2128	0.6998
1.0389	0.6795
1.2123	0.6910
1.0411	0.6710
1.2131	0.6880
1.0411	0.6593
1.2160	0.6888
1.0403	0.6438
1.2184	0.6943
1.0394	0.6222
1.2205	0.7075
1.0381	0.6035
1.2216	0.7260
1.0367	0.5882
1.2256	0.7505
1.0356	0.5788
1.2324	0.7780
1.0346	0.5768
1.2403	0.8047
1.2463	0.8310
1.2508	0.8518
1.2530	0.8675
1.2534	0.8907
1.2542	0.9020
1.2562	0.9040
1.2571	0.8960
1.2565	0.8868
1.2543	0.8618
1.2503	0.8385
1.2460	0.8080
1.2427	0.7765
1.2416	0.7472
1.2433	0.7055
1.2468	0.6730
1.2513	0.6400
1.2570	0.6095
1.2635	0.5802
1.2705	0.5595
1.2766	0.5330
1.2812	0.5152
1.0641	0.7177
1.2850	0.5010
1.0687	0.7192
1.2887	0.4875
1.0750	0.7232
1.2906	0.4743
1.0821	0.7330
1.2912	0.4580
1.0900	0.7485
1.2909	0.4502
1.0982	0.7658
1.2914	0.4510
1.1066	0.7848
1.2945	0.4528
1.1148	0.8043
1.2992	0.4645
1.1230	0.8227
1.3066	0.4818
1.1298	0.8395
1.3176	0.5058
1.1350	0.8522
1.3288	0.5320
1.1390	0.8575
1.3414	0.5607
1.1418	0.8615
1.3561	0.5895
1.1437	0.8647
1.3722	0.6250
1.1444	0.8620
1.3884	0.6560
1.1450	0.8575
1.4036	0.6865
1.1448	0.8475
1.4178	0.7117
1.1470	0.8337
1.4322	0.7343
1.1477	0.8200
1.4470	0.7522
1.1486	0.8065
1.4595	0.7630
1.2624	0.7800
1.1480	0.8000
1.4688	0.7728
1.2545	0.7863
1.1480	0.7988
1.4742	0.7908
1.2487	0.7878
1.1471	0.7985
1.4769	0.7988
1.2439	0.7892
1.1474	0.7975
1.4748	0.8020
1.2392	0.7927
1.1474	0.7992
1.4700	0.7988
1.2339	0.7948
1.1469	0.8032
1.4646	0.7870
1.2284	0.7957
1.1436	0.8080
1.2232	0.7970
1.1441	0.8132
1.2183	0.7930
1.1444	0.8133
1.2130	0.7937
1.1471	0.8098
1.2077	0.7940
1.1501	0.8007
1.2039	0.7967
1.1539	0.7880
1.2018	0.7965
1.1585	0.7702
1.2030	0.8002
1.1635	0.7505
1.2046	0.8015
1.1704	0.7265
1.2042	0.8037
1.1800	0.7012
1.2029	0.8048
1.1885	0.6757
1.2029	0.8032
1.1972	0.6518
1.2036	0.8033
1.2084	0.6310
1.2047	0.7965
1.2199	0.6147
1.2055	0.7917
1.2319	0.5993
1.2065	0.7853
1.2421	0.5863
1.2087	0.7800
1.2527	0.5765
1.2130	0.7715
1.2633	0.5657
1.2186	0.7597
1.2743	0.5580
1.2256	0.7485
1.2820	0.5468
1.2328	0.7365
1.2914	0.5365
1.2401	0.7280
1.3003	0.5268
1.2466	0.7195
1.3110	0.5202
1.2532	0.7162
1.3209	0.5153
1.2610	0.7105
1.3293	0.5120
1.2695	0.7027
1.3380	0.5095
1.2758	0.6925
1.3477	0.5080
1.2384	0.7027
1.2815	0.6823
1.3557	0.5090
1.2377	0.6977
1.2874	0.6745
1.3633	0.5130
1.2367	0.6973
1.2936	0.6678
1.3703	0.5207
1.2350	0.6943
1.2996	0.6638
1.2344	0.7032
1.3049	0.6622
1.2339	0.7082
1.3099	0.6650
1.2338	0.7080
1.3141	0.6712
1.2339	0.7050
1.3198	0.6825
1.2347	0.7053
1.3238	0.6933
1.2353	0.7080
1.3286	0.7040
1.2345	0.7070
1.3308	0.7087
1.2331	0.7017
1.3308	0.7117
1.2315	0.6880
1.3289	0.7097
1.2303	0.6780
1.3262	0.7025
1.2315	0.6615
1.3225	0.6907
1.2357	0.6485
1.3187	0.6745
1.2387	0.6375
1.3150	0.6502
1.2432	0.6265
1.3128	0.6225
1.2490	0.6125
1.3118	0.5965
1.2568	0.5985
1.3115	0.5752
1.2653	0.5867
1.3121	0.5622
1.2749	0.5818
1.3127	0.5510
1.2850	0.5815
1.3143	0.5455
1.2951	0.5797
1.3155	0.5450
1.3049	0.5818
1.3172	0.5500
1.3149	0.5838
1.3184	0.5545
1.3236	0.5907
1.3209	0.5600
1.3319	0.5990
1.3242	0.5657
1.3386	0.6078
1.3433	0.6115
1.1898	0.7045
1.3486	0.6130
1.1945	0.6845
1.3531	0.6127
1.1986	0.6645
1.3560	0.6108
1.2025	0.6483
1.3581	0.6080
1.2063	0.6338
1.3592	0.6012
1.2107	0.6210
1.3589	0.5938
1.2142	0.6140
1.3571	0.5815
1.2172	0.6137
1.3539	0.5707
1.2205	0.6135
1.3498	0.5593
1.2248	0.6123
1.3454	0.5528
1.2299	0.6145
1.3412	0.5502
1.2357	0.6190
1.3377	0.5455
1.2419	0.6250
1.3341	0.5395
1.2480	0.6345
1.3284	0.5313
1.2549	0.6417
1.3209	0.5230
1.2611	0.6455
1.3141	0.5155
1.2680	0.6488
1.3092	0.5082
1.2748	0.6465
1.3058	0.5003
1.2832	0.6462
1.3057	0.4930
1.2918	0.6445
1.3056	0.4858
1.3004	0.6383
1.3060	0.4765
1.3092	0.6285
1.3080	0.4710
1.3171	0.6198
1.3110	0.4683
1.3242	0.6057
1.3163	0.4683
1.3311	0.5933
1.3201	0.4692
1.3374	0.6662
1.3387	0.5820
1.3230	0.4715
1.3440	0.6625
1.3446	0.5675
1.3250	0.4755
1.3504	0.6620
1.3505	0.5548
1.3272	0.4827
1.3561	0.6630
1.3561	0.5393
1.3292	0.4912
1.3630	0.6648
1.3624	0.5268
1.3304	0.4990
1.3695	0.6630
1.3698	0.5133
1.3324	0.5090
1.3760	0.6660
1.3767	0.5012
1.3836	0.6635
1.3824	0.4907
1.3922	0.6615
1.3873	0.4790
1.4011	0.6532
1.3926	0.4717
1.4132	0.6415
1.3963	0.4688
1.4261	0.6295
1.4003	0.4695
1.4371	0.6152
1.4021	0.4752
1.4501	0.6033
1.4033	0.4862
1.4632	0.5900
1.4019	0.4978
1.4728	0.5793
1.4001	0.5132
1.4832	0.5668
1.3992	0.5240
1.4911	0.5610
1.3984	0.5330
1.4943	0.5560
1.3980	0.5455
1.4971	0.5573
1.3971	0.5565
1.4997	0.5660
1.3957	0.5645
1.5030	0.5773
1.3948	0.5725
1.5049	0.5893
1.3957	0.5805
1.5069	0.6017
1.3964	0.5895
1.5056	0.6165
1.3964	0.6012
1.5034	0.6337
1.3988	0.6083
1.5022	0.6510
1.4006	0.6170
1.4991	0.6653
1.4019	0.6237
1.4964	0.6753
1.4049	0.6280
1.4933	0.6798
1.4092	0.6280
1.3727	0.5940
1.4934	0.6753
1.4158	0.6260
1.3702	0.5930
1.4932	0.6693
1.4236	0.6198
1.3679	0.5903
1.4912	0.6625
1.4326	0.6098
1.3668	0.5835
1.4902	0.6513
1.4408	0.5983
1.3690	0.5767
1.4896	0.6375
1.4477	0.5845
1.3731	0.5657
1.4891	0.6190
1.4526	0.5745
1.3775	0.5595
1.4902	0.6010
1.4572	0.5678
1.3828	0.5637
1.4904	0.5852
1.4612	0.5602
1.3890	0.5702
1.4899	0.5745
1.4652	0.5520
1.3955	0.5800
1.4899	0.5712
1.4694	0.5460
1.4029	0.5917
1.4895	0.5725
1.4720	0.5378
1.4097	0.6032
1.4895	0.5737
1.4735	0.5312
1.4145	0.6160
1.4928	0.5788
1.4745	0.5208
1.4166	0.6290
1.4984	0.5850
1.4171	0.6378
1.5049	0.5922
1.4166	0.6428
1.5134	0.6023
1.4141	0.6462
1.5229	0.6057
1.4096	0.6430
1.5340	0.6065
1.4053	0.6373
1.5456	0.6040
1.4018	0.6320
1.5540	0.5925
1.3979	0.6243
1.5590	0.5820
1.3975	0.6138
1.5638	0.5743
1.3978	0.6037
1.5674	0.5638
1.4004	0.5885
1.5700	0.5575
1.4064	0.5785
1.5728	0.5532
1.4109	0.5757
1.5743	0.5513
1.4134	0.5757
1.5725	0.5603
1.3514	0.6195
1.4166	0.5772
1.5685	0.5727
1.3549	0.6245
1.4177	0.5750
1.5615	0.5907
1.3577	0.6285
1.4188	0.5702
1.5542	0.6193
1.3595	0.6330
1.4194	0.5652
1.5479	0.6478
1.3606	0.6427
1.4181	0.5597
1.5432	0.6775
1.3614	0.6505
1.4163	0.5553
1.5400	0.7093
1.3633	0.6603
1.4137	0.5570
1.5357	0.7382
1.3647	0.6713
1.4100	0.5578
1.5333	0.7638
1.3667	0.6838
1.4051	0.5590
1.5320	0.7815
1.3689	0.6970
1.3997	0.5610
1.5298	0.7920
1.3712	0.7003
1.3934	0.5610
1.5284	0.7917
1.3732	0.6940
1.3871	0.5687
1.5278	0.7883
1.3750	0.6838
1.3826	0.5812
1.5289	0.7763
1.3756	0.6745
1.3811	0.5985
1.5322	0.7587
1.3748	0.6638
1.3809	0.6178
1.5373	0.7338
1.3743	0.6500
1.3805	0.6390
1.5417	0.7060
1.3716	0.6358
1.3770	0.6635
1.3663	0.6185
1.3742	0.6910
1.3596	0.6022
1.3726	0.7133
1.3532	0.5868
1.3728	0.7320
1.3452	0.5820
1.3720	0.7458
1.3356	0.5895
1.3717	0.7517
1.3249	0.6048
1.3714	0.7493
1.3154	0.6245
1.3736	0.7395
1.3065	0.6480
1.3757	0.7250
1.3006	0.6775
1.3790	0.7077
1.2964	0.7030
1.3838	0.6845
1.2946	0.7187
1.3912	0.6590
1.2958	0.7255
1.4006	0.6393
1.3680	0.7017
1.2997	0.7300
1.4125	0.6178
1.3684	0.7220
1.3055	0.7283
1.4263	0.6035
1.3738	0.7362
1.3129	0.7200
1.4390	0.5960
1.3847	0.7415
1.3215	0.7025
1.4482	0.5897
1.4009	0.7395
1.3286	0.6795
1.4542	0.5893
1.4192	0.7330
1.3358	0.6563
1.4588	0.5945
1.4395	0.7195
1.3419	0.6350
1.4608	0.6012
1.4582	0.7005
1.3454	0.6202
1.4611	0.6037
1.4728	0.6782
1.3475	0.6190
1.4582	0.5980
1.4830	0.6547
1.3483	0.6252
1.4540	0.5880
1.4873	0.6360
1.3483	0.6320
1.4509	0.5807
1.4878	0.6193
1.3471	0.6447
1.4496	0.5770
1.4852	0.6070
1.3472	0.6573
1.4777	0.6022
1.3502	0.6683
1.4708	0.5990
1.3526	0.6730
1.4640	0.5985
1.3558	0.6662
1.4573	0.6012
1.3573	0.6540
1.4543	0.6055
1.3589	0.6367
1.4551	0.6110
1.3603	0.6175
1.4583	0.6207
1.3606	0.5960
1.4647	0.6288
1.3609	0.5750
1.4718	0.6350
1.3601	0.5565
1.4807	0.6398
1.3598	0.5447
