#rho	velocity
1.4328	0.7965
1.2670	0.8863
1.3143	0.8583
1.4192	0.8070
1.2618	0.8775
1.3225	0.8520
1.4071	0.8167
1.2584	0.8703
1.3292	0.8440
1.4076	0.8235
1.2571	0.8633
1.3361	0.8290
1.4003	0.8307
1.2599	0.8545
1.3417	0.8095
1.3937	0.8393
1.2633	0.8510
1.3478	0.7915
1.3870	0.8460
1.2684	0.8518
1.3544	0.7710
1.3788	0.8507
1.2721	0.8635
1.3698	0.8535
1.2750	0.8843
1.3608	0.8535
1.2789	0.9143
1.3514	0.8545
1.2825	0.9497
1.3421	0.8520
1.2861	0.9818
1.3319	0.8542
1.2907	1.0050
1.3207	0.8585
1.2957	1.0157
1.3098	0.8700
1.3040	1.0180
1.2979	0.8772
1.3125	1.0128
1.2878	0.8742
1.3207	0.9978
1.2792	0.8653
1.3319	0.9745
1.2730	0.8550
1.3425	0.9453
1.2686	0.8450
1.3562	0.9102
1.2653	0.8383
1.3683	0.8703
1.2640	0.8382
1.3786	0.8310
1.2642	0.8340
1.3872	0.7955
1.3242	0.7595
1.2641	0.8332
1.3950	0.7683
1.3221	0.7553
1.2650	0.8248
1.4069	0.7485
1.3179	0.7542
1.2656	0.8197
1.4192	0.7350
1.3116	0.7550
1.2675	0.8220
1.4352	0.7290
1.3061	0.7562
1.2690	0.8295
1.4517	0.7250
1.2998	0.7600
1.2702	0.8370
1.4686	0.7260
1.2939	0.7655
1.2708	0.8370
1.4854	0.7258
1.2883	0.7727
1.2715	0.8327
1.5046	0.7210
1.2828	0.7765
1.2723	0.8208
1.5228	0.7203
1.2771	0.7838
1.2743	0.8065
1.5421	0.7110
1.2712	0.7905
1.2751	0.7832
1.5598	0.7117
1.2663	0.7982
1.2779	0.7622
1.2624	0.8045
1.2824	0.7443
1.2600	0.8083
1.2858	0.7348
1.2598	0.8118
1.2928	0.7275
1.2639	0.8137
1.2961	0.7260
1.2675	0.8158
1.2983	0.7277
1.2711	0.8150
1.2989	0.7355
1.2723	0.8140
1.2977	0.7470
1.2725	0.8097
1.2950	0.7688
1.2700	0.8093
1.2931	0.8015
1.2679	0.8072
1.2923	0.8395
1.4289	0.7455
1.2645	0.8050
1.2902	0.8752
1.4273	0.7425
1.2606	0.8005
1.2866	0.8990
1.4289	0.7428
1.2558	0.7913
1.2790	0.9077
1.4309	0.7500
1.2487	0.7803
1.2740	0.9022
1.4363	0.7580
1.2398	0.7655
1.2712	0.8915
1.4429	0.7677
1.2305	0.7508
1.4530	0.7800
1.2236	0.7375
1.4646	0.7893
1.2212	0.7267
1.4754	0.8085
1.2227	0.7122
1.4858	0.8275
1.2264	0.7013
1.4988	0.8483
1.2314	0.6920
1.5100	0.8555
1.2379	0.6923
1.5192	0.8550
1.2438	0.7005
1.5254	0.8440
1.2514	0.7177
1.5264	0.8255
1.2581	0.7392
1.5229	0.8015
1.2662	0.7630
1.5157	0.7733
1.2711	0.7832
1.5048	0.7445
1.2753	0.8015
1.4930	0.7155
1.2779	0.8153
1.4806	0.6928
1.2788	0.8255
1.4716	0.6810
1.2786	0.8355
1.4653	0.6853
1.2788	0.8415
1.4608	0.7000
1.2791	0.8437
1.4594	0.7258
1.2811	0.8368
1.4585	0.7590
1.2847	0.8235
1.4580	0.7950
1.2936	0.8098
1.4556	0.8360
1.3061	0.7945
1.4011	0.7765
1.4504	0.8780
1.3242	0.7780
1.3984	0.7885
1.4473	0.9118
1.3468	0.7698
1.3941	0.8000
1.4459	0.9377
1.3718	0.7608
1.3906	0.8132
1.4479	0.9473
1.3970	0.7487
1.3859	0.8270
1.4534	0.9487
1.4233	0.7360
1.3813	0.8477
1.4602	0.9365
1.4509	0.7217
1.3789	0.8647
1.4675	0.9158
1.4779	0.7117
1.3780	0.8795
1.4754	0.8827
1.5031	0.7037
1.3796	0.8860
1.4860	0.8480
1.5251	0.6952
1.3835	0.8962
1.4952	0.8123
1.5438	0.6915
1.3916	0.8998
1.5055	0.7772
1.5540	0.6935
1.4026	0.8863
1.5143	0.7470
1.4180	0.8648
1.5233	0.7208
1.4365	0.8328
1.5326	0.6988
1.4519	0.7998
1.5454	0.6803
1.4574	0.7635
1.5538	0.6753
1.4578	0.7290
1.5553	0.6757
1.4545	0.7012
1.5506	0.6828
1.4479	0.6795
1.5429	0.6910
1.4404	0.6563
1.5333	0.6940
1.4356	0.6440
1.5216	0.6925
1.4322	0.6487
1.5094	0.6940
1.4287	0.6630
1.4997	0.6942
1.4284	0.6845
1.4937	0.6940
1.4301	0.7122
1.4920	0.6950
1.4344	0.7490
1.4924	0.6903
1.4381	0.7812
1.4943	0.6855
1.1857	0.7465
1.4419	0.8000
1.4988	0.6860
1.1841	0.7395
1.4461	0.8055
1.5058	0.6890
1.1806	0.7237
1.4502	0.8060
1.5145	0.6975
1.1745	0.7020
1.4540	0.7995
1.5284	0.7098
1.1684	0.6885
1.4552	0.7848
1.1644	0.6848
1.4538	0.7665
1.1623	0.6770
1.4493	0.7448
1.1598	0.6605
1.4409	0.7240
1.1583	0.6345
1.4312	0.6978
1.1583	0.6507
1.4239	0.6778
1.1594	0.6448
1.4197	0.6702
1.1610	0.6515
1.4141	0.6712
1.1627	0.6698
1.4041	0.6720
1.1646	0.6945
1.3909	0.6755
1.1665	0.7045
1.3934	0.6837
1.1671	0.7015
1.3873	0.6958
1.1675	0.6983
1.3848	0.7032
1.1677	0.7007
1.3841	0.7003
1.1679	0.7155
1.3851	0.6937
1.1682	0.6943
1.3871	0.6810
1.1678	0.6995
1.3903	0.6640
1.1693	0.6993
1.3930	0.6458
1.1725	0.6938
1.3953	0.6247
1.1768	0.6872
1.3975	0.6090
1.1825	0.6877
1.4001	0.5958
1.1884	0.6922
1.4026	0.5860
1.1952	0.7038
1.4056	0.5857
1.2362	0.7980
1.2033	0.7195
1.4088	0.5990
1.2411	0.7972
1.2109	0.7290
1.4134	0.6140
1.2445	0.7918
1.2182	0.7325
1.4179	0.6375
1.2466	0.7825
1.2241	0.7322
1.2471	0.7690
1.2286	0.7270
1.2453	0.7518
1.2299	0.7230
1.2433	0.7325
1.2299	0.7188
1.2436	0.7127
1.2273	0.7107
1.2452	0.6912
1.2236	0.7010
1.2482	0.6718
1.2194	0.6888
1.2495	0.6550
1.2146	0.6743
