#rho	velocity
0.2413	1.1780
0.2324	1.4080
0.2993	1.0703
0.3142	1.3335
0.2410	1.1188
0.2329	1.3683
0.2998	1.0783
0.3133	1.3095
0.2416	1.1558
0.2334	1.3440
0.2989	1.0888
0.3125	1.2750
0.2410	1.1580
0.2333	1.3313
0.2999	1.1007
0.3126	1.2710
0.2411	1.1637
0.2332	1.2818
0.2997	1.1195
0.3128	1.2575
0.2412	1.1175
0.2334	1.2857
0.2995	1.1435
0.3124	1.2753
0.2412	1.1827
0.2334	1.2618
0.2995	1.1640
0.3125	1.3000
0.2416	1.1677
0.2332	1.2450
0.2989	1.1847
0.3129	1.3265
0.2415	1.2222
0.2329	1.3408
0.2991	1.1920
0.3133	1.3630
0.2411	1.2465
0.2328	1.3472
0.2996	1.1877
0.3135	1.3760
0.2410	1.2452
0.2325	1.3607
0.2998	1.1740
0.3140	1.4038
0.2412	1.2430
0.2325	1.3805
0.2995	1.1590
0.3140	1.3895
0.2414	1.1915
0.2325	1.4003
0.2992	1.1333
0.3141	1.3840
0.2413	1.1977
0.2331	1.4212
0.2993	1.1165
0.3131	1.3742
0.2418	1.2123
0.2329	1.4110
0.2986	1.1058
0.3134	1.3603
0.2420	1.2263
0.2329	1.3943
0.2982	1.0890
0.3133	1.3485
0.2422	1.2407
0.2333	1.3530
0.2980	1.0672
0.3127	1.3322
0.2423	1.2062
0.2333	1.3203
0.2979	1.0593
0.3126	1.3257
0.2424	1.2365
0.2334	1.2440
0.2976	1.0635
0.3124	1.3385
0.2424	1.2228
0.2334	1.2362
0.2977	1.0730
0.3125	1.3523
0.2426	1.2245
0.2330	1.2038
0.2973	1.0778
0.3131	1.3635
0.2433	1.2388
0.2327	1.1955
0.2964	1.0695
0.3136	1.4130
0.2431	1.2605
0.2324	1.2155
0.2966	1.0732
0.3142	1.4395
0.2433	1.2535
0.2320	1.2098
0.2962	1.0635
0.3149	1.4562
0.2435	1.2585
0.2316	1.2345
0.2960	1.0355
0.3157	1.4745
0.2438	1.2522
0.2312	1.2603
0.2956	1.0343
0.3164	1.4690
0.2442	1.2235
0.2309	1.3145
0.2950	1.0343
0.3170	1.4508
0.2445	1.2368
0.2309	1.3257
0.2946	1.0310
0.3170	1.4375
0.2447	1.2210
0.2308	1.3135
0.2943	1.0235
0.3173	1.4068
0.2450	1.2212
0.2308	1.3108
0.2938	1.0372
0.3172	1.3600
0.2452	1.2220
0.2308	1.3253
0.2935	1.0610
0.3172	1.3287
0.2455	1.2350
0.2313	1.2905
0.2931	1.1005
0.3163	1.2957
0.2455	1.2407
0.2312	1.2480
0.2931	1.1422
0.3164	1.2728
0.2457	1.2665
0.2310	1.2267
0.2928	1.1955
0.3168	1.2580
0.2457	1.2980
0.2311	1.2025
0.2928	1.2540
0.3167	1.2538
0.2457	1.3173
0.2312	1.1970
0.2929	1.3062
0.3165	1.2712
0.2458	1.3280
0.2309	1.1600
0.2927	1.3338
0.3171	1.2890
0.2457	1.3605
0.2307	1.1838
0.2929	1.3600
0.3175	1.3167
0.2455	1.3452
0.2304	1.1870
0.2931	1.3797
0.3179	1.3227
0.2455	1.3580
0.2303	1.2010
0.2931	1.3828
0.3183	1.3478
0.2454	1.3293
