#rho	velocity
0.6388	1.1342
0.5691	1.1630
0.4918	1.0080
0.5122	1.0472
0.4792	1.1392
0.5242	1.1370
0.5556	1.2672
0.5354	1.4235
0.6402	1.1378
0.5704	1.1547
0.4900	0.9847
0.5120	1.0213
0.4808	1.1377
0.5225	1.1718
0.5549	1.2897
0.5363	1.4277
0.6421	1.1562
0.5706	1.1630
0.4888	1.0055
0.5126	1.0415
0.4781	1.1225
0.5208	1.2107
0.5586	1.3345
0.5372	1.4012
0.6439	1.1625
0.5734	1.1850
0.4873	1.0330
0.5114	1.0263
0.4785	1.1230
0.5192	1.2587
0.5586	1.3145
0.5378	1.3955
0.6458	1.1905
0.5719	1.1375
0.4862	1.0577
0.5105	1.0335
0.4773	1.1255
0.5185	1.2935
0.5603	1.3762
0.5409	1.3695
0.6476	1.1985
0.5750	1.1518
0.4854	1.1247
0.5069	1.0755
0.4762	1.1195
0.5188	1.3158
0.5615	1.3423
0.5418	1.3485
0.6485	1.2147
0.5739	1.1528
0.4857	1.1178
0.5054	1.0967
0.4746	1.1148
0.5188	1.3250
0.5628	1.3722
0.5445	1.3335
0.6486	1.2185
0.5742	1.1498
0.4876	1.1597
0.5034	1.0975
0.4707	1.1197
0.5207	1.3322
0.5656	1.3365
0.5444	1.3145
0.6476	1.2312
0.5741	1.1585
0.4886	1.1813
0.5017	1.1173
0.4712	1.1302
0.5214	1.3217
0.5644	1.3598
0.5459	1.3063
0.6486	1.2307
0.5732	1.1545
0.4891	1.2105
0.5006	1.1272
0.4689	1.1473
0.5213	1.3040
0.5663	1.3878
0.5481	1.2858
0.6449	1.2238
0.5741	1.1705
0.4921	1.2225
0.4999	1.1610
0.4692	1.1565
0.5224	1.2683
0.5647	1.3733
0.5469	1.2925
0.6482	1.2110
0.5741	1.2075
0.4901	1.2170
0.5003	1.1510
0.4692	1.1695
0.5220	1.2535
0.5647	1.3853
0.5469	1.2823
0.6470	1.1840
0.5740	1.2412
0.4907	1.1910
0.5005	1.1495
0.4684	1.1947
0.5218	1.2240
0.5661	1.3758
0.5469	1.3048
0.6481	1.1743
0.5762	1.2693
0.4897	1.1615
0.5009	1.1447
0.4683	1.1892
0.5201	1.2180
0.5667	1.4303
0.5464	1.2983
0.6475	1.1410
0.5737	1.2735
0.4892	1.1377
0.5014	1.1373
0.4666	1.1762
0.5195	1.2270
0.5703	1.4150
0.5487	1.3105
0.6478	1.1307
0.5756	1.2295
0.4885	1.0783
0.5015	1.1223
0.4666	1.1815
0.5175	1.2315
0.5711	1.4907
0.5490	1.3275
0.6480	1.1215
0.5776	1.2000
0.4879	1.0990
0.5003	1.1020
0.4650	1.1740
0.5172	1.2790
0.5741	1.5035
0.5490	1.3520
0.6480	1.0650
0.5803	1.1525
0.4874	1.0933
0.4997	1.0862
0.4629	1.1632
0.5164	1.3000
0.5781	1.5028
0.5482	1.3647
0.6487	1.0710
0.5824	1.0980
0.4873	1.1147
0.4980	1.0868
0.4607	1.1450
0.5170	1.3443
0.5812	1.5102
0.5476	1.3555
0.6489	1.0960
0.5823	1.1328
0.4872	1.1268
0.4961	1.0633
0.4586	1.1417
0.5168	1.3860
0.5845	1.4855
0.5504	1.3630
0.6493	1.1170
0.5812	1.1073
0.4872	1.1567
0.4945	1.0902
0.4560	1.1345
0.5172	1.4118
0.5886	1.4885
0.5529	1.3258
0.6501	1.1378
0.5806	1.0788
0.4866	1.1783
0.4916	1.1045
0.4551	1.1360
0.5180	1.4095
0.5902	1.4825
0.5561	1.3197
0.6446	1.1550
0.5784	1.0678
0.4874	1.1625
0.4900	1.1192
0.4539	1.1437
0.5183	1.4093
0.5956	1.4470
0.5599	1.3115
0.6445	1.1662
0.5769	1.0475
0.4883	1.1635
0.4883	1.1365
0.4528	1.1555
0.5195	1.3872
0.5964	1.4290
0.5623	1.2918
0.6449	1.1862
0.5783	1.0715
0.4885	1.1558
0.4857	1.1278
0.4521	1.1733
0.5207	1.3782
0.5969	1.4203
0.5629	1.2648
0.6444	1.1902
0.5767	1.0977
0.4896	1.1510
0.4858	1.1365
0.4517	1.1750
0.5222	1.3567
0.5964	1.3932
0.5625	1.2360
0.6446	1.1877
0.5759	1.1225
0.4900	1.1363
0.4854	1.1308
0.4505	1.1675
0.5221	1.3305
0.5977	1.4155
0.5639	1.1820
0.6474	1.2352
0.5769	1.1618
0.4883	1.1072
0.4856	1.1088
0.4502	1.1660
0.5217	1.3317
0.5983	1.4390
0.5633	1.1478
0.6489	1.2135
0.5765	1.1723
0.4876	1.0965
0.4859	1.0665
0.4494	1.1638
0.5222	1.3265
0.5995	1.4570
0.5627	1.1178
0.5623	1.1040
0.6515	1.1787
0.5786	1.1630
0.4864	1.0597
0.4841	1.0893
0.4485	1.1450
0.5229	1.3407
0.6009	1.4615
0.5615	1.1010
0.6526	1.1442
0.5786	1.1372
0.4860	0.9977
0.4840	1.0623
0.4471	1.1320
0.5237	1.3625
0.6030	1.4753
0.5598	1.0890
0.6545	1.1110
0.5800	1.1240
0.4851	0.9773
0.4821	1.0607
0.4451	1.1215
0.5261	1.3970
0.6065	1.4793
0.5590	1.0708
0.6554	1.0863
0.5820	1.0810
0.4846	1.0062
0.4796	1.0563
0.4429	1.1150
0.5284	1.4285
0.6104	1.4972
0.5588	1.0702
0.6543	1.0623
0.5840	1.0550
0.4851	1.0322
0.4762	1.0603
0.4411	1.1165
0.5310	1.4690
0.6143	1.5068
0.5592	1.0895
0.6550	1.0553
0.5832	1.0275
0.4845	1.0802
0.4741	1.0765
0.4395	1.1030
0.5339	1.4675
0.6177	1.4995
0.5602	1.1015
0.6568	1.0605
0.5818	1.0195
0.4833	1.0652
0.4721	1.0847
0.4381	1.1063
0.5369	1.4850
0.6209	1.4965
0.5617	1.1150
0.6559	1.0725
0.5801	1.0278
0.4831	1.0967
0.4701	1.1395
0.4364	1.1092
0.5394	1.4670
0.6252	1.4650
0.5626	1.1278
0.6542	1.0957
0.5785	1.0315
0.4832	1.0892
0.4687	1.1475
0.4352	1.1143
0.5419	1.4313
0.6293	1.4460
0.5637	1.1380
0.6515	1.1172
0.5761	1.0572
0.4837	1.0880
0.4673	1.1918
0.4342	1.1165
0.5449	1.3885
0.6332	1.4233
0.5663	1.1415
0.6494	1.1440
0.5753	1.0808
0.4853	1.0880
0.4664	1.1902
0.4331	1.1145
0.5444	1.3275
0.6348	1.4142
0.5667	1.1447
0.6522	1.1593
0.5743	1.1130
0.4841	1.1205
0.4659	1.1902
0.4320	1.1057
0.5457	1.2847
0.6365	1.3990
0.5654	1.1407
0.6524	1.1880
0.5726	1.1470
0.4845	1.1075
0.4674	1.1817
0.4314	1.1027
0.5464	1.2448
0.6368	1.3780
0.5651	1.1498
0.6560	1.2145
0.5743	1.1712
0.4835	1.1207
0.4669	1.1715
0.4303	1.0985
0.5459	1.2272
0.6377	1.3458
0.5639	1.1785
0.6568	1.2270
0.5750	1.1877
0.4838	1.0800
0.4674	1.1600
0.4294	1.1077
0.5455	1.2062
0.6383	1.3070
0.5630	1.1540
0.6598	1.2220
0.5759	1.1848
0.4832	1.0523
0.4680	1.1623
0.4282	1.1058
0.5447	1.2100
0.6390	1.2760
0.5622	1.1695
0.6602	1.1913
0.5766	1.1678
0.4839	1.0628
0.4679	1.1567
0.4271	1.1285
0.5450	1.2053
0.6400	1.2443
0.5613	1.1790
0.6629	1.1795
0.5778	1.1322
0.4834	1.0573
0.4673	1.1165
0.4262	1.1398
0.5456	1.2235
0.6405	1.2383
0.5613	1.1925
0.6623	1.1463
0.5785	1.1038
0.4842	1.0793
0.4662	1.1618
0.4261	1.1518
0.5465	1.2430
0.6399	1.1987
0.5631	1.1843
0.6642	1.1267
0.5780	1.0650
0.4824	1.0847
0.4653	1.1725
0.4268	1.1765
0.5466	1.2637
0.6397	1.1727
0.5643	1.2007
0.6640	1.1090
0.5768	1.0452
0.4828	1.1003
0.4644	1.1953
0.4268	1.2078
0.5478	1.2915
0.6392	1.1468
0.5668	1.2080
0.6633	1.0977
0.5750	1.0420
0.4810	1.0972
0.4638	1.2143
0.4277	1.2498
0.5478	1.2800
0.6408	1.1255
0.5684	1.1928
0.6630	1.0907
0.5737	1.0405
0.4807	1.1173
0.4627	1.2625
0.4278	1.2957
0.5490	1.2843
0.6416	1.1028
0.5708	1.2120
0.6618	1.0983
0.5705	1.0668
0.4801	1.0850
0.4633	1.2970
0.4286	1.3025
0.5489	1.2672
0.6420	1.0862
0.5716	1.1740
0.6605	1.1175
