#rho	velocity
0.4128	1.2333
0.3223	1.2435
0.1975	1.1217
0.2282	1.3695
0.4132	1.2363
0.3222	1.2300
0.1974	1.1035
0.2283	1.3503
0.4133	1.2345
0.3219	1.2193
0.1974	1.0982
0.2284	1.3320
0.4131	1.2040
0.3211	1.2150
0.1975	1.1265
0.2288	1.3413
0.4132	1.1738
0.3210	1.1810
0.1974	1.1557
0.2289	1.3085
0.4129	1.1343
0.3204	1.2078
0.1975	1.2055
0.2291	1.3172
0.4132	1.1450
0.3201	1.2170
0.1974	1.2613
0.2293	1.3328
0.4132	1.1613
0.3202	1.2405
0.1974	1.3028
0.2292	1.3325
0.4120	1.1565
0.3200	1.2763
0.1977	1.3272
0.2294	1.3247
0.4114	1.1652
0.3194	1.2775
0.1978	1.3733
0.2297	1.3150
0.4104	1.1895
0.3201	1.2688
0.1981	1.3905
0.2293	1.2982
0.4092	1.1918
0.3198	1.2647
0.1984	1.4118
0.2295	1.2845
0.4085	1.1805
0.3200	1.2443
0.1985	1.4255
0.2294	1.2575
0.4074	1.1993
0.3201	1.2278
0.1988	1.4015
0.2293	1.2230
0.4062	1.1670
0.3202	1.2320
0.1991	1.4010
0.2292	1.1950
0.4062	1.1615
0.3198	1.1855
0.1991	1.3752
0.2295	1.1778
0.2295	1.1498
0.4058	1.1538
0.3197	1.1728
0.1992	1.3532
0.2294	1.1343
0.4050	1.1280
0.3200	1.1655
0.1994	1.3302
0.2293	1.0985
0.4053	1.1213
0.3201	1.1690
0.1993	1.3370
0.2293	1.0970
0.4036	1.1118
0.3201	1.1660
0.1997	1.3265
0.2292	1.0785
0.4033	1.1155
0.3202	1.1872
0.1998	1.3558
0.2292	1.0770
0.4027	1.1180
0.3203	1.2088
0.1999	1.3870
0.2290	1.0910
0.4019	1.1242
0.3207	1.2330
0.2001	1.3923
0.2286	1.0928
0.4003	1.1363
0.3216	1.2415
0.2005	1.4205
0.2285	1.1255
0.3993	1.1240
0.3216	1.2555
0.2008	1.4390
0.2283	1.1082
0.3984	1.1318
