#rho	velocity
1.0484	0.8230
1.0718	0.8300
1.0449	0.8335
1.0741	0.8225
1.0409	0.8475
1.0769	0.8125
1.0371	0.8587
1.0799	0.8143
1.0346	0.8690
1.0855	0.8213
1.0331	0.8768
1.0312	0.8810
1.0291	0.8808
1.0274	0.8775
1.0247	0.8702
1.0225	0.8618
1.0198	0.8545
1.0183	0.8443
1.0167	0.8335
1.0161	0.8260
1.0172	0.8207
1.0185	0.8185
1.0201	0.8167
1.0227	0.8150
1.0249	0.8138
1.0294	0.8103
1.0714	0.8895
1.0332	0.8050
1.0688	0.8862
1.0386	0.7987
1.0667	0.8830
1.0447	0.7925
1.0647	0.8787
1.0521	0.7835
1.0636	0.8742
1.0611	0.7735
1.0628	0.8695
1.0703	0.7635
1.0626	0.8610
1.0821	0.7558
1.0642	0.8570
1.0869	0.7500
1.0658	0.8457
1.0927	0.7467
1.0672	0.8425
1.0985	0.7447
1.0683	0.8380
1.1056	0.7442
1.0693	0.8363
1.1108	0.7455
1.0710	0.8328
1.1158	0.7498
1.0727	0.8315
1.1201	0.7568
1.0755	0.8270
1.1258	0.7655
1.0789	0.8222
1.1306	0.7708
1.0835	0.8215
1.1349	0.7740
1.0883	0.8175
1.0927	0.8217
1.0957	0.8220
1.0997	0.8230
1.1033	0.8195
1.1066	0.8202
1.1096	0.8170
1.1110	0.8183
1.2202	0.8540
1.1134	0.8208
1.2174	0.8538
1.1159	0.8180
1.2125	0.8612
1.1199	0.8182
1.2092	0.8675
1.1242	0.8130
1.2055	0.8770
1.1292	0.8050
1.2023	0.8835
1.1355	0.7967
1.2011	0.8835
1.1421	0.7902
1.2007	0.8827
1.1498	0.7813
1.2011	0.8755
1.1567	0.7725
1.2035	0.8628
1.1623	0.7637
1.2042	0.8435
1.1664	0.7565
1.2058	0.8248
1.1680	0.7510
1.2077	0.7990
1.1701	0.7438
1.2104	0.7762
1.1708	0.7395
1.2132	0.7595
1.1707	0.7375
1.2148	0.7493
1.1705	0.7375
1.2171	0.7477
1.1701	0.7428
1.2182	0.7475
1.1692	0.7522
1.2182	0.7553
1.1685	0.7653
1.2187	0.7667
1.2171	0.7745
1.2152	0.7787
1.2130	0.7870
1.2123	0.7900
1.2112	0.7942
1.2098	0.7930
1.2087	0.7848
1.1693	0.8270
1.2077	0.7700
1.1713	0.8250
1.2077	0.7555
1.1727	0.8277
1.2069	0.7410
1.1770	0.8295
1.2067	0.7327
