#rho	velocity
1.1336	0.5555
1.4171	0.4607
1.1478	0.6160
1.4221	0.4612
1.1606	0.5815
1.4216	0.4675
1.1718	0.6105
1.4246	0.4768
1.1820	0.6310
1.4209	0.4917
1.1925	0.6202
1.4200	0.5087
1.2019	0.6135
1.4082	0.5262
1.2096	0.6308
1.3927	0.5443
1.2168	0.6333
1.3582	0.5625
1.2206	0.6448
1.3544	0.5747
1.2257	0.6565
1.3475	0.5878
1.2284	0.6600
1.3451	0.5933
1.2045	0.6112
1.2300	0.6793
1.2064	0.5760
1.2275	0.6835
1.2070	0.5472
1.2231	0.6943
1.2095	0.5095
1.2209	0.7040
1.2119	0.4815
1.2180	0.7123
1.2148	0.4695
1.2140	0.7062
1.2197	0.4587
1.2103	0.7130
1.2181	0.4580
1.2061	0.7183
1.2198	0.4565
1.2016	0.7285
1.2180	0.4640
1.1977	0.7410
1.2148	0.4710
1.1993	0.7473
1.2115	0.4895
1.1973	0.7632
1.2077	0.5130
1.1959	0.7478
1.2043	0.5375
1.1960	0.7503
1.2005	0.5590
1.1968	0.7275
1.1982	0.5655
1.1962	0.6960
1.1950	0.5835
1.2000	0.6725
1.1945	0.6025
1.2053	0.6575
1.1937	0.6207
1.2112	0.6380
1.1991	0.6418
1.2163	0.6090
1.2068	0.6673
1.2212	0.5860
1.2127	0.6885
1.2264	0.5545
1.2162	0.6998
1.2323	0.5327
1.5282	0.7103
1.2186	0.7128
1.2405	0.4965
1.5272	0.7162
1.2253	0.7347
1.2484	0.4817
1.5278	0.7195
1.2315	0.7525
1.2564	0.4710
1.5249	0.7187
1.2397	0.7592
1.2676	0.4530
1.5273	0.7117
1.2465	0.7662
1.2750	0.4253
1.5310	0.7115
1.2579	0.7638
1.2838	0.3935
1.5308	0.7037
1.2706	0.7620
1.2942	0.3625
1.5343	0.7005
1.2838	0.7590
1.3034	0.3330
1.5439	0.6950
1.2963	0.7425
1.3097	0.3133
1.5538	0.6915
1.3073	0.7372
1.3165	0.2915
1.5619	0.6875
1.3210	0.7292
1.5672	0.6825
1.3371	0.7230
1.5743	0.6800
1.3541	0.7080
1.5822	0.6757
1.3693	0.7165
1.5865	0.6777
1.3846	0.7117
1.5892	0.6715
1.3989	0.7112
1.5870	0.6685
1.4133	0.7017
1.5849	0.6625
1.4267	0.6940
1.5705	0.6617
1.4372	0.6910
1.5657	0.6623
1.4486	0.6865
1.5576	0.6620
1.4547	0.6803
1.5520	0.6563
1.4583	0.6678
1.5467	0.6523
1.4607	0.6730
1.5399	0.6558
1.4609	0.6413
1.5340	0.6590
1.4595	0.6395
1.5326	0.6712
1.4525	0.6323
1.5309	0.6790
1.4463	0.6337
1.5303	0.6893
1.4393	0.6360
1.4151	0.6673
1.5363	0.7010
1.4354	0.6375
1.4161	0.6997
1.5359	0.7147
1.4323	0.6470
1.4132	0.7285
1.5407	0.7312
1.4292	0.6570
1.4091	0.7585
1.5434	0.7492
1.4282	0.6588
1.4041	0.7815
1.5461	0.7672
1.4286	0.6527
1.3965	0.8090
1.5541	0.7767
1.4315	0.6627
1.3866	0.8338
1.5592	0.7847
1.4370	0.6600
1.3770	0.8542
1.5669	0.7890
1.4463	0.6512
1.3686	0.8682
1.5792	0.7973
1.4544	0.6400
1.3606	0.8802
1.5931	0.8025
1.4625	0.6320
1.3547	0.8742
1.6086	0.8010
1.4698	0.6145
1.3500	0.8570
1.6225	0.7965
1.4758	0.5902
1.3464	0.8320
1.6435	0.7880
1.3438	0.7948
1.6604	0.7808
1.3416	0.7577
1.6746	0.7717
1.3417	0.7210
1.6906	0.7693
1.3399	0.6827
1.7007	0.7727
1.3384	0.6425
1.7110	0.7762
1.3381	0.6143
1.7159	0.7817
1.3370	0.5878
1.7207	0.7803
1.3350	0.5752
1.7268	0.7790
1.3292	0.5770
1.7261	0.7685
1.3225	0.5827
1.7304	0.7663
1.3154	0.6012
1.7384	0.7550
1.3117	0.6202
1.7510	0.7440
1.3092	0.6460
1.7604	0.7265
1.3117	0.6700
1.7685	0.7068
1.3101	0.6885
1.7876	0.6850
1.3127	0.7020
1.8028	0.6543
1.2062	0.7090
1.3153	0.7145
1.8165	0.6275
1.2022	0.7063
1.3201	0.7178
1.8310	0.6042
1.1984	0.6925
1.3241	0.7167
1.8401	0.5875
1.1963	0.6872
1.3279	0.7085
1.8437	0.5622
1.1945	0.6762
1.3338	0.6990
1.8355	0.5453
1.1932	0.6640
1.3404	0.6833
1.8335	0.5188
1.1930	0.6548
1.3452	0.6635
1.8170	0.5032
1.1927	0.6463
1.3489	0.6460
1.8103	0.4805
1.1956	0.6435
1.3545	0.6345
1.8010	0.4638
1.1977	0.6430
1.3594	0.6245
1.7875	0.4580
1.2016	0.6458
1.3675	0.6193
1.7844	0.4540
1.2060	0.6557
1.3751	0.6192
1.7787	0.4518
1.2101	0.6710
1.3848	0.6192
1.7773	0.4533
1.2140	0.6768
1.3945	0.6295
1.7840	0.4600
1.2177	0.6807
1.4030	0.6335
1.2197	0.6898
1.4130	0.6415
1.2214	0.6962
1.4233	0.6455
1.2211	0.6960
1.4331	0.6507
1.2200	0.6948
1.4390	0.6498
1.2188	0.6907
1.4436	0.6467
1.2173	0.6852
1.4484	0.6357
1.2166	0.6798
1.4553	0.6217
1.2148	0.6783
1.4607	0.6030
1.2145	0.6777
1.4664	0.5905
1.2146	0.6853
1.4732	0.5817
1.2167	0.6878
1.4790	0.5780
1.2192	0.6870
1.4862	0.5767
1.2235	0.6900
1.4969	0.5730
1.2258	0.6898
1.5056	0.5750
1.2284	0.6857
1.5156	0.5807
1.2301	0.6805
1.5252	0.5870
1.2337	0.6707
1.5363	0.6010
1.2375	0.6557
1.5470	0.6155
1.2415	0.6398
1.5557	0.6250
1.2445	0.6190
1.5612	0.6302
1.2474	0.5965
1.5636	0.6193
1.2485	0.5785
1.5640	0.6123
1.1239	0.6785
1.2498	0.5635
1.5629	0.5917
1.1273	0.6672
1.2493	0.5495
1.5592	0.5735
1.1313	0.6568
1.2495	0.5458
1.5541	0.5448
1.1367	0.6510
1.2535	0.5432
1.5474	0.5345
1.1414	0.6470
1.2568	0.5473
1.1467	0.6452
1.2646	0.5495
1.1526	0.6470
1.2711	0.5635
1.1577	0.6520
1.2802	0.5745
1.1626	0.6573
1.2848	0.5877
1.1661	0.6615
1.2945	0.5935
1.1692	0.6620
1.3059	0.6000
1.1705	0.6640
1.3167	0.6050
1.1721	0.6638
1.3282	0.6023
1.1730	0.6585
1.3412	0.5932
1.1741	0.6488
1.3525	0.5758
1.1744	0.6360
1.3597	0.5645
1.1754	0.6228
1.3685	0.5515
1.1768	0.6065
1.3759	0.5425
1.1807	0.5902
1.3811	0.5353
1.1855	0.5755
1.3847	0.5368
1.1904	0.5630
1.3835	0.5360
1.1939	0.5500
1.3886	0.5375
1.1975	0.5417
1.3948	0.5440
1.2014	0.5393
1.3993	0.5538
1.2027	0.5397
1.4026	0.5688
1.2045	0.5450
1.4068	0.5795
1.2063	0.5500
1.4115	0.5832
1.2061	0.6637
1.2076	0.5558
1.4215	0.5832
1.2088	0.6615
1.2098	0.5633
1.4231	0.5760
1.2101	0.6643
1.2118	0.5703
1.4271	0.5630
1.2093	0.6648
1.2143	0.5767
1.4282	0.5480
1.2131	0.6653
1.2173	0.5823
1.2212	0.6655
1.2211	0.5845
1.2231	0.6667
1.2266	0.5818
1.2241	0.6675
1.2327	0.5767
1.2260	0.6700
1.2393	0.5665
1.2293	0.6740
1.2461	0.5570
1.2360	0.6788
1.2516	0.5485
1.2411	0.6793
1.2572	0.5377
1.2488	0.6797
1.2618	0.5288
1.2582	0.6760
1.2665	0.5215
1.2670	0.6692
1.2700	0.5140
1.2778	0.6577
1.2720	0.5085
1.2894	0.6430
1.2718	0.5062
1.3032	0.6262
1.2704	0.5053
1.3135	0.6077
1.2657	0.5067
1.3228	0.5883
1.2593	0.5095
1.3292	0.5697
1.2499	0.5107
1.3377	0.5550
1.2396	0.5120
1.3435	0.5420
1.2307	0.5142
1.5242	0.6662
1.3482	0.5315
1.2212	0.5145
1.5277	0.6502
1.3528	0.5270
1.2095	0.5188
1.5280	0.6463
1.3565	0.5268
1.1972	0.5217
1.5278	0.6350
1.3615	0.5292
1.2123	0.5258
1.5266	0.6332
1.3648	0.5318
1.2079	0.5312
1.5249	0.6322
1.3680	0.5358
1.1927	0.5380
1.5245	0.6295
1.3705	0.5393
1.1947	0.5448
1.5209	0.6320
1.3747	0.5422
1.1989	0.5518
1.5164	0.6325
1.3780	0.5457
1.5121	0.6265
1.3813	0.5502
1.5122	0.6327
1.3833	0.5595
1.5122	0.6335
1.3846	0.5645
1.5160	0.6352
1.3867	0.5693
1.5184	0.6353
1.3894	0.5712
1.5238	0.6363
1.3876	0.5765
1.5270	0.6393
1.3896	0.5800
1.5319	0.6443
1.3891	0.5860
1.5376	0.6502
1.3907	0.5900
1.5460	0.6502
1.3911	0.5970
1.5553	0.6595
1.3915	0.5983
1.5647	0.6562
1.3928	0.5993
1.5762	0.6572
1.3952	0.6000
1.5891	0.6455
1.3990	0.5995
1.6026	0.6307
1.4009	0.6020
1.6184	0.6160
1.4028	0.6020
1.6337	0.5980
1.4051	0.6035
1.6465	0.5778
1.4076	0.5987
1.6565	0.5565
1.4081	0.5978
1.6622	0.5362
1.4069	0.5920
1.6628	0.5167
1.4070	0.5917
1.6625	0.4938
1.4048	0.5865
1.6618	0.4775
1.4016	0.5858
1.6591	0.4683
1.3989	0.5855
1.6554	0.4652
1.3941	0.5865
1.3592	0.5612
1.6537	0.4620
1.3895	0.5878
1.3713	0.5572
1.6507	0.4608
1.3824	0.5935
1.3822	0.5630
1.6506	0.4647
1.3767	0.6040
1.3939	0.5735
1.6491	0.4692
1.3709	0.6170
1.4074	0.5820
1.6491	0.4738
1.3649	0.6355
1.4205	0.5783
1.6483	0.4830
1.3594	0.6513
1.4365	0.5745
1.6427	0.4988
1.3543	0.6660
1.4538	0.5683
1.6395	0.5095
1.3503	0.6737
1.4700	0.5607
1.6355	0.5235
1.3472	0.6803
1.4859	0.5497
1.6265	0.5410
1.4986	0.5445
1.6147	0.5582
1.5084	0.5425
1.6023	0.5770
1.5160	0.5368
1.5950	0.5880
1.5224	0.5228
1.5865	0.5970
1.5246	0.5180
1.5792	0.6120
1.5258	0.5145
1.5731	0.6175
1.5250	0.5245
1.5673	0.6205
1.5244	0.5280
1.5620	0.6260
1.5235	0.5370
