#rho	velocity
1.0458	0.8245
1.0841	0.8220
1.0424	0.8340
1.0862	0.8142
1.0382	0.8455
1.0892	0.8152
1.0346	0.8575
1.0922	0.8142
1.0324	0.8680
1.0975	0.8242
1.0308	0.8745
1.0289	0.8793
1.0259	0.8810
1.0239	0.8782
1.0205	0.8710
1.0173	0.8638
1.0155	0.8548
1.0138	0.8440
1.0125	0.8327
1.0119	0.8238
1.0124	0.8180
1.0146	0.8147
1.0166	0.8110
1.0209	0.8090
1.0228	0.8070
1.0277	0.8032
1.0657	0.8920
1.0326	0.7995
1.0634	0.8890
1.0380	0.7968
1.0615	0.8845
1.0432	0.7910
1.0599	0.8790
1.0494	0.7807
1.0588	0.8745
1.0589	0.7735
1.0580	0.8680
1.0675	0.7638
1.0580	0.8610
1.0791	0.7562
1.0594	0.8552
1.0858	0.7527
1.0613	0.8465
1.0919	0.7502
1.0623	0.8427
1.0975	0.7490
1.0631	0.8370
1.1045	0.7488
1.0636	0.8342
1.1096	0.7490
1.0643	0.8297
1.1159	0.7530
1.0662	0.8250
1.1193	0.7603
1.0687	0.8210
1.1253	0.7653
1.0720	0.8165
1.1289	0.7720
1.0763	0.8140
1.1339	0.7743
1.0810	0.8117
1.0860	0.8137
1.0897	0.8148
1.0934	0.8165
1.0973	0.8153
1.1007	0.8173
1.1045	0.8185
1.1069	0.8208
1.2196	0.8595
1.1092	0.8248
1.2161	0.8577
1.1119	0.8248
1.2112	0.8660
1.1150	0.8250
1.2077	0.8703
1.1197	0.8205
1.2034	0.8770
1.1257	0.8130
1.1998	0.8862
1.1329	0.8047
1.1980	0.8870
1.1407	0.7958
1.1976	0.8892
1.1499	0.7872
1.1980	0.8840
1.1587	0.7775
1.2000	0.8692
1.1660	0.7667
1.2010	0.8488
1.1721	0.7580
1.2029	0.8275
1.1754	0.7510
1.2045	0.7972
1.1795	0.7435
1.2073	0.7715
1.1822	0.7383
1.2101	0.7532
1.1838	0.7353
1.2119	0.7417
1.1854	0.7345
1.2143	0.7408
1.1859	0.7395
1.2156	0.7400
1.1857	0.7470
1.2158	0.7467
1.1860	0.7585
1.2164	0.7585
1.2155	0.7685
1.2142	0.7762
1.2125	0.7870
1.2120	0.7932
1.2114	0.7985
1.2100	0.7975
1.2090	0.7885
1.2077	0.7732
1.1581	0.8263
1.2079	0.7567
1.1596	0.8275
1.2072	0.7408
1.1632	0.8290
1.2067	0.7322
1.1686	0.8290
1.2058	0.7323
1.1743	0.8353
1.2064	0.7343
1.1800	0.8442
1.2056	0.7420
1.1847	0.8567
1.2064	0.7503
1.1868	0.8697
1.2071	0.7635
1.1884	0.8765
1.2081	0.7863
1.1887	0.8782
1.2105	0.8123
1.1875	0.8797
1.2148	0.8295
1.1836	0.8808
1.2205	0.8432
1.1794	0.8765
1.2261	0.8477
1.1740	0.8705
1.2305	0.8475
1.1688	0.8585
1.2348	0.8472
1.1656	0.8367
1.2385	0.8355
1.1643	0.8113
1.2428	0.8150
1.1660	0.7853
1.2442	0.7895
1.1683	0.7670
1.2453	0.7615
1.1704	0.7467
1.2449	0.7370
1.1758	0.7325
1.1825	0.7183
1.1895	0.7088
1.2243	0.9095
1.1972	0.7025
1.2296	0.9100
1.2048	0.6940
1.2312	0.9035
1.2120	0.6878
1.2341	0.9012
1.2182	0.6853
1.2351	0.8992
1.2233	0.6855
1.2342	0.8935
1.2280	0.6845
1.2333	0.8865
1.2308	0.6885
1.2357	0.8765
1.2309	0.6895
1.2342	0.8712
1.2305	0.6877
1.2344	0.8675
1.2287	0.6905
1.2317	0.8577
1.2281	0.6857
1.2305	0.8485
1.2295	0.6915
1.2278	0.8405
1.2305	0.6957
1.2272	0.8300
1.2349	0.7000
1.2256	0.8227
1.2395	0.7042
1.2270	0.8140
1.2435	0.7160
1.2276	0.8058
1.2477	0.7275
1.2283	0.7985
1.2515	0.7340
1.2292	0.7917
1.2533	0.7465
1.2287	0.7828
1.2553	0.7545
1.2287	0.7828
1.2558	0.7685
1.2271	0.7853
1.2564	0.7765
1.2281	0.7898
1.2560	0.7893
1.2286	0.7932
1.2302	0.7993
1.2293	0.8108
1.2305	0.8210
1.2324	0.8317
1.2353	0.8310
1.1439	0.8830
1.2378	0.8355
1.1385	0.8935
1.2426	0.8337
1.1332	0.8940
1.2492	0.8300
1.1295	0.8895
1.2548	0.8227
1.1279	0.8777
1.2590	0.8137
1.1254	0.8675
1.2614	0.7990
1.1249	0.8465
1.2639	0.7788
1.1240	0.8217
1.2632	0.7575
1.1261	0.8045
1.2639	0.7373
1.1295	0.7860
1.2621	0.7190
1.1323	0.7732
1.2608	0.7045
1.1362	0.7622
1.2590	0.6905
1.1395	0.7535
1.2561	0.6750
1.1425	0.7495
1.2535	0.6610
1.1477	0.7517
1.2484	0.6540
1.1508	0.7562
1.2408	0.6493
1.1547	0.7640
1.2382	0.6465
1.1590	0.7750
1.2313	0.6437
1.1643	0.7782
1.2250	0.6420
1.1695	0.7872
1.2194	0.6465
1.1748	0.7940
1.1804	0.8010
1.1864	0.8060
1.1927	0.7997
1.1982	0.7972
1.2044	0.7930
1.1714	0.7933
1.2098	0.7960
1.1716	0.7730
1.2159	0.7950
1.1746	0.7543
1.2200	0.7972
1.1786	0.7385
1.2238	0.7970
1.1823	0.7235
1.2256	0.7957
1.1892	0.7173
1.2262	0.7955
1.1886	0.7107
1.2256	0.7960
1.1883	0.7165
1.2240	0.8048
1.1900	0.7273
1.2226	0.8075
1.1893	0.7415
1.2209	0.8127
1.1881	0.7535
1.2177	0.8075
1.1868	0.7695
1.2125	0.8025
1.1856	0.7802
1.2098	0.8030
1.1853	0.7855
1.2073	0.8000
1.1833	0.7882
1.2055	0.7950
1.1844	0.7840
1.2032	0.7850
1.1849	0.7835
1.1995	0.7788
1.1838	0.7738
1.1952	0.7765
1.1855	0.7658
1.1918	0.7722
1.1875	0.7578
1.1893	0.7727
1.1910	0.7527
1.1871	0.7837
1.1909	0.7505
1.1910	0.7505
1.1910	0.7573
1.2906	0.7773
1.1900	0.7630
1.2915	0.7772
1.1867	0.7770
1.2922	0.7803
1.1847	0.7895
1.2923	0.7850
1.1818	0.8027
1.2922	0.7937
1.1754	0.8077
1.2922	0.7965
1.1738	0.8095
1.2922	0.8052
1.1741	0.8077
1.2915	0.8070
1.1721	0.8040
1.2926	0.8085
1.1705	0.8033
1.2958	0.8133
1.1709	0.8022
1.2986	0.8062
1.1710	0.8040
1.3042	0.7900
1.1725	0.8063
1.3088	0.7812
1.1750	0.8097
1.3116	0.7658
1.1757	0.8153
1.3126	0.7523
1.1780	0.8272
1.3121	0.7377
1.1788	0.8422
1.3088	0.7258
1.1808	0.8647
1.3054	0.7167
1.1813	0.8900
1.3008	0.7150
1.1846	0.9113
1.2954	0.7165
1.1877	0.9260
1.2897	0.7250
1.1883	0.9415
1.4039	0.7800
1.2830	0.7298
1.1935	0.9457
1.4072	0.7795
1.2750	0.7377
1.1979	0.9458
1.4091	0.7835
1.2684	0.7442
1.4108	0.7867
1.2637	0.7512
1.4097	0.7898
1.2574	0.7585
1.4103	0.7900
1.2544	0.7633
1.4109	0.7910
1.2511	0.7683
1.4125	0.7895
1.2491	0.7737
1.4147	0.7855
1.2478	0.7770
1.4166	0.7863
1.2466	0.7743
1.4187	0.7853
1.2448	0.7803
1.4200	0.7890
1.2438	0.7855
1.4226	0.7885
1.2429	0.7935
1.4234	0.7930
1.2412	0.7930
1.4214	0.7963
1.2379	0.7990
1.4185	0.7967
1.2378	0.8017
1.4137	0.7963
1.2379	0.8007
