#rho	velocity
0.6690	1.0700
0.4769	1.1785
0.4268	1.3070
0.5477	1.3155
0.5361	1.3407
0.5159	1.3403
0.3767	1.2477
0.3751	1.2480
0.3835	1.2725
0.4101	1.2127
0.6667	1.0650
0.4749	1.1737
0.4267	1.3143
0.5503	1.3030
0.5355	1.3377
0.5157	1.3560
0.3771	1.2675
0.3766	1.2305
0.3842	1.2798
0.4086	1.2438
0.6623	1.0798
0.4742	1.1818
0.4269	1.3415
0.5497	1.2913
0.5375	1.2870
0.5170	1.3762
0.3777	1.2767
0.3753	1.2265
0.3839	1.3223
0.4101	1.2517
0.6639	1.0835
0.4762	1.1643
0.4262	1.3988
0.5472	1.2830
0.5368	1.3013
0.5173	1.3853
0.3770	1.2622
0.3755	1.2145
0.3851	1.1980
0.4096	1.2670
0.6613	1.0990
0.4742	1.1890
0.4257	1.4532
0.5450	1.2925
0.5378	1.3170
0.5203	1.3948
0.3770	1.2412
0.3764	1.2305
0.3859	1.2763
0.4094	1.2500
0.6577	1.1233
0.4745	1.1547
0.4265	1.4203
0.5450	1.2857
0.5390	1.3210
0.5200	1.4148
0.3768	1.2663
0.3767	1.2118
0.3859	1.2575
0.4090	1.2460
0.6563	1.1425
0.4739	1.1403
0.4268	1.4265
0.5449	1.2617
0.5376	1.3312
0.5203	1.4110
0.3768	1.2460
0.3762	1.2068
0.3869	1.2545
0.4098	1.2975
0.6525	1.1325
0.4730	1.1110
0.4286	1.4115
0.5436	1.2753
0.5365	1.2972
0.5224	1.4053
0.3766	1.2437
0.3761	1.2260
0.3876	1.2107
0.4102	1.2735
0.6487	1.1530
0.4738	1.0817
0.4289	1.5138
0.5393	1.3060
0.5384	1.3022
0.5249	1.4372
0.3776	1.2447
0.3749	1.2730
0.3866	1.2510
0.4120	1.3115
0.6416	1.1372
0.4727	1.0820
0.4317	1.5183
0.5412	1.3217
0.5392	1.2835
0.5254	1.3925
0.3763	1.2425
0.3752	1.2485
0.3879	1.2172
0.4110	1.3600
0.6434	1.1567
0.4711	1.0628
0.4305	1.4793
0.5401	1.3645
0.5393	1.2825
0.5270	1.4210
0.3769	1.2818
0.3742	1.2777
0.3875	1.2240
0.4131	1.3640
0.6424	1.1620
0.4695	1.0483
0.4302	1.4725
0.5414	1.3243
0.5404	1.2783
0.5268	1.4400
0.3769	1.2707
0.3740	1.2763
0.3876	1.1860
0.4139	1.3337
0.6387	1.1745
0.4670	1.0417
0.4311	1.4623
0.5419	1.3267
0.5406	1.2677
0.5268	1.4233
0.3787	1.2515
0.3739	1.2665
0.3862	1.1960
0.4157	1.3233
0.6335	1.1727
0.4663	1.0488
0.4340	1.4395
0.5395	1.3305
0.5401	1.2102
0.5262	1.4078
0.3768	1.2585
0.3744	1.3200
0.3880	1.2300
0.4174	1.2940
0.6296	1.1817
0.4637	1.0000
0.4344	1.3740
0.5408	1.3345
0.5402	1.2358
0.5282	1.4202
0.3777	1.2542
0.3733	1.3225
