#rho	velocity
1.8255	0.6660
1.5004	0.6320
1.8072	0.6810
1.4949	0.6452
1.7862	0.6885
1.4896	0.6615
1.7638	0.6947
1.4872	0.6867
1.7388	0.6970
1.4853	0.7132
1.7098	0.6965
1.4841	0.7440
1.6862	0.6945
1.4849	0.7760
1.6615	0.6942
1.4852	0.8048
1.6477	0.6935
1.4986	0.8305
1.6023	0.6955
1.4970	0.8510
1.5927	0.6970
1.5672	0.7048
1.5469	0.7175
1.5310	0.7232
1.5181	0.7308
1.5111	0.7348
1.5061	0.7403
1.5027	0.7415
1.5012	0.7417
1.5015	0.7423
1.5015	0.7450
1.5017	0.7412
1.5030	0.7373
1.5049	0.7403
1.5155	0.7425
1.5157	0.7487
1.5086	0.7522
1.5203	0.7560
1.5272	0.7570
1.5333	0.7593
1.5424	0.7553
1.5400	0.8020
1.5367	0.8095
1.5355	0.8145
1.5532	0.8163
1.5681	0.8153
1.5726	0.8085
1.5800	0.7997
1.5881	0.7932
1.5963	0.7803
1.6049	0.7665
1.6150	0.7537
1.6273	0.7440
1.6424	0.7340
1.6570	0.7267
1.6710	0.7235
1.6876	0.7210
1.7050	0.7130
1.7219	0.7025
1.7394	0.6937
1.7584	0.6825
1.7786	0.6695
1.7984	0.6525
1.8021	0.6385
1.8182	0.6233
1.4144	0.8058
1.8320	0.6075
1.4261	0.7895
1.8440	0.5950
1.4422	0.7735
1.4536	0.7587
1.4757	0.7482
1.4925	0.7467
1.5101	0.7485
1.5265	0.7510
1.5414	0.7470
1.5558	0.7395
1.5681	0.7287
1.5778	0.7135
1.5873	0.6968
1.5955	0.6755
1.6042	0.6570
1.6149	0.6310
1.6272	0.6035
1.6416	0.5715
1.6569	0.5390
1.6812	0.5025
1.6871	0.4668
1.7154	0.4337
1.3654	0.7913
1.7366	0.4035
1.3865	0.7662
1.7499	0.3828
1.4195	0.7452
1.4486	0.7217
1.4914	0.6932
1.5228	0.6585
1.5524	0.6257
1.5774	0.5885
1.5988	0.5513
1.6167	0.5120
1.6307	0.4720
1.6407	0.4367
1.6489	0.4063
1.6526	0.3828
1.6552	0.3685
1.6562	0.3663
1.6554	0.3703
1.6517	0.3847
1.6465	0.4052
1.6403	0.4350
1.6337	0.4690
1.6304	0.5052
1.6285	0.5380
1.6261	0.5658
1.5638	0.6232
1.6281	0.5907
1.5718	0.6365
1.6313	0.6183
1.5765	0.6455
1.5789	0.6493
1.5807	0.6485
1.5775	0.6400
1.5723	0.6327
1.5694	0.6215
1.5659	0.6092
1.5623	0.5990
1.5590	0.5890
1.5551	0.5813
1.5501	0.5752
1.5476	0.5705
1.5460	0.5678
1.5450	0.5705
1.5460	0.5758
1.5492	0.5815
1.5564	0.5850
1.5668	0.5873
1.5805	0.5930
1.5934	0.5957
1.6054	0.6010
1.6179	0.6055
1.5475	0.6400
1.6292	0.6110
1.5506	0.6312
1.6408	0.6135
1.5591	0.6222
1.6510	0.6132
1.5706	0.6082
1.6569	0.6125
1.5705	0.5935
1.6636	0.6138
1.5670	0.5810
1.6669	0.6177
1.5667	0.5725
1.5651	0.5682
1.5638	0.5688
1.5627	0.5725
1.5605	0.5795
1.5580	0.5923
1.5561	0.6072
1.5540	0.6307
1.5534	0.6550
1.5527	0.6803
1.5539	0.7040
1.5546	0.7232
1.5575	0.7378
1.5597	0.7467
1.5626	0.7500
1.5658	0.7467
1.5690	0.7400
1.5718	0.7285
1.5734	0.7183
1.5788	0.7027
1.5734	0.6850
1.5817	0.6633
1.4359	0.6748
1.5850	0.6407
1.4399	0.6917
1.5997	0.6158
1.4438	0.7065
1.4474	0.7160
1.4503	0.7185
1.4542	0.7177
1.4574	0.7140
1.4590	0.7055
1.4615	0.6937
1.4625	0.6775
1.4641	0.6585
1.4652	0.6382
1.4661	0.6153
1.4668	0.5975
1.4677	0.5792
1.4678	0.5655
1.4686	0.5503
1.4688	0.5378
1.4694	0.5280
1.4715	0.5213
1.4736	0.5177
1.4778	0.5163
1.4797	0.5197
1.4818	0.5205
1.4826	0.5248
1.5452	0.6122
1.4830	0.5265
1.5524	0.5935
1.5608	0.5780
1.5697	0.5660
1.5896	0.5558
1.5991	0.5488
1.6139	0.5497
1.6301	0.5565
1.6450	0.5702
1.6576	0.5853
1.6681	0.5987
1.6762	0.6082
1.6811	0.6135
1.6838	0.6135
1.6849	0.6120
1.6831	0.6070
1.6817	0.5993
1.6794	0.5900
1.6773	0.5765
1.6750	0.5645
1.6708	0.5555
