#rho	velocity
1.7026	0.3030
1.7775	0.3023
1.7125	0.2995
1.7806	0.3060
1.7216	0.2995
1.7816	0.3035
1.7321	0.2985
1.7805	0.3013
1.7414	0.2960
1.7783	0.2980
1.7524	0.2957
1.7765	0.2873
1.7609	0.2923
1.7751	0.2837
1.7713	0.2912
1.7792	0.2767
1.7816	0.2898
1.7828	0.2727
1.7908	0.2902
1.7887	0.2677
1.8029	0.2905
1.7950	0.2672
1.8100	0.2935
1.7992	0.2715
1.8155	0.2923
1.8039	0.2772
1.8175	0.2912
1.8114	0.2800
1.8192	0.2900
1.8180	0.2903
1.8193	0.2885
1.8247	0.3037
1.8139	0.2880
1.8317	0.3127
1.8093	0.2870
1.8381	0.3255
1.8051	0.2863
1.8425	0.3360
1.7955	0.2865
1.7840	0.2862
1.7704	0.2877
1.7532	0.2895
1.7349	0.2935
1.7176	0.2950
1.7018	0.2958
1.6880	0.2975
1.6766	0.2990
1.6642	0.2973
1.6510	0.2970
1.6403	0.2975
1.6301	0.2928
1.6213	0.2937
1.8460	0.2305
1.6141	0.2930
1.8476	0.2395
1.6066	0.2955
1.8488	0.2497
1.6035	0.3000
1.8522	0.2605
1.6000	0.3053
1.8520	0.2703
1.5988	0.3080
1.8493	0.2782
1.5995	0.3140
1.8457	0.2865
1.6010	0.3160
1.8416	0.2942
1.6049	0.3188
1.8517	0.3023
1.6111	0.3227
1.8477	0.3098
1.6169	0.3242
1.8345	0.3155
1.6246	0.3260
1.8208	0.3205
1.6323	0.3275
1.8170	0.3223
1.6411	0.3265
1.8119	0.3207
1.6499	0.3258
1.8047	0.3217
1.6576	0.3258
1.8008	0.3148
1.6533	0.3237
1.7973	0.3050
1.6602	0.3227
1.7950	0.2945
1.6675	0.3217
1.7921	0.2795
1.6752	0.3240
1.7929	0.2635
1.6818	0.3232
1.7928	0.2457
1.6848	0.3217
1.7947	0.2297
1.6885	0.3198
1.7950	0.2145
1.6919	0.3163
1.7934	0.2025
1.6935	0.3092
1.7924	0.1905
1.6948	0.3025
1.7928	0.1840
1.6959	0.2948
1.7928	0.1822
1.6984	0.2885
1.7937	0.1783
1.7013	0.2820
1.7957	0.1817
1.7060	0.2718
1.7994	0.1863
1.7106	0.2648
1.8033	0.1935
1.7145	0.2583
1.8057	0.2010
1.7153	0.2510
1.8068	0.2128
1.7150	0.2460
1.8080	0.2230
1.7125	0.2420
1.8067	0.2347
1.7113	0.2398
1.8059	0.2480
1.8059	0.2600
1.8051	0.2727
1.8055	0.2848
1.8059	0.2942
1.8070	0.3030
1.8051	0.3117
1.8023	0.3177
1.7981	0.3250
1.7955	0.3307
1.7907	0.3370
1.7879	0.3415
2.0799	0.2265
1.7856	0.3500
2.0689	0.2385
1.7822	0.3590
2.0572	0.2495
1.7794	0.3710
2.0419	0.2625
1.7757	0.3840
2.0265	0.2728
1.7729	0.3957
2.0078	0.2835
1.7694	0.4082
1.9867	0.2918
1.7674	0.4198
1.9639	0.2980
1.7652	0.4325
1.9417	0.3023
1.7657	0.4402
1.9568	0.3043
1.7665	0.4505
1.9326	0.3085
1.7691	0.4550
1.9075	0.3107
1.7716	0.4590
1.8818	0.3120
1.7729	0.4558
1.8594	0.3095
1.7734	0.4490
1.8365	0.3023
1.7730	0.4390
1.8165	0.2920
1.7730	0.4253
1.7963	0.2832
1.7740	0.4102
1.7798	0.2758
1.7743	0.3920
1.7658	0.2718
1.7735	0.3725
1.7532	0.2693
1.7712	0.3507
1.7443	0.2695
1.7677	0.3297
1.7393	0.2690
1.7679	0.3052
1.7382	0.2700
1.7643	0.2855
1.7388	0.2762
1.7638	0.2643
1.7394	0.2852
1.7283	0.2460
1.7414	0.2965
1.7452	0.2290
1.7444	0.3082
1.7409	0.2090
1.7472	0.3192
1.7527	0.1893
1.7509	0.3290
1.7742	0.1760
1.7545	0.3357
1.7542	0.1665
1.7586	0.3395
1.7603	0.1613
1.7655	0.3438
1.7660	0.1610
1.7730	0.3440
1.7806	0.3420
1.7872	0.3395
1.7934	0.3357
1.7995	0.3305
1.8055	0.3258
1.8104	0.3193
1.8170	0.3145
1.8255	0.3097
1.8354	0.3030
1.8448	0.2990
1.8555	0.2928
1.8657	0.2860
1.8756	0.2810
1.8845	0.2760
1.8913	0.2705
1.8963	0.2680
1.9002	0.2670
1.9028	0.2615
1.9020	0.2575
1.8983	0.2543
1.8945	0.2515
1.8882	0.2502
1.7457	0.2750
1.8799	0.2482
1.7431	0.2770
1.8704	0.2505
1.7416	0.2850
1.8586	0.2518
1.7419	0.2945
1.8442	0.2545
1.7440	0.3087
1.8305	0.2555
1.7470	0.3230
1.8164	0.2615
1.7724	0.3368
1.8026	0.2668
1.7770	0.3500
1.7918	0.2705
1.7895	0.3615
1.7833	0.2760
1.7884	0.3680
1.7776	0.2818
1.8007	0.3735
1.7734	0.2855
1.7881	0.3753
1.7715	0.2853
1.7952	0.3720
1.7705	0.2875
1.7947	0.3660
1.7710	0.2843
1.7942	0.3578
1.7753	0.2790
1.7928	0.3485
1.7795	0.2730
1.7924	0.3387
1.7849	0.2685
1.7908	0.3273
1.7931	0.2650
1.7916	0.3165
1.8034	0.2618
1.7929	0.3070
1.8174	0.2582
1.7932	0.2990
1.8318	0.2570
1.7932	0.2935
1.8471	0.2553
1.7945	0.2890
1.8631	0.2503
1.7960	0.2857
1.8790	0.2470
1.7992	0.2815
1.8959	0.2443
1.8041	0.2785
1.9142	0.2408
1.8100	0.2720
1.9344	0.2358
1.8179	0.2663
1.9550	0.2303
1.8255	0.2605
1.9765	0.2238
1.8354	0.2548
1.9974	0.2183
1.8445	0.2465
2.0182	0.2102
1.8541	0.2367
2.0358	0.2030
1.8645	0.2268
2.0511	0.1955
1.8755	0.2147
2.0665	0.1857
1.8868	0.2037
2.0816	0.1765
1.9017	0.1917
2.0940	0.1685
1.9183	0.1827
2.1048	0.1617
1.9384	0.1765
2.1139	0.1585
1.9612	0.1710
2.1218	0.1550
1.9847	0.1677
2.1292	0.1520
2.0066	0.1670
2.1333	0.1522
2.0280	0.1680
2.1368	0.1535
2.0458	0.1715
2.1390	0.1593
2.0627	0.1780
2.1416	0.1685
2.0775	0.1850
2.1434	0.1803
2.0883	0.1960
2.1439	0.1933
2.0967	0.2063
2.0984	0.2180
1.8399	0.2470
2.0986	0.2290
1.8420	0.2385
2.0958	0.2392
1.8428	0.2335
2.0912	0.2465
1.8433	0.2333
2.0842	0.2527
1.8435	0.2360
2.0784	0.2555
1.8435	0.2405
2.0734	0.2565
1.8430	0.2465
2.0715	0.2565
1.8454	0.2522
2.0706	0.2528
1.8443	0.2597
2.0717	0.2503
1.8455	0.2685
2.0732	0.2468
1.8462	0.2747
2.0760	0.2430
1.8447	0.2793
2.0799	0.2375
1.8426	0.2867
2.0844	0.2327
1.8396	0.2898
2.0899	0.2282
1.8411	0.2952
2.0973	0.2240
1.8413	0.3002
2.1059	0.2185
1.8443	0.3045
2.1146	0.2143
1.8500	0.3073
2.1263	0.2112
1.8551	0.3087
2.1372	0.2087
1.8632	0.3077
2.1496	0.2047
1.8718	0.3065
2.1624	0.2008
1.8797	0.3068
2.1758	0.1947
1.8893	0.3015
2.1870	0.1908
1.8988	0.2980
2.1993	0.1838
1.9093	0.2923
2.2107	0.1785
1.9223	0.2852
2.2210	0.1727
1.9382	0.2813
2.2344	0.1667
1.9545	0.2762
2.2447	0.1600
1.9718	0.2740
2.2561	0.1530
1.9891	0.2700
2.2686	0.1470
2.0092	0.2650
2.2787	0.1412
2.0274	0.2582
2.2910	0.1372
2.0507	0.3225
2.0450	0.2523
2.3018	0.1322
2.0515	0.3070
2.0614	0.2435
2.3121	0.1287
2.0519	0.2930
2.0764	0.2350
2.3234	0.1258
2.0544	0.2778
2.0883	0.2275
2.3354	0.1230
2.0568	0.2632
2.0997	0.2152
2.3414	0.1205
2.0557	0.2510
2.1115	0.2055
