#rho	velocity
2.5944	0.3535
2.1352	0.4405
2.1577	0.3830
2.5750	0.3505
2.1388	0.4423
2.1638	0.3558
2.5491	0.3432
2.1432	0.4403
2.1706	0.3295
2.5237	0.3325
2.1489	0.4325
2.1772	0.3040
2.4972	0.3218
2.1524	0.4253
2.1827	0.2777
2.4756	0.3095
2.1549	0.4122
2.1865	0.2613
2.4483	0.2973
2.1573	0.4005
2.1858	0.2468
2.4287	0.2895
2.1615	0.3872
2.1851	0.2325
2.4158	0.2873
2.1676	0.3745
2.1815	0.2257
2.4015	0.2877
2.1734	0.3635
2.1801	0.2177
2.3992	0.2930
2.1801	0.3550
2.1694	0.2115
2.4004	0.2985
2.1860	0.3477
2.1647	0.2017
2.3998	0.3038
2.1968	0.3418
2.1612	0.1963
2.4007	0.3087
2.2073	0.3390
2.1515	0.1930
2.3989	0.3148
2.2193	0.3333
2.1418	0.1895
2.3952	0.3218
2.2334	0.3320
2.3901	0.3305
2.2512	0.3320
2.3883	0.3380
2.2668	0.3330
2.3849	0.3435
2.2821	0.3362
2.3838	0.3493
2.2986	0.3375
2.3801	0.3515
2.3156	0.3380
2.3742	0.3528
2.3340	0.3350
2.3643	0.3543
2.3529	0.3347
2.3527	0.3538
2.3685	0.3355
2.3411	0.3532
2.3773	0.3355
2.3294	0.3523
2.3781	0.3350
2.4213	0.2377
2.3205	0.3497
2.3728	0.3327
2.3946	0.2372
2.3087	0.3473
2.3604	0.3288
2.3688	0.2378
2.2952	0.3380
2.3452	0.3243
2.3441	0.2405
2.2857	0.3240
2.3286	0.3208
2.3207	0.2428
2.2776	0.3100
2.3127	0.3175
2.3015	0.2480
2.2717	0.2950
2.2931	0.3173
2.4204	0.2532
2.2663	0.2817
2.2748	0.3175
2.4041	0.2550
2.2607	0.2695
2.2454	0.3158
2.3926	0.2550
2.2563	0.2585
2.2117	0.3182
2.3787	0.2535
2.2510	0.2460
2.1746	0.3205
2.3694	0.2525
2.2482	0.2360
2.1377	0.3262
2.4044	0.2523
2.2422	0.2283
2.1044	0.3317
2.3921	0.2530
2.2329	0.2270
2.0627	0.3400
2.3795	0.2543
2.2215	0.2352
2.0263	0.3482
2.3669	0.2595
2.2102	0.2447
1.9946	0.3560
2.3821	0.2632
2.1980	0.2595
2.3829	0.2707
2.1875	0.2723
2.3878	0.2857
2.1751	0.2882
2.3909	0.3015
2.1645	0.3043
2.3952	0.3167
2.1573	0.3248
2.3961	0.3315
2.1501	0.3465
2.3975	0.3442
2.1494	0.3665
2.3961	0.3555
2.1496	0.3850
3.2911	0.3652
2.3906	0.3635
2.1519	0.3958
3.2658	0.3710
2.3832	0.3650
2.1526	0.4058
3.2342	0.3767
2.3739	0.3645
2.1547	0.4130
3.2067	0.3812
2.3655	0.3623
2.1575	0.4165
3.1696	0.3852
2.3582	0.3545
2.1594	0.4165
3.1323	0.3887
2.3565	0.3455
2.1603	0.4140
3.0993	0.3900
2.3560	0.3368
2.1570	0.4078
3.0670	0.3908
2.3552	0.3268
2.1538	0.3958
3.0367	0.3892
2.3577	0.3168
2.1517	0.3825
3.0134	0.3872
2.3607	0.3075
2.1475	0.3655
2.9922	0.3828
2.3621	0.2960
2.1422	0.3495
2.9780	0.3753
2.3632	0.2880
2.1384	0.3332
2.9775	0.3675
2.3683	0.2835
2.1329	0.3147
2.9740	0.3618
2.3730	0.2800
2.1256	0.3033
2.9643	0.3515
2.3827	0.2812
2.1164	0.2942
2.9674	0.3435
2.3941	0.2875
2.1030	0.2832
2.9682	0.3358
2.4036	0.2948
2.0923	0.2753
2.9590	0.3277
2.4152	0.3035
2.0829	0.2740
2.9555	0.3217
2.4245	0.3157
2.0753	0.2748
2.9503	0.3153
2.4263	0.3260
2.0704	0.2855
2.9394	0.3108
2.4313	0.3398
2.0702	0.3030
2.9313	0.3145
2.4328	0.3528
2.0706	0.3240
2.9265	0.3215
2.4301	0.3633
2.0704	0.3488
2.9214	0.3337
2.4272	0.3737
2.0747	0.3735
2.9146	0.3503
2.4169	0.3785
2.0602	0.3985
2.9074	0.3628
2.4030	0.3782
2.0402	0.4310
2.9070	0.3720
2.3926	0.3760
2.0200	0.4633
2.9078	0.3790
2.3838	0.3697
2.0198	0.4897
2.9138	0.3828
2.3787	0.3595
2.0208	0.5102
2.9235	0.3860
2.3708	0.3507
2.0173	0.5247
2.9412	0.3853
2.3532	0.3432
2.9652	0.3800
2.3294	0.3373
2.9936	0.3705
2.3060	0.3348
3.0298	0.3573
2.2857	0.3323
3.0600	0.3457
2.2650	0.3363
3.0793	0.3405
2.2447	0.3423
3.0898	0.3377
2.2279	0.3520
3.0807	0.3345
2.2156	0.3660
3.0609	0.3308
2.2031	0.3792
3.0317	0.3282
2.1951	0.3905
3.0066	0.3260
2.1913	0.4008
2.9806	0.3235
2.1879	0.4070
2.9603	0.3223
2.1875	0.4102
2.9459	0.3198
2.1889	0.4108
2.9507	0.3155
2.1990	0.4073
2.9429	0.3115
2.2082	0.4023
2.9214	0.3113
2.2170	0.3942
2.1939	0.2915
2.8923	0.3143
2.2272	0.3865
2.1932	0.2857
2.8616	0.3207
2.2386	0.3808
2.1961	0.2713
2.8385	0.3285
2.2502	0.3778
2.1985	0.2620
2.8261	0.3412
2.2655	0.3730
2.2002	0.2625
2.8149	0.3532
2.2839	0.3713
2.1997	0.2677
2.8027	0.3625
2.2994	0.3692
2.2029	0.2793
2.7898	0.3747
2.3162	0.3720
2.2262	0.2850
2.7762	0.3873
2.3288	0.3747
2.2227	0.2877
2.7624	0.3990
2.3425	0.3802
2.2200	0.2903
2.7469	0.4055
2.3502	0.3853
2.2319	0.2927
2.7319	0.4128
2.3513	0.3915
2.2341	0.3038
2.7174	0.4165
2.3613	0.3957
2.2329	0.3202
2.7009	0.4183
2.3593	0.3998
2.2319	0.3413
2.6856	0.4158
2.3604	0.4032
2.2324	0.3657
2.6720	0.4137
2.3549	0.4068
2.2319	0.3908
