#rho	velocity
1.1505	1.0140
1.1471	1.0195
1.1441	1.0297
1.1419	1.1328
1.1397	1.1373
1.1438	1.1373
1.1495	1.1327
1.1038	1.0007
1.0986	0.9893
1.0982	0.9755
1.0910	0.9640
1.1357	1.0288
1.1359	1.0347
1.1388	1.0332
1.1256	1.0330
1.1265	1.0233
1.1254	1.0175
1.1690	1.0165
1.1725	1.0172
1.1763	1.0142
1.1754	1.0145
1.1745	1.0168
1.1666	1.0177
1.1634	1.0120
1.2717	0.9980
1.2745	1.0155
1.2796	1.0342
1.2780	1.0492
1.2752	1.0563
1.2740	1.0535
1.2730	1.0477
1.2699	1.0325
1.2677	1.0128
1.2698	0.9892
1.1970	1.0563
1.1994	1.0375
1.2018	1.0120
1.2037	0.9855
1.2063	0.9717
1.2093	0.9702
1.2070	0.9790
1.2026	0.9918
1.0722	1.0862
1.0707	1.0710
1.0707	1.0568
1.0664	1.0425
1.1382	1.1380
1.1400	1.1102
1.1441	1.0810
1.1533	1.0537
1.1585	1.0292
1.1531	1.0145
1.0468	1.1040
1.0490	1.1100
1.1136	1.1062
1.1153	1.1082
1.1313	1.1077
1.1249	1.1082
1.1337	1.1030
1.1550	1.1605
1.1535	1.1650
1.1508	1.1670
1.1511	1.1663
1.1508	1.1615
1.1995	1.0992
1.1994	1.1145
1.1987	1.1232
1.1986	1.1292
1.1896	1.1282
1.1880	1.1245
1.1857	1.1210
1.1935	1.1115
1.0434	1.1595
1.0428	1.1492
1.0875	1.1667
1.0910	1.1615
1.0893	1.1547
1.0946	1.1512
1.1555	1.1553
1.1574	1.1475
1.1525	1.1402
1.1557	1.1315
1.1678	1.1213
1.1786	1.1142
1.0393	1.1315
1.1013	1.1622
1.0956	1.2002
1.0912	1.2290
1.0889	1.2485
1.0621	1.2440
1.0663	1.2317
1.0641	1.2117
1.1127	1.2378
1.1119	1.2340
1.1131	1.2290
1.1153	1.2165
1.1157	1.2040
1.2107	1.2150
1.2129	1.2035
1.2109	1.1987
1.2115	1.1995
1.2216	1.2085
1.2299	1.2192
1.2353	1.2253
1.3449	1.1663
1.3399	1.1627
1.3439	1.1570
1.3490	1.1575
1.3506	1.1533
1.3502	1.1497
1.3472	1.1460
1.3412	1.1392
1.3358	1.1238
1.3271	1.1105
1.0975	1.1392
1.0961	1.1515
1.1041	1.1655
1.1034	1.1622
1.0695	1.1302
1.0764	1.1210
1.0815	1.1082
1.0841	1.0950
1.1981	0.9868
1.1946	0.9990
1.1908	1.0225
1.1838	1.0502
1.1900	1.0733
1.1867	1.0877
1.1879	1.0980
1.0298	1.0502
1.0436	1.0850
1.0393	1.0880
1.1660	1.1145
1.1675	1.1255
1.1686	1.1355
1.1535	1.1455
1.1502	1.1495
1.1430	1.1540
1.1404	1.1555
1.1547	1.0452
1.1558	1.0477
1.1593	1.0518
1.1594	1.0512
1.1600	1.0520
1.1558	1.0492
1.1589	1.0477
1.1509	1.0392
1.1447	1.0302
1.1359	1.0195
1.1372	1.0085
1.1327	1.0112
1.0374	1.1235
1.2348	1.1390
1.2328	1.1405
1.2351	1.1430
1.2319	1.1485
1.2285	1.1595
1.2257	1.1795
1.2234	1.2000
1.2177	1.2245
1.1259	1.1410
1.1290	1.1420
1.1316	1.1468
1.1367	1.1505
1.1382	1.1530
1.1785	1.1092
1.1746	1.1040
1.1721	1.0992
1.1671	1.0933
1.1610	1.0887
1.1565	1.0833
1.2196	1.0990
1.2147	1.0893
1.2101	1.0762
1.2041	1.0595
1.1967	1.0357
1.1903	1.0167
1.1761	0.9997
1.1723	0.9863
