#rho	velocity
1.7385	0.3592
1.3586	0.3835
1.4768	0.3107
1.6760	0.3845
1.7250	0.3575
1.3593	0.3790
1.4743	0.3163
1.6752	0.3880
1.7116	0.3525
1.3612	0.3705
1.4679	0.3148
1.6804	0.3858
1.6979	0.3445
1.3626	0.3620
1.4666	0.3158
1.6841	0.3687
1.6829	0.3367
1.3637	0.3550
1.4658	0.3145
1.6899	0.3530
1.6649	0.3282
1.3635	0.3470
1.4645	0.3095
1.6981	0.3340
1.6450	0.3235
1.3629	0.3335
1.4678	0.3048
1.7050	0.3102
1.6287	0.3193
1.3645	0.3208
1.4689	0.3052
1.7043	0.2915
1.6143	0.3148
1.3646	0.3093
1.4735	0.3045
1.7027	0.2890
1.6010	0.3108
1.3646	0.3023
1.4780	0.3035
1.7001	0.2963
1.5900	0.3063
1.3656	0.2915
1.4825	0.3005
1.6945	0.3015
1.5837	0.3018
1.3663	0.2837
1.4845	0.2955
1.6869	0.3233
1.5798	0.3018
1.3664	0.2840
1.4806	0.3025
1.6760	0.3410
1.5789	0.3060
1.3664	0.2882
1.4754	0.3028
1.6606	0.3643
1.5778	0.3138
1.3664	0.2897
1.4684	0.3010
1.6426	0.3830
1.5883	0.2782
1.5797	0.3232
1.3657	0.2938
1.4602	0.3060
1.6238	0.3925
1.5858	0.3025
1.5807	0.3332
1.3652	0.2985
1.4510	0.3010
1.6033	0.4000
1.5825	0.3230
1.5807	0.3440
1.3643	0.3085
1.4447	0.2982
1.5790	0.3407
1.5810	0.3530
1.3658	0.3167
1.4412	0.2968
1.5748	0.3585
1.5819	0.3587
1.3694	0.3267
1.4383	0.2958
1.5701	0.3752
1.5822	0.3625
1.3720	0.3385
1.4403	0.2942
1.5645	0.3912
1.5857	0.3653
1.3785	0.3460
1.4410	0.2963
1.5573	0.4083
1.5870	0.3657
1.3837	0.3530
1.4436	0.2945
1.5500	0.4233
1.5910	0.3640
1.3877	0.3570
1.4448	0.2943
1.5433	0.4387
1.5938	0.3612
1.3903	0.3718
1.4460	0.2992
1.5375	0.4498
1.5982	0.3580
1.3916	0.3818
1.4478	0.3050
1.5312	0.4535
1.6036	0.3530
1.3914	0.3995
1.4495	0.3120
1.5237	0.4522
1.6088	0.3463
1.3913	0.4050
1.4556	0.3168
1.5170	0.4460
1.6149	0.3400
1.3924	0.4202
1.4583	0.3187
1.5100	0.4352
1.6162	0.3358
1.3930	0.4250
1.4651	0.3160
1.5033	0.4203
1.6169	0.3330
1.3923	0.4292
1.4725	0.3120
1.4964	0.4028
1.6133	0.3292
1.3942	0.4283
1.4792	0.3047
1.4901	0.3812
1.6112	0.3237
1.3951	0.4235
1.4813	0.2997
1.4846	0.3597
1.6041	0.3182
1.3960	0.4233
1.4885	0.2992
1.4802	0.3405
1.5990	0.3115
1.3980	0.4068
1.4933	0.3025
1.4768	0.3260
1.5936	0.3053
1.3998	0.3930
1.4979	0.3000
1.4741	0.3190
1.5906	0.3008
1.4010	0.3705
1.5002	0.3095
1.4722	0.3165
1.5872	0.2980
1.4007	0.3525
1.5018	0.3143
1.4706	0.3165
1.5824	0.2963
1.3998	0.3305
1.5047	0.3205
1.4688	0.3165
1.5823	0.2970
1.3966	0.3157
1.5040	0.3250
1.4666	0.3190
1.5827	0.2990
1.3943	0.3030
1.5027	0.3298
1.4639	0.3215
1.5869	0.3032
1.3908	0.2958
1.4939	0.3325
1.4612	0.3247
1.5927	0.3103
1.3888	0.2948
1.4922	0.3303
1.4587	0.3278
1.5969	0.3190
1.3866	0.2912
1.4912	0.3302
1.4559	0.3277
1.5994	0.3290
1.3872	0.2938
1.4888	0.3282
1.4532	0.3275
1.6018	0.3397
1.3878	0.2997
1.4865	0.3305
1.4504	0.3268
1.6037	0.3462
1.3896	0.3102
1.4882	0.3260
1.4470	0.3285
1.6024	0.3592
1.3929	0.3215
1.4921	0.3305
1.4430	0.3318
1.6009	0.3670
1.3954	0.3330
1.4940	0.3292
1.4382	0.3365
1.5995	0.3680
1.3968	0.3408
1.4925	0.3285
1.4324	0.3402
1.5967	0.3740
1.3979	0.3505
1.4910	0.3337
1.4286	0.3413
1.5953	0.3758
1.3987	0.3587
1.4892	0.3430
1.4224	0.3403
1.5963	0.3805
1.4000	0.3613
1.4871	0.3565
1.4185	0.3345
1.5963	0.3825
1.4012	0.3618
1.4859	0.3645
1.4159	0.3250
1.5972	0.3790
1.4025	0.3685
1.4836	0.3715
1.4099	0.3123
1.5966	0.3758
1.4035	0.3673
1.4827	0.3658
1.4047	0.2970
1.5948	0.3710
1.4023	0.3687
1.4819	0.3615
1.3979	0.2785
1.5917	0.3580
1.4022	0.3760
1.4829	0.3610
1.3923	0.2587
1.5870	0.3513
1.4024	0.3718
1.4837	0.3582
1.3887	0.2398
1.5775	0.3390
1.3998	0.3682
1.4871	0.3668
1.3853	0.2230
1.5691	0.3250
1.4018	0.3617
1.4885	0.3725
1.3842	0.2120
1.5596	0.3097
1.4024	0.3538
1.4894	0.3695
1.3847	0.2063
1.5481	0.2895
1.3988	0.3460
1.4916	0.3670
1.3858	0.2072
1.5407	0.2727
1.3985	0.3342
1.4893	0.3678
1.3920	0.2153
1.5342	0.2592
1.3917	0.3118
1.4871	0.3557
1.3972	0.2283
1.5288	0.2452
1.3850	0.2945
1.4848	0.3520
1.4045	0.2432
1.5258	0.2365
1.3792	0.2755
1.4828	0.3462
1.5368	0.3655
1.4117	0.2610
1.5239	0.2300
1.3724	0.2610
1.4804	0.3307
1.5355	0.3647
1.4182	0.2808
1.5256	0.2227
1.3660	0.2557
1.4747	0.3222
1.5334	0.3627
1.4241	0.3027
1.5309	0.2290
1.3630	0.2510
1.4676	0.3113
1.5302	0.3618
