#rho	velocity
0.8349	0.8502
0.8362	0.8862
0.8332	0.8590
0.8344	0.8915
0.8315	0.8530
0.8317	0.9067
0.8308	0.8348
0.8294	0.9097
0.8308	0.8245
0.8286	0.9163
0.8305	0.8050
0.8289	0.9145
0.8314	0.7897
0.8294	0.9118
0.8312	0.7762
0.8306	0.7720
0.8290	0.7650
0.8271	0.7645
0.8245	0.7697
0.8227	0.7900
0.8211	0.8190
0.8199	0.8360
0.8183	0.8605
0.8172	0.8890
0.8154	0.9105
0.8139	0.9177
0.8115	0.9255
0.8102	0.9223
0.8085	0.9073
0.8084	0.8935
0.8083	0.8785
0.8080	0.8688
0.8082	0.8598
0.8075	0.8443
0.8073	0.8422
0.8068	0.8450
0.8056	0.8540
0.8044	0.8620
0.8027	0.8805
0.8015	0.8962
0.8003	0.9158
0.7987	0.9387
0.7965	0.9572
0.7934	0.9715
0.7902	0.9623
0.7876	0.9550
0.7859	0.9393
0.7371	0.8855
0.7854	0.9277
0.7364	0.8890
0.7852	0.9135
0.7379	0.8875
0.7854	0.8868
0.7395	0.8872
0.7416	0.8937
0.7434	0.8880
0.7450	0.8837
0.7472	0.8753
0.7490	0.8650
0.7502	0.8597
0.7507	0.8555
0.7505	0.8600
0.7501	0.8695
0.7497	0.8823
0.7486	0.8845
0.7476	0.8987
0.7465	0.9123
0.7457	0.9232
0.7462	0.9483
0.7478	0.9550
0.7497	0.9700
0.7527	0.9643
0.7555	0.9538
0.7583	0.9312
0.7609	0.9142
0.7614	0.8967
0.7620	0.8732
0.7629	0.8550
0.7621	0.8295
0.7611	0.8140
0.7604	0.7952
0.7597	0.7950
0.7592	0.8035
0.7584	0.8120
0.7572	0.8253
0.7567	0.8343
0.5883	0.7815
0.5892	0.7695
0.5893	0.7627
0.5890	0.7545
0.5885	0.7510
0.5880	0.7588
0.5873	0.7672
0.5866	0.7847
0.5868	0.8057
0.5868	0.8310
0.5865	0.8657
0.5863	0.8978
0.5862	0.9168
0.5864	0.9327
0.5861	0.9300
0.5853	0.9190
0.5843	0.9128
0.5835	0.8915
0.5209	0.8580
0.5198	0.8610
0.5186	0.8625
0.5172	0.8622
0.5995	0.8042
0.5984	0.8148
0.5983	0.8337
0.5983	0.8455
0.5986	0.8655
0.5990	0.8870
0.5989	0.9065
0.6002	0.9370
0.5995	0.9637
0.5990	0.9697
0.5987	0.9823
0.5987	0.9752
0.5989	0.9687
0.5991	0.9623
0.5994	0.9460
0.5997	0.9350
0.5999	0.9197
0.5998	0.9003
0.5996	0.8855
0.6694	0.8545
0.6691	0.8487
0.6682	0.8450
0.6676	0.8448
0.6659	0.8490
0.6651	0.8533
0.6633	0.8672
0.6617	0.8690
0.6599	0.8747
0.6587	0.8810
0.6580	0.8925
0.6579	0.9003
0.6589	0.9070
0.6603	0.9107
0.6624	0.9097
0.6649	0.9100
0.6672	0.9095
0.6691	0.9093
0.6704	0.9138
0.6711	0.9098
0.6716	0.8978
0.6720	0.8970
0.6720	0.8987
0.6717	0.9055
0.6708	0.9153
0.6692	0.9253
0.6674	0.9270
0.6663	0.9470
0.6659	0.9530
0.8374	0.8525
0.8361	0.8525
0.8348	0.8500
0.8330	0.8462
0.8319	0.8413
0.8307	0.8383
0.8287	0.8383
0.8261	0.8425
0.8243	0.8513
0.8238	0.8620
0.8245	0.8653
0.8257	0.8872
0.8278	0.9180
0.8292	0.9065
0.8314	0.8963
0.8328	0.8982
0.8340	0.8940
0.8352	0.8835
0.8347	0.8718
0.8340	0.8635
0.8335	0.8463
0.8330	0.8180
0.8325	0.7777
0.8332	0.7785
0.8323	0.7815
0.8320	0.7720
0.8317	0.7705
0.8322	0.7730
0.8333	0.7758
0.8347	0.7712
0.8357	0.7887
0.8368	0.7910
0.8379	0.8040
0.8390	0.8168
0.8382	0.8283
0.8385	0.8385
0.8366	0.8417
0.8348	0.8393
0.8333	0.8300
0.8322	0.8235
0.8315	0.8145
0.8246	0.8047
0.8306	0.8095
0.8250	0.8250
0.8300	0.7963
0.8260	0.8437
0.8292	0.7900
0.8264	0.8500
0.8283	0.7800
0.8259	0.8572
0.8290	0.7737
0.8258	0.8660
0.8257	0.8663
0.8254	0.8592
0.8259	0.8493
0.8264	0.8272
0.8277	0.8193
0.8292	0.8020
0.8304	0.7898
0.8317	0.7837
0.8338	0.7762
0.8356	0.7622
0.8374	0.7600
0.8382	0.7648
0.8384	0.7693
0.8386	0.7772
0.8382	0.7717
0.8380	0.7705
0.8370	0.7607
0.8356	0.7580
0.8344	0.7557
0.8339	0.7588
0.8333	0.7590
0.8335	0.7590
0.8330	0.7600
0.8328	0.7650
0.8323	0.7783
0.8318	0.7832
0.8316	0.7953
0.8317	0.8020
0.8316	0.8088
0.8315	0.8108
0.8310	0.8130
0.8308	0.8172
0.8287	0.8147
0.8289	0.8100
0.7407	0.7555
0.8294	0.8080
0.7399	0.7665
0.8296	0.8140
0.7390	0.7798
0.8299	0.8117
0.7389	0.7930
0.8301	0.8110
0.7385	0.8165
0.8302	0.8037
0.7381	0.8272
0.8303	0.8010
0.7375	0.8377
0.8299	0.7985
0.7377	0.8482
0.8292	0.7933
0.7382	0.8510
0.8287	0.7925
0.7396	0.8498
0.8301	0.7825
