#rho	velocity
0.9557	0.5763
0.9943	0.6955
0.9527	0.5900
0.9931	0.6712
0.9505	0.6090
0.9915	0.6423
0.9503	0.6318
0.9883	0.6055
0.9511	0.6552
0.9869	0.5663
0.9527	0.6825
0.9875	0.5300
0.9561	0.7057
0.9885	0.5058
0.9599	0.7240
0.9901	0.4857
0.9646	0.7365
0.9925	0.4803
0.9693	0.7493
0.9957	0.4797
0.9742	0.7550
1.0007	0.4845
0.9786	0.7515
1.0056	0.5002
1.1351	0.6740
0.9828	0.7380
1.0104	0.5175
1.1325	0.6617
0.9860	0.7212
1.0151	0.5423
1.1292	0.6458
0.9886	0.7000
1.0208	0.5660
1.1272	0.6282
0.9902	0.6728
1.0255	0.5910
1.1254	0.6103
0.9903	0.6418
1.0293	0.6167
1.1255	0.5945
0.9896	0.6147
1.0307	0.6358
1.1254	0.5807
0.9874	0.5905
1.0314	0.6457
1.1257	0.5700
0.9845	0.5603
1.0311	0.6525
1.1246	0.5650
0.9813	0.5412
1.0304	0.6593
1.1243	0.5670
0.9773	0.5225
1.0289	0.6645
1.1245	0.5748
0.9749	0.5155
1.0274	0.6593
1.1260	0.5872
0.9735	0.5137
1.0255	0.6405
1.1291	0.6045
0.9728	0.5178
1.1304	0.6248
0.9721	0.5218
1.1318	0.6450
0.9716	0.5277
1.1321	0.6645
0.9733	0.5370
1.1326	0.6823
0.9771	0.5493
1.1343	0.6982
0.9824	0.5590
1.1371	0.7105
0.9882	0.5642
1.1410	0.7168
0.9938	0.5695
1.1440	0.7172
1.0000	0.5752
1.1462	0.7135
1.0048	0.5763
1.1502	0.7053
1.0100	0.5730
1.1544	0.6935
1.0169	0.5685
1.1601	0.6802
1.0215	0.5643
1.1657	0.6662
1.0247	0.5555
1.1707	0.6507
1.0274	0.5418
1.1751	0.6352
1.0299	0.5375
1.1790	0.6212
1.0321	0.5310
1.1845	0.6125
1.0333	0.5320
1.1904	0.6115
1.0346	0.5290
1.1964	0.6100
1.0348	0.5300
1.2005	0.6075
1.0339	0.5365
1.2053	0.6060
1.0326	0.5450
1.2104	0.6023
1.0323	0.5597
1.2172	0.5968
1.0334	0.5752
1.2244	0.5943
1.0339	0.5925
1.1417	0.7702
1.2305	0.5928
1.0346	0.6060
1.1434	0.7697
1.2364	0.5928
1.0357	0.6198
1.1455	0.7595
1.2412	0.5955
1.0363	0.6290
1.1478	0.7440
1.2447	0.5883
1.0372	0.6422
1.1494	0.7280
1.2477	0.5888
1.0393	0.6525
1.1511	0.7140
1.2498	0.5922
1.0426	0.6585
1.1512	0.6960
1.2505	0.5957
1.0469	0.6630
1.1490	0.6740
1.2498	0.5993
1.0521	0.6595
1.1477	0.6540
1.2481	0.6073
1.0558	0.6520
1.1452	0.6387
1.2474	0.6125
1.0605	0.6385
1.1435	0.6288
1.2476	0.6120
1.0650	0.6210
1.1428	0.6243
1.2466	0.6117
1.0692	0.6043
1.1437	0.6235
1.2456	0.6130
1.0726	0.5853
1.1442	0.6198
1.2453	0.6172
1.0760	0.5688
1.1459	0.6138
1.2478	0.6185
1.0785	0.5507
1.1490	0.6095
1.2522	0.6265
1.0791	0.5358
1.1519	0.6155
1.2568	0.6298
1.1530	0.6255
1.2619	0.6368
1.1551	0.6297
1.2642	0.6507
1.1563	0.6353
1.2673	0.6570
1.1555	0.6307
1.2710	0.6800
1.1559	0.6210
1.2750	0.6985
1.1562	0.6105
1.2791	0.7100
1.1536	0.6050
1.2809	0.7160
1.1534	0.6028
1.2851	0.7195
1.1498	0.5978
1.2877	0.7153
1.1464	0.5847
1.2881	0.7028
1.1427	0.5738
1.2869	0.6970
1.1396	0.5725
1.2848	0.6757
1.1355	0.5687
1.2843	0.6588
1.1316	0.5780
1.2856	0.6355
1.1319	0.5878
1.2849	0.6012
1.1314	0.6087
1.2862	0.5768
1.1333	0.6255
1.2895	0.5555
1.1366	0.6417
1.2930	0.5353
1.1388	0.6577
1.3021	0.5180
1.0566	0.6657
1.1446	0.6687
1.3089	0.5147
1.0570	0.6800
1.1483	0.6855
1.3195	0.5115
1.0572	0.6857
1.1537	0.6957
1.3295	0.5135
1.0546	0.6858
1.1597	0.6995
1.3402	0.5117
1.0506	0.6812
1.1657	0.7035
1.3503	0.5127
1.0482	0.6757
1.1719	0.7090
1.3571	0.5260
1.0448	0.6710
1.1763	0.7035
1.3665	0.5375
1.0425	0.6630
1.1793	0.6903
1.3739	0.5510
1.0413	0.6502
1.1834	0.6760
1.3790	0.5717
1.0389	0.6348
1.1843	0.6612
1.3858	0.5775
1.0370	0.6195
1.1852	0.6512
1.3912	0.5888
1.0356	0.6077
1.1846	0.6425
1.3955	0.5913
1.0368	0.6045
1.1843	0.6370
1.3957	0.5955
1.0376	0.6075
1.1812	0.6337
1.3964	0.6120
1.0381	0.6140
1.1815	0.6217
1.3963	0.6165
1.0397	0.6198
1.1804	0.6198
1.3945	0.6178
1.0400	0.6248
1.1808	0.6125
1.3953	0.6055
1.0409	0.6305
