#rho	velocity
0.6497	0.8590
0.6508	0.8655
0.6510	0.8632
0.6506	0.8468
0.6496	0.8450
0.6481	0.8370
0.6473	0.8423
0.6464	0.8398
0.6460	0.8453
0.6461	0.8518
0.6461	0.8600
0.6462	0.8698
0.6466	0.8805
0.6471	0.9005
0.6478	0.9205
0.6486	0.9360
0.6496	0.9423
0.6505	0.9442
0.6508	0.9437
0.6511	0.9332
0.6507	0.9257
0.6498	0.9152
0.6483	0.9050
0.6464	0.8895
0.6441	0.8687
0.6418	0.8510
0.5334	0.9338
0.5322	0.9137
0.5309	0.8960
0.5299	0.8827
0.5291	0.8733
0.5288	0.8720
0.5287	0.8722
0.5347	0.9155
0.5345	0.9073
0.5341	0.8927
0.5336	0.8803
0.5332	0.8730
0.5329	0.8592
0.5327	0.8542
0.6051	0.9063
0.6043	0.9105
0.6039	0.9190
0.6042	0.9235
0.6042	0.9320
0.6046	0.9345
0.6056	0.9375
0.6060	0.9405
0.6076	0.9380
0.6090	0.9387
0.6097	0.9352
0.6095	0.9395
0.6091	0.9290
0.6087	0.9262
0.6081	0.9173
0.6074	0.9113
0.6068	0.9075
0.6066	0.9067
0.6071	0.9098
0.6084	0.9210
0.5765	0.9268
0.5753	0.9235
0.5745	0.9305
0.5734	0.9382
0.5734	0.9512
0.5730	0.9610
0.5735	0.9713
0.5738	0.9715
0.5740	0.9605
0.5733	0.9400
0.5721	0.9220
0.5706	0.9052
0.5689	0.8855
0.5672	0.8625
0.6860	1.0262
0.6846	1.0050
0.6841	0.9792
0.6838	0.9513
0.6832	0.9242
0.6834	0.9085
0.6836	0.8990
0.6849	0.9127
0.6862	0.8875
0.6876	0.8995
0.6898	0.9195
0.6915	0.9420
0.6923	0.9565
0.6918	0.9780
0.6907	0.9840
0.6895	0.9837
0.6878	0.9758
0.6870	0.9512
0.6866	0.9655
0.6866	0.9450
0.6869	0.9290
0.6875	0.9082
0.6883	0.9042
0.6894	0.8892
0.6909	0.8945
0.6924	0.9025
0.6941	0.9190
0.6958	0.9347
0.6974	0.9605
0.6986	0.9890
0.6991	1.0145
0.6984	1.0418
0.6090	0.9405
0.6076	0.9400
0.6066	0.9462
0.6063	0.9530
0.6058	0.9665
0.6061	0.9740
0.6065	0.9685
0.6073	0.9565
0.6083	0.9465
0.6084	0.9325
0.6095	0.9140
0.6104	0.9042
0.6108	0.8805
0.6109	0.8647
0.6105	0.8390
0.6094	0.8225
0.6077	0.8215
0.6058	0.8245
0.6043	0.8252
0.5936	0.8470
0.5919	0.8680
0.5895	0.8620
0.5866	0.8692
0.5836	0.8645
0.5811	0.8700
0.5794	0.8640
0.5779	0.8625
0.5764	0.8655
0.5751	0.8702
0.5742	0.8637
0.5738	0.8500
0.5737	0.8705
0.5740	0.8788
0.5743	0.8870
0.5743	0.8910
0.7431	0.8575
0.7419	0.8330
0.7398	0.8110
0.7377	0.7917
0.7352	0.7775
0.7333	0.7725
0.7313	0.7673
0.7309	0.7805
0.7305	0.7973
0.7311	0.8043
0.7319	0.8283
0.7325	0.8422
0.7326	0.8575
0.7323	0.8687
0.7314	0.8643
0.7298	0.8587
0.7281	0.8572
0.7256	0.8425
0.7239	0.8275
0.7228	0.8262
0.7222	0.8087
0.7214	0.8075
0.7206	0.8045
0.7204	0.8058
0.7197	0.8253
0.7205	0.8418
0.7215	0.8635
0.7222	0.8808
0.7227	0.9005
0.7232	0.9153
