#rho	velocity
1.6096	0.4132
1.5280	0.5051
1.4608	0.4854
1.3860	0.4348
1.3915	0.3846
1.3879	0.3817
1.3605	0.4202
1.3511	0.4545
1.4150	0.4032
1.5244	0.3906
1.6702	0.4167
1.7454	0.3968
1.7843	0.4202
1.8748	0.3704
2.0841	0.3145
2.1859	0.3125
2.2612	0.2941
2.3216	0.2994
2.3238	0.2976
2.3268	0.2941
2.3470	0.2857
2.4300	0.2825
2.5175	0.2994
2.5630	0.2732
2.5921	0.2825
2.5763	0.2890
2.4982	0.2762
2.4057	0.2809
2.3390	0.2488
2.2194	0.2347
2.1940	0.2358
2.1926	0.2203
2.2188	0.2000
2.2797	0.2475
2.2948	0.2451
2.2904	0.2857
2.1857	0.3086
2.0149	0.3247
1.9181	0.2762
1.8904	0.3289
1.9231	0.2857
1.9868	0.2874
2.0099	0.3401
2.0556	0.3205
2.0933	0.3311
2.1199	0.3125
2.1258	0.3311
