#rho	velocity
0.2580	1.2893
0.2244	1.5267
0.1880	1.3118
0.2493	1.2862
0.2343	1.2795
0.2580	1.3077
0.2248	1.5485
0.1878	1.3028
0.2492	1.2815
0.2342	1.2700
0.2580	1.2975
0.2251	1.5658
0.1880	1.3393
0.2489	1.2945
0.2339	1.2752
0.2579	1.3025
0.2253	1.5675
0.1879	1.3423
0.2493	1.3015
0.2335	1.2758
0.2575	1.3010
0.2256	1.5673
0.1883	1.3338
0.2495	1.3315
0.2329	1.3125
0.2572	1.3055
0.2255	1.5160
0.1882	1.3802
0.2498	1.3370
0.2331	1.3185
0.2572	1.3145
0.2260	1.5130
0.1884	1.3700
0.2497	1.3280
0.2324	1.3065
0.2571	1.3238
0.2260	1.5200
0.1884	1.3472
0.2497	1.3558
0.2324	1.3335
0.2571	1.3235
0.2262	1.4878
0.1885	1.3492
0.2498	1.3105
0.2320	1.3515
0.2574	1.3428
0.2264	1.4777
0.1883	1.3390
0.2496	1.3320
0.2320	1.3842
0.2570	1.3620
0.2262	1.4675
0.1884	1.3075
0.2497	1.3433
0.2322	1.3793
0.2573	1.3625
0.2267	1.4910
0.1883	1.3265
0.2493	1.3732
0.2320	1.4030
0.2577	1.3488
0.2267	1.4663
0.1881	1.3062
0.2493	1.3855
0.2319	1.4085
0.2576	1.3483
0.2272	1.5207
0.1879	1.3065
0.2492	1.3963
0.2320	1.4490
0.2575	1.3565
0.2271	1.4900
0.1880	1.3285
0.2494	1.4232
0.2319	1.4117
0.2579	1.3648
0.2267	1.5647
0.1877	1.3075
0.2495	1.4430
0.2321	1.4360
0.2577	1.3560
0.2272	1.5225
0.1879	1.3200
0.2498	1.4408
0.2314	1.3950
0.2576	1.3372
0.2269	1.4975
0.1877	1.3015
0.2501	1.4318
0.2317	1.3997
0.2577	1.3608
0.2274	1.5207
0.1875	1.3033
0.2504	1.4567
0.2312	1.3668
0.2577	1.3533
0.2271	1.4890
0.1877	1.2765
0.2505	1.3992
0.2311	1.3460
0.2578	1.3638
0.2274	1.4953
0.1875	1.3025
0.2507	1.3955
0.2308	1.3330
0.2578	1.3588
0.2276	1.4773
0.1877	1.2918
0.2504	1.3895
0.2306	1.3195
0.2582	1.3720
0.2274	1.4720
0.1874	1.2728
0.2505	1.3903
0.2308	1.2988
0.2583	1.3685
0.2278	1.4340
0.1875	1.2880
0.2504	1.3725
0.2303	1.2702
0.2585	1.3643
0.2280	1.4703
0.1875	1.3050
0.2499	1.3510
0.2303	1.2910
0.2587	1.3390
0.2278	1.4100
0.1875	1.2950
0.2499	1.3305
0.2304	1.2692
0.2585	1.3535
0.2281	1.4413
0.1877	1.3062
0.2502	1.3752
0.2297	1.3140
0.2590	1.3438
0.2277	1.4370
0.1875	1.3623
0.2504	1.3435
0.2299	1.2915
0.2588	1.3255
0.2281	1.4190
0.1876	1.3347
0.2505	1.3463
0.2295	1.3027
0.2585	1.3382
0.2284	1.4230
0.1878	1.3587
0.2503	1.3377
0.2293	1.3045
0.2583	1.3233
0.2283	1.4377
0.1877	1.3397
0.2506	1.2905
0.2293	1.3020
0.2584	1.3285
0.2283	1.3880
0.1877	1.3088
0.2507	1.2577
0.2293	1.2907
0.2579	1.3300
0.2284	1.3742
0.1879	1.3203
0.2505	1.2295
0.2293	1.3035
0.2582	1.3480
0.2286	1.3273
0.1877	1.3028
0.2506	1.2455
0.2291	1.2980
0.2583	1.3505
0.2289	1.3107
0.1879	1.2720
0.2499	1.2585
0.2291	1.2837
0.2585	1.3680
0.2293	1.3063
0.1878	1.2752
0.2495	1.2477
0.2290	1.2752
0.2588	1.3538
0.2294	1.2867
0.1878	1.2608
0.2493	1.2323
0.2287	1.2505
0.2591	1.3640
0.2292	1.2872
0.1877	1.2220
0.2491	1.2670
0.2291	1.2590
0.2594	1.3690
0.2289	1.3030
0.1876	1.2620
0.2492	1.2752
0.2292	1.2410
0.2290	1.2500
0.2596	1.3355
0.2289	1.2922
0.1877	1.2475
0.2491	1.2728
0.2290	1.2535
0.2596	1.3253
0.2289	1.3130
0.1877	1.2527
0.2491	1.2947
0.2289	1.2760
0.2597	1.3118
0.2288	1.3090
0.1878	1.2655
0.2492	1.2983
0.2290	1.2920
0.2598	1.3072
0.2286	1.3540
0.1877	1.2720
0.2493	1.2843
0.2285	1.2920
0.2596	1.3125
0.2289	1.3860
0.1878	1.2918
0.2495	1.2592
0.2286	1.3110
0.2595	1.3225
0.2291	1.3665
0.1878	1.2767
0.2491	1.2385
0.2284	1.3148
0.2595	1.3277
0.2295	1.3940
0.1878	1.2767
0.2492	1.2533
0.2284	1.3365
0.2594	1.3130
0.2295	1.4098
0.1877	1.2857
0.2492	1.2345
0.2285	1.3360
0.2596	1.3325
0.2299	1.4343
0.1875	1.2815
0.2488	1.2357
0.2282	1.3530
0.2596	1.3182
0.2303	1.3973
0.1876	1.2612
0.2485	1.2155
0.2284	1.3658
0.2602	1.3377
0.2303	1.4450
0.1874	1.2812
0.2481	1.2465
0.2281	1.3502
0.2603	1.3390
0.2304	1.4605
0.1875	1.2560
0.2482	1.2615
0.2281	1.3585
0.2600	1.3040
0.2307	1.4750
0.1874	1.2770
0.2482	1.2458
0.2280	1.3327
0.2605	1.3040
0.2307	1.5122
0.1873	1.2752
0.2481	1.2623
0.2280	1.3490
0.2604	1.2847
0.2308	1.4703
0.1872	1.2803
0.2482	1.2395
0.2278	1.3648
0.2602	1.2508
0.2312	1.5225
0.1873	1.2927
0.2480	1.2645
0.2272	1.3792
0.2606	1.2365
0.2316	1.5100
0.1871	1.3028
0.2482	1.2383
0.2272	1.3647
0.2598	1.2465
0.2320	1.5015
0.1872	1.3098
0.2484	1.2940
0.2266	1.3940
0.2599	1.2175
0.2326	1.4630
0.1871	1.3105
0.2483	1.2655
0.2269	1.4140
0.2597	1.2423
0.2327	1.4830
0.1872	1.3295
0.2480	1.2598
0.2268	1.4050
0.2596	1.2035
0.2330	1.4668
0.1869	1.3045
0.2483	1.3330
0.2268	1.4252
0.2594	1.1893
0.2333	1.4215
0.1869	1.3243
0.2482	1.2913
0.2267	1.4405
0.2592	1.2187
0.2329	1.4070
0.1870	1.3095
0.2488	1.3252
0.2273	1.4390
0.2593	1.1920
0.2328	1.3643
0.1867	1.3192
0.2487	1.3072
0.2273	1.4315
0.2592	1.2043
0.2332	1.4035
0.1866	1.3092
0.2484	1.3392
0.2272	1.4217
0.2589	1.2172
0.2326	1.3672
0.1865	1.3115
0.2496	1.3130
0.2273	1.4183
0.2588	1.2803
0.2330	1.3528
0.1864	1.3068
0.2495	1.3138
0.2275	1.4335
0.2586	1.2480
0.2329	1.3523
0.1862	1.3045
0.2498	1.2785
0.2274	1.4250
0.2582	1.2532
0.2332	1.3687
0.1863	1.3138
0.2497	1.3015
0.2272	1.4205
0.2583	1.2550
0.2334	1.3678
0.1863	1.2997
0.2496	1.3045
0.2273	1.4230
0.2584	1.3268
0.2336	1.3457
0.1862	1.3048
0.2495	1.2308
0.2275	1.4160
0.2590	1.3510
0.2337	1.3465
0.1861	1.3070
0.2486	1.2720
0.2276	1.3965
0.2584	1.3718
0.2337	1.3388
0.1861	1.2995
0.2491	1.2620
0.2278	1.3897
0.2584	1.4233
0.2336	1.3375
0.1859	1.2845
0.2492	1.2962
0.2278	1.4028
0.2586	1.4088
0.2339	1.3138
0.1858	1.2787
0.2490	1.2900
0.2280	1.3802
0.2591	1.4118
0.2339	1.3205
0.1857	1.2735
0.2484	1.2990
0.2280	1.3742
0.2593	1.3470
0.2338	1.3107
0.1857	1.2677
0.2485	1.3115
0.2281	1.3693
0.2595	1.4113
0.2337	1.3140
0.1856	1.2470
0.2484	1.3075
0.2279	1.3393
0.2601	1.4090
0.2337	1.3178
0.1855	1.2615
0.2482	1.2895
0.2281	1.3437
0.2600	1.4165
0.2337	1.2875
0.1854	1.2758
0.2482	1.2732
0.2279	1.3270
0.2602	1.3810
0.2339	1.3000
0.1854	1.2752
0.2481	1.3138
0.2281	1.3385
0.2601	1.3672
0.2337	1.2722
0.1854	1.2977
0.2482	1.2767
0.2281	1.3338
0.2606	1.3912
0.2338	1.2962
0.1853	1.3048
0.2479	1.3220
0.2281	1.3628
0.2604	1.3668
0.2339	1.2755
0.1854	1.3148
0.2478	1.3103
0.2284	1.3677
0.2605	1.3962
0.2340	1.2553
0.1853	1.3152
0.2473	1.3272
0.2283	1.3965
0.2606	1.4268
0.2337	1.2407
0.1854	1.3453
0.2476	1.3410
0.2287	1.4023
0.2603	1.4703
0.2338	1.2708
0.1854	1.3255
0.2474	1.3258
0.2285	1.4170
0.2607	1.4322
0.2334	1.2758
0.1854	1.3408
