#rho	velocity
0.1752	1.1175
0.4148	1.0918
0.5626	1.6750
0.1971	1.1325
0.1751	1.1252
0.4148	1.0842
0.5633	1.6547
0.1971	1.1670
0.1749	1.1260
0.4149	1.0975
0.5657	1.5930
0.1971	1.1767
0.1746	1.1130
0.4140	1.0980
0.5689	1.6135
0.1972	1.1320
0.1745	1.1067
0.4127	1.1037
0.5704	1.4622
0.1975	1.1305
0.1745	1.0802
0.4126	1.1050
0.5704	1.4020
0.1976	1.1198
0.1741	1.0702
0.4117	1.1108
0.5745	1.4155
0.1978	1.1083
0.1740	1.0552
0.4118	1.1272
0.5749	1.4573
0.1978	1.0888
0.1736	1.0435
0.4126	1.1447
0.5799	1.4617
0.1976	1.0635
0.1737	1.0280
0.4134	1.1935
0.5793	1.4015
0.1974	1.0533
0.1733	1.0238
0.4143	1.2375
0.5837	1.4535
0.1972	1.0705
0.1730	1.0205
0.4149	1.2800
0.5861	1.3900
0.1971	1.0548
0.1725	1.0292
0.4162	1.3165
0.5926	1.4792
0.1968	1.0473
0.1721	1.0485
0.4168	1.3492
0.5974	1.4305
0.1966	1.0570
0.1965	1.0818
0.1722	1.0558
0.4176	1.3868
0.5958	1.4928
0.1963	1.0775
0.1719	1.0775
0.4183	1.4188
0.5998	1.4703
0.1960	1.0628
0.1719	1.0833
0.4194	1.4288
0.6000	1.5117
0.1957	1.0917
0.1714	1.0847
0.4211	1.4348
0.6063	1.4758
0.1953	1.0585
0.1713	1.0805
0.4228	1.4333
0.6068	1.3890
0.1950	1.0407
0.1711	1.0750
0.4241	1.4135
0.6101	1.4720
0.1946	1.0822
0.1709	1.0692
0.4263	1.3892
0.6118	1.3905
0.1943	1.0600
0.1705	1.0693
0.4279	1.3747
0.6172	1.5045
0.1941	1.0382
0.1702	1.0635
0.4285	1.3775
0.6214	1.4118
0.1938	1.0180
0.1703	1.0582
0.4303	1.3970
0.6202	1.4095
0.1936	1.0117
0.1699	1.0517
0.4310	1.4155
0.6254	1.4098
0.1939	1.0430
0.1700	1.0540
0.4294	1.4357
0.6238	1.3722
0.1937	1.0407
0.1693	1.0512
0.4308	1.4977
0.6331	1.3273
0.1931	1.0550
0.1693	1.0633
0.4335	1.5160
0.6330	1.2745
0.1925	1.0915
0.1693	1.0712
0.4368	1.5510
0.6338	1.3015
0.1920	1.1022
0.1690	1.0887
0.4392	1.5898
0.6380	1.2655
0.1917	1.0295
0.1691	1.0975
0.4411	1.6202
0.6366	1.2783
0.1909	1.0533
0.1689	1.1060
0.4453	1.6330
0.6389	1.1678
0.1907	1.1025
0.1690	1.1065
0.4461	1.6330
0.6382	1.1773
0.1904	1.1247
0.1690	1.1078
0.4480	1.6173
0.6384	1.2150
0.1900	1.1158
0.1689	1.1068
0.4499	1.5830
0.6395	1.1785
0.1896	1.0897
0.1690	1.0935
0.4523	1.5538
0.6382	1.2120
0.1894	1.1095
0.1690	1.0825
0.4535	1.5005
0.6381	1.1983
0.1892	1.0902
0.1689	1.0670
0.4544	1.5083
0.6387	1.2243
0.1889	1.0830
0.1687	1.0437
0.4565	1.5177
0.6426	1.2142
0.1886	1.0667
0.1686	1.0198
0.4580	1.5197
0.6439	1.1625
0.1883	1.0553
0.1684	0.9903
0.4599	1.5327
0.6463	1.1995
0.1881	1.0985
0.1683	0.9672
0.4613	1.5413
0.6485	1.2095
0.1877	1.0685
0.1681	0.9495
0.4634	1.5495
0.6513	1.1990
0.1873	1.0600
0.1680	0.9310
0.4662	1.5502
0.6527	1.1655
0.1868	1.0458
0.1681	0.9272
0.4690	1.5517
0.6514	1.1517
0.1862	1.0475
0.1678	0.9270
0.4727	1.5352
0.6557	1.1450
0.1863	1.0792
0.1676	0.9285
0.4724	1.5135
0.6584	1.1385
0.1859	1.0548
