#rho	velocity
2.2469	0.1720
2.4737	0.0232
2.6487	0.0462
2.5950	0.0812
3.1857	0.0330
2.8902	0.1855
2.4609	0.2183
2.6677	0.0930
2.1760	0.1410
1.9641	0.2758
1.9771	0.1877
2.1580	0.2175
2.3340	0.1083
2.1863	0.0412
2.1216	0.0628
2.2366	0.0445
2.0853	0.0390
2.0117	0.1103
2.2619	0.2227
1.8579	0.1505
1.8131	0.0507
2.1211	-0.1817
2.1160	0.1610
1.9399	0.1720
1.8106	0.2850
1.9948	0.1592
1.8850	0.2127
1.9771	0.2250
1.8278	0.2230
1.4500	0.2710
1.9948	0.1365
2.6424	0.0303
2.2642	0.1657
2.4725	0.0337
2.6309	0.0477
2.5820	0.1070
3.1726	0.0198
2.9278	0.1467
2.4925	0.2243
2.6181	0.1058
2.1598	0.1575
1.9644	0.2885
1.9833	0.2048
2.1879	0.1950
2.3518	0.0992
2.1727	0.0120
2.1110	0.0562
2.2302	0.0415
2.0713	0.0415
2.0173	0.1113
2.2789	0.1978
1.8993	0.1518
1.8054	0.0515
2.0685	-0.1895
2.1139	0.1590
1.9380	0.1930
1.8104	0.2990
1.9926	0.1410
1.8809	0.2000
1.9701	0.2245
1.8344	0.2018
1.4612	0.2940
1.9879	0.1350
2.6347	0.0273
2.3145	0.1912
2.4510	0.0287
2.6281	0.0635
2.5860	0.0935
3.1437	0.0100
2.9455	0.1392
2.4857	0.2443
2.5836	0.1140
2.1517	0.1518
1.9745	0.2868
2.0044	0.2032
2.1863	0.1743
2.3629	0.1055
2.1995	0.0297
2.1088	0.0580
2.2019	0.0450
2.0597	0.0440
2.0182	0.1280
2.2878	0.1820
1.9327	0.1505
1.8015	0.0515
2.0135	-0.1910
2.0838	0.1670
1.9589	0.1658
1.8298	0.3153
1.9833	0.1385
1.8852	0.1905
1.9673	0.2215
1.8318	0.1765
1.4723	0.3157
1.9587	0.1360
2.6361	0.0122
2.2946	0.1795
2.4444	0.0263
2.6316	0.0555
2.5730	0.0640
3.1017	0.0338
2.9459	0.1300
2.4953	0.2668
2.5697	0.1162
2.1425	0.1502
1.9759	0.2850
2.0176	0.2035
2.2087	0.1638
2.3613	0.0980
2.2002	0.0280
2.1153	0.0735
2.1959	0.0100
2.0471	0.0533
2.0139	0.1375
2.3023	0.2230
1.9592	0.1443
1.8044	0.0560
1.9980	-0.1772
2.0612	0.1762
1.9406	0.1648
1.8327	0.3463
1.9745	0.1445
1.8895	0.2060
1.9633	0.2255
1.8328	0.1533
1.4911	0.3353
1.9814	0.1250
2.6267	0.0175
2.3335	0.1948
2.4334	0.0233
2.6316	0.0655
2.5648	0.0807
3.0511	0.0382
2.9647	0.1208
2.5009	0.2848
2.5243	0.1185
2.1531	0.1595
1.9966	0.2617
2.0186	0.2090
2.2279	0.1650
2.3728	0.1010
2.1930	0.0143
2.1177	0.0475
2.1851	-0.0048
2.0305	0.0543
2.0194	0.1433
2.3215	0.2047
1.9806	0.1392
1.7907	0.0640
1.9646	-0.1635
2.0561	0.1840
1.9571	0.1992
1.8435	0.3608
1.9594	0.1428
1.8914	0.1903
1.9520	0.2258
1.8300	0.1395
1.5097	0.3570
1.9619	0.1060
2.6161	-0.0045
2.3367	0.1895
2.4172	0.0182
2.6522	0.0815
2.5579	0.0888
2.9882	0.0603
2.9691	0.1150
2.5094	0.2958
2.5053	0.0962
2.1563	0.1622
2.0054	0.2687
2.0159	0.2293
2.2394	0.1580
2.3878	0.1065
2.2017	0.0260
2.1204	0.0595
2.1650	0.0167
2.0194	0.0822
2.0149	0.1517
2.3345	0.1323
2.0094	0.1270
1.7814	0.0748
1.9320	-0.1350
2.0469	0.1637
1.9577	0.2188
1.8503	0.3525
1.9600	0.1347
1.8927	0.1825
1.9421	0.2263
1.8339	0.1063
1.5329	0.3818
1.9643	0.0732
2.6089	0.0000
2.3267	0.1840
2.4152	0.0138
2.6734	0.0840
2.5579	0.0962
2.9317	0.0500
2.9265	0.1065
2.5198	0.2990
2.5107	0.1082
2.1545	0.1702
2.0123	0.2597
2.0323	0.2333
2.2604	0.1403
2.3798	0.0975
2.1927	0.0375
2.1195	0.0727
2.1598	0.0130
2.0194	0.0970
2.0149	0.1417
2.3348	0.1117
2.0212	0.1205
1.7792	0.0915
1.9142	-0.0778
2.0296	0.1650
1.9728	0.2320
1.8620	0.3607
1.9448	0.1307
1.8993	0.1810
1.9296	0.2308
1.8365	0.0840
1.5467	0.4110
1.9658	0.0562
2.6161	-0.0042
2.3516	0.1423
2.4128	0.0062
2.6867	0.0860
2.5546	0.0787
2.8965	0.0425
2.9146	0.0967
2.5432	0.2887
2.5038	0.1113
2.1397	0.1440
2.0309	0.2423
2.0446	0.2105
2.2447	0.1283
2.3881	0.1052
2.2112	0.0455
2.1191	0.0685
2.1374	0.0175
2.0182	0.1025
2.0210	0.1270
2.3359	0.0445
2.0358	0.1090
1.7702	0.1023
1.8963	-0.0393
2.0109	0.1675
1.9784	0.2195
1.8788	0.3317
1.9399	0.1258
1.9111	0.1800
1.9133	0.2240
1.8288	0.0657
1.5669	0.4430
1.9459	0.0405
2.6079	-0.0085
2.3513	0.1738
2.4062	0.0113
2.6813	0.0925
2.5618	0.0853
2.8454	0.0345
2.9019	0.0857
2.5714	0.2992
2.4829	0.1060
2.1308	0.1467
2.0356	0.2372
2.0542	0.2110
2.2658	0.1170
2.3801	0.1030
2.2085	0.0545
2.1202	0.0818
2.1249	0.0250
2.0196	0.1133
2.0247	0.1503
2.3416	0.0815
2.0446	0.1215
1.7643	0.1205
1.8792	-0.0112
1.9879	0.1850
1.9853	0.2615
1.9013	0.3298
1.9333	0.1175
1.9142	0.1768
1.9024	0.2140
1.8320	0.0555
1.5803	0.4727
1.9522	0.0147
2.6236	-0.0035
2.3602	0.1602
2.4099	0.0127
2.6961	0.1090
2.5474	0.0753
2.8086	0.0245
2.9108	0.0702
2.5863	0.2717
2.4701	0.1277
2.1175	0.1365
2.0352	0.2125
2.0655	0.2135
2.2991	0.1165
2.3921	0.1022
2.1951	0.0655
2.1101	0.0770
2.1130	0.0415
2.0270	0.1175
2.0245	0.1548
2.3332	0.0568
2.0486	0.1162
1.7578	0.1345
1.8681	0.0203
1.9718	0.1753
1.9908	0.2620
1.9190	0.3165
1.9320	0.1250
1.9247	0.1780
1.8825	0.2182
1.8394	0.0435
1.6094	0.4968
1.9340	0.0098
2.6031	0.0020
2.3616	0.1680
2.3903	0.0155
2.6788	0.1115
2.5602	0.0750
2.7701	0.0357
2.9218	0.0595
2.6340	0.2647
2.4429	0.1320
2.1144	0.1283
2.0534	0.2048
2.0779	0.2210
2.2883	0.1165
2.3864	0.0995
2.1951	0.0828
2.1013	0.0787
2.1093	0.0768
2.0427	0.1398
2.0319	0.1558
