#rho	velocity
0.2546	1.4042
0.2504	1.2128
0.2811	1.3163
0.2864	1.9310
0.2547	1.4005
0.2483	1.2150
0.2810	1.3167
0.2892	1.9148
0.2546	1.3982
0.2473	1.2105
0.2811	1.3140
0.2905	1.8790
0.2548	1.4003
0.2463	1.2120
0.2809	1.3152
0.2920	1.8622
0.2549	1.4135
0.2456	1.1655
0.2808	1.3275
0.2930	1.8135
0.2551	1.4248
0.2446	1.1072
0.2805	1.3335
0.2944	1.7385
0.2553	1.4348
0.2439	1.1392
0.2803	1.3340
0.2954	1.6205
0.2555	1.4400
0.2439	1.1535
0.2800	1.3312
0.2954	1.6493
0.2557	1.4300
0.2431	1.1478
0.2798	1.3390
0.2967	1.6053
0.2557	1.4142
0.2428	1.2145
0.2797	1.3385
0.2971	1.6807
0.2558	1.3943
0.2428	1.2930
0.2797	1.3338
0.2971	1.6620
0.2560	1.3705
0.2425	1.2990
0.2795	1.3222
0.2975	1.6978
0.2560	1.3493
0.2414	1.2982
0.2794	1.3063
0.2992	1.7087
0.2560	1.3365
0.2408	1.2748
0.2795	1.2915
0.3000	1.6688
0.2559	1.3217
0.2401	1.3135
0.2796	1.2785
0.3012	1.6927
0.2559	1.3132
0.2403	1.1912
0.2796	1.2650
0.3009	1.7380
0.2559	1.3030
0.2393	1.1730
0.2795	1.2732
0.3025	1.7152
0.2561	1.3035
0.2391	1.2750
0.2793	1.2840
0.3028	1.6365
0.2563	1.3060
0.2385	1.1953
0.2791	1.3100
0.3038	1.6047
0.2563	1.3283
0.2384	1.3108
0.2791	1.3495
0.3039	1.5750
0.2564	1.3442
0.2365	1.3738
0.2789	1.4012
0.3071	1.5742
0.2564	1.3410
0.2363	1.4285
0.2790	1.4633
0.3075	1.5373
0.2563	1.3477
0.2373	1.4705
0.2791	1.5295
0.3058	1.5777
0.2559	1.3443
0.2362	1.5375
0.2795	1.5865
0.3076	1.5753
0.2556	1.3462
0.2371	1.5202
0.2799	1.6245
0.3061	1.5938
0.2551	1.3400
0.2380	1.7495
0.2805	1.6465
0.3046	1.5875
0.2543	1.3385
0.2380	1.7205
0.2814	1.6575
0.3045	1.5920
0.2537	1.3495
0.2379	1.6150
0.2822	1.6787
0.3048	1.5473
0.2531	1.3653
0.2381	1.6100
0.2829	1.7085
0.3045	1.5430
0.2527	1.3758
0.2376	1.5540
0.2835	1.7470
0.3053	1.4985
0.2524	1.3915
0.2383	1.4867
0.2838	1.8018
0.3041	1.4700
0.2522	1.4248
0.2377	1.4385
0.2841	1.8593
0.3050	1.4498
0.2520	1.4350
0.2380	1.3950
0.2843	1.9183
0.3045	1.4070
0.2515	1.4392
0.2369	1.4098
0.2850	1.9762
0.3063	1.3932
0.2508	1.4382
0.2377	1.4787
0.2859	2.0483
0.3051	1.3902
0.2499	1.4263
0.2382	1.4507
0.2871	2.1272
0.3043	1.4167
0.2488	1.4078
0.2379	1.5148
0.2885	2.1905
0.3047	1.4087
0.2477	1.3940
0.2377	1.5352
0.2901	2.2418
0.3050	1.4385
0.2464	1.3722
0.2383	1.6335
0.2918	2.2425
0.3042	1.4307
0.2451	1.3425
0.2386	1.5783
0.2936	2.2165
0.3037	1.4290
0.3034	1.4178
0.2438	1.3218
0.2387	1.5643
0.2955	2.1482
0.3031	1.3790
0.2427	1.3075
0.2389	1.5475
0.2973	2.0735
0.3027	1.3645
0.2417	1.2975
0.2391	1.5665
0.2988	2.0098
0.3026	1.2935
0.2410	1.2915
0.2392	1.5420
0.2999	1.9532
0.3023	1.2673
0.2403	1.2855
0.2394	1.5123
0.3009	1.9150
0.3016	1.2095
0.2400	1.2987
0.2398	1.5055
0.3014	1.8920
0.3016	1.1847
0.2397	1.3110
0.2398	1.4698
0.3018	1.9067
0.3013	1.1830
0.2392	1.3025
0.2401	1.4380
0.3026	1.9112
0.2996	1.1815
0.2386	1.2893
0.2411	1.4423
0.3035	1.9395
0.2992	1.2055
0.2378	1.2818
0.2414	1.4728
0.3049	1.9638
0.2981	1.2390
0.2370	1.2560
0.2421	1.4577
0.3063	1.9985
0.2979	1.2725
0.2358	1.2095
0.2422	1.4400
0.3082	2.0275
0.2981	1.2883
0.2348	1.1893
0.2421	1.4478
0.3100	2.0230
0.2979	1.3510
0.2336	1.1803
0.2423	1.3695
0.3120	2.0182
0.2975	1.3735
0.2327	1.1813
0.2425	1.3477
0.3138	1.9910
0.2977	1.4117
0.2317	1.1935
0.2424	1.3083
0.3155	1.9693
0.2986	1.3810
0.2306	1.2008
0.2418	1.3007
0.3175	1.9295
0.2984	1.3903
0.2301	1.2170
0.2419	1.3072
0.3187	1.9132
0.2993	1.3740
0.2295	1.2440
0.2413	1.2802
0.3198	1.9083
0.2997	1.3450
0.2290	1.2582
0.2411	1.2510
0.3207	1.9080
0.2999	1.3287
0.2286	1.2765
0.2409	1.2668
0.3216	1.8987
0.2994	1.3262
0.2280	1.2955
0.2413	1.3442
0.3227	1.8850
0.2996	1.3268
0.2273	1.2895
0.2411	1.3355
0.3240	1.9003
0.2995	1.3260
0.2266	1.2712
0.2412	1.3798
