#rho	velocity
0.2509	1.1530
0.2186	0.9530
0.2857	1.0985
0.3437	1.3262
0.2510	1.1807
0.2182	0.9598
0.2857	1.1180
0.3447	1.3020
0.2512	1.1787
0.2177	0.9455
0.2854	1.1282
0.3457	1.2737
0.2507	1.1462
0.2174	0.9268
0.2860	1.1410
0.3467	1.2465
0.2508	1.1380
0.2170	0.9090
0.2860	1.1445
0.3476	1.2120
0.2508	1.0860
0.2167	0.8990
0.2859	1.1500
0.3483	1.3060
0.2507	1.0760
0.2165	0.9042
0.2860	1.1597
0.3488	1.2648
0.2508	1.0730
0.2163	0.9068
0.2859	1.1598
0.3493	1.2185
0.2507	1.1047
0.2162	0.9163
0.2860	1.1615
0.3498	1.2035
0.2504	1.0892
0.2160	0.9462
0.2864	1.1353
0.3503	1.1885
0.2501	1.0847
0.2147	0.9720
0.2868	1.1195
0.3536	1.1723
0.2499	1.0668
0.2148	1.0105
0.2871	1.1002
0.3534	1.1748
0.2501	1.0627
0.2148	1.0373
0.2869	1.0855
0.3533	1.1900
0.2500	1.0652
0.2147	1.0580
0.2869	1.0655
0.3537	1.1972
0.2502	1.0810
0.2148	1.0597
0.2867	1.0633
0.3535	1.2010
0.2503	1.1110
0.2149	1.3075
0.2865	1.0613
0.3532	1.0918
0.2503	1.1208
0.2150	1.2882
0.2865	1.0683
0.3528	1.1015
0.2505	1.0978
0.2149	1.2720
0.2863	1.0887
0.3531	1.1290
0.2507	1.0922
0.2149	1.2550
0.2861	1.1200
0.3532	1.1265
0.2507	1.0257
0.2147	1.1813
0.2861	1.0800
0.3538	1.0738
0.2508	0.9542
0.2167	1.1143
0.2860	1.0425
0.3483	1.0300
0.2506	0.9400
0.2165	1.0655
0.2862	1.0410
0.3488	1.0200
0.2502	0.9193
0.2162	1.0322
0.2867	1.0472
0.3498	0.9978
0.2497	0.8908
0.2159	1.0065
0.2874	1.0602
0.3505	0.9795
0.2495	0.8703
0.2158	1.0005
0.2876	1.0648
0.3509	0.9625
0.2492	0.8522
0.2156	0.7777
0.2880	1.1040
0.3511	0.9800
0.2491	0.8903
0.2154	0.8133
0.2882	1.1322
0.3517	0.9888
0.2489	0.9057
0.2152	0.8550
0.2884	1.1540
0.3522	0.9770
0.2486	0.9358
0.2151	0.8983
0.2889	1.1468
0.3525	0.9835
0.2482	1.0198
0.2150	0.9767
0.2893	1.2375
0.3528	1.0430
0.3532	1.1005
0.2476	1.0947
0.2149	1.0387
0.2901	1.3212
0.3532	1.1288
0.2476	1.0998
0.2149	1.0752
0.2902	1.3512
0.3528	1.1480
0.2471	1.1098
0.2150	1.1025
0.2908	1.3853
0.3526	1.1720
0.2471	1.1242
0.2151	1.1257
0.2909	1.4265
0.3525	1.1948
0.2468	1.1720
0.2151	1.1433
0.2913	1.4692
0.3527	1.1672
0.2464	1.1442
0.2151	1.1238
0.2918	1.4872
0.3530	1.1675
0.2460	1.1255
0.2149	1.1040
0.2924	1.5198
0.3534	1.1707
0.2455	1.0903
0.2148	1.0743
0.2931	1.5565
0.3537	1.1670
0.2449	1.0742
