#rho	velocity
1.1390	0.3728
1.2734	0.3265
1.2980	0.2768
1.4364	0.3215
1.6679	0.2707
1.6053	0.2832
1.5138	0.3685
1.4235	0.3745
1.4935	0.5285
1.2966	0.5465
1.2485	0.3550
1.3390	0.4752
1.5662	0.4833
1.2570	0.4415
0.9533	0.6383
1.1669	0.4615
1.6225	0.4205
1.4050	0.3385
1.2466	0.2077
1.2568	0.3625
1.1418	0.3767
1.2694	0.2988
1.3048	0.2682
1.4426	0.2765
1.6519	0.2715
1.6098	0.2785
1.4964	0.3602
1.4123	0.3862
1.5048	0.5718
1.3036	0.5485
1.2446	0.3763
1.3250	0.4588
1.5702	0.4867
1.2640	0.4778
0.9576	0.6017
1.1608	0.4697
1.6273	0.4060
1.4160	0.2885
1.2414	0.2160
1.2593	0.3705
1.1404	0.3685
1.2728	0.2875
1.3102	0.3033
1.4383	0.2890
1.6488	0.2820
1.5980	0.4655
1.4871	0.3422
1.4039	0.4050
1.5036	0.5317
1.3111	0.5510
1.2513	0.4085
1.3455	0.4582
1.5568	0.4933
1.2466	0.4715
0.9637	0.6632
1.1713	0.4655
1.6316	0.3880
1.4041	0.3255
1.2365	0.2228
1.2628	0.3600
1.1432	0.3660
1.2796	0.2873
1.3124	0.2960
1.4327	0.2890
1.6347	0.2682
1.5953	0.4675
1.4784	0.3443
1.3952	0.4038
1.5122	0.5205
1.3158	0.5583
1.2469	0.4038
1.3293	0.4180
1.5410	0.4550
1.2616	0.5545
0.9674	0.6960
1.1765	0.4575
1.6573	0.4075
1.4025	0.3305
1.2333	0.2337
1.2595	0.3615
1.1438	0.3593
1.2744	0.2955
1.3091	0.2925
1.4359	0.2587
1.6477	0.2740
1.5922	0.4658
1.4590	0.3177
1.3938	0.4368
1.5229	0.4963
1.3228	0.5305
1.2478	0.4250
1.3397	0.4182
1.5223	0.4630
1.2481	0.5945
0.9768	0.7428
1.1709	0.4820
1.6600	0.3913
1.4017	0.3520
1.2294	0.2450
1.2702	0.4020
1.1468	0.3568
1.2629	0.2842
1.3064	0.3310
1.4510	0.2985
1.6534	0.2682
1.5832	0.4635
1.4372	0.3270
1.3900	0.4212
1.5464	0.5248
1.3207	0.5252
1.2457	0.4520
1.3239	0.3865
1.5138	0.4318
1.2679	0.5887
0.9766	0.7270
1.1750	0.4775
1.6736	0.4425
1.3998	0.3050
1.2262	0.2655
1.2719	0.4307
1.1495	0.3455
1.2703	0.2740
1.3047	0.3487
1.4397	0.2928
1.6548	0.3045
1.5788	0.4565
1.4338	0.3157
1.3860	0.4415
1.5452	0.4997
1.3259	0.5372
1.2419	0.4395
1.3187	0.4135
1.5027	0.4252
1.2661	0.5498
0.9848	0.7258
1.1917	0.4868
1.6781	0.4550
1.3835	0.2687
1.2229	0.2777
1.2755	0.4540
1.1526	0.3373
1.2642	0.2775
1.3058	0.3277
1.3696	0.3082
1.6465	0.3118
1.6640	0.4465
1.4297	0.3168
1.3840	0.4248
1.5450	0.4553
1.3270	0.5002
1.2415	0.4405
1.3167	0.3920
1.4963	0.4430
1.2687	0.6347
0.9904	0.7660
1.1946	0.4893
1.6814	0.4370
1.3838	0.2975
1.2206	0.2895
1.2832	0.4815
1.1455	0.3220
1.2702	0.2892
1.3225	0.3077
1.3647	0.3317
1.6268	0.3252
1.6591	0.4383
1.4327	0.3187
1.3743	0.4385
1.5362	0.4452
1.3418	0.4963
1.2460	0.4145
1.2994	0.3722
1.4754	0.3965
1.2794	0.6292
0.9987	0.6990
1.1945	0.4878
1.6909	0.3947
1.3833	0.2873
1.2209	0.2983
1.2853	0.5453
1.1498	0.3122
1.2783	0.2993
1.3157	0.3273
1.3577	0.3377
1.6400	0.3133
1.6434	0.4303
1.4264	0.3295
1.3814	0.4643
1.5320	0.4065
1.3360	0.4917
1.2455	0.4375
1.2904	0.4128
1.4668	0.4083
1.2822	0.7235
0.9981	0.6868
1.2031	0.5080
1.7093	0.4027
1.3677	0.2787
1.2194	0.3118
1.3020	0.5820
1.1457	0.2948
1.2688	0.3063
1.3195	0.3355
1.3714	0.2903
1.6359	0.3177
1.6273	0.4222
1.4283	0.3478
1.3826	0.4602
1.5267	0.3710
1.3450	0.4838
1.2549	0.4345
1.2702	0.3805
1.4336	0.4410
1.2932	0.7068
1.0080	0.6995
1.2159	0.5015
1.7213	0.3870
1.3570	0.3005
1.2188	0.3282
1.3048	0.6600
1.1410	0.2760
1.2633	0.3412
1.3200	0.3638
1.3775	0.3275
1.6458	0.3150
1.6176	0.4195
1.4183	0.3490
1.3751	0.4548
1.5326	0.3695
1.3471	0.4790
1.2490	0.4745
1.2789	0.4110
1.4348	0.4065
1.2844	0.7183
1.0100	0.6803
1.2226	0.4915
1.7270	0.3832
1.3454	0.3733
1.2209	0.3392
1.3191	0.6998
1.1429	0.2570
1.2629	0.3453
1.3157	0.3490
1.3833	0.3443
1.6461	0.3408
1.6091	0.2275
1.4283	0.3535
1.3748	0.4370
1.5103	0.3662
1.3494	0.4795
1.2505	0.4530
1.2630	0.4053
1.4145	0.4055
1.2935	0.7377
1.0289	0.6240
1.2264	0.4893
1.7141	0.3710
1.3351	0.3582
1.2220	0.3645
1.3314	0.7523
1.3463	0.7933
1.1469	0.2472
1.2658	0.3632
1.3064	0.3342
1.3902	0.3855
1.6381	0.3387
1.5952	0.2253
1.4251	0.3367
1.3731	0.4642
1.5264	0.3637
1.3602	0.4618
1.2525	0.4685
1.2442	0.4128
1.4095	0.3780
1.3083	0.7270
1.0279	0.5802
1.2347	0.4797
1.7120	0.3630
1.3079	0.3655
1.2262	0.3835
1.3686	0.7900
1.1399	0.2280
1.2620	0.3820
1.3139	0.3338
1.3987	0.4125
1.6389	0.3422
1.5752	0.2285
1.4269	0.3715
1.3832	0.4562
1.5086	0.3915
1.3510	0.4625
1.2570	0.4822
1.2367	0.4245
1.4033	0.4107
1.3191	0.7110
1.0341	0.5452
1.2373	0.4675
1.7117	0.3400
1.2919	0.3370
1.2293	0.4155
1.3976	0.7873
1.1362	0.2145
1.2680	0.3945
1.3125	0.3222
1.3974	0.3598
1.6372	0.3275
1.5643	0.2310
1.4277	0.3595
1.3810	0.4583
1.5166	0.3975
1.3578	0.4750
1.2437	0.4645
1.2186	0.4562
1.4039	0.4180
1.3375	0.6758
1.0401	0.5235
1.2333	0.4482
1.7072	0.3227
1.2718	0.4115
1.2364	0.4450
1.4039	0.7810
1.1268	0.2105
1.2748	0.4233
1.3215	0.3192
1.4025	0.3555
1.6364	0.3310
1.5614	0.2382
1.4254	0.3687
1.3767	0.4848
1.4967	0.4043
1.3503	0.4618
1.2633	0.4690
1.2198	0.4232
1.3885	0.4110
1.3433	0.7170
1.0460	0.5068
1.2262	0.4400
1.7033	0.3003
1.2689	0.4065
1.2422	0.4703
1.4329	0.7365
1.1287	0.2070
1.2645	0.4237
1.3086	0.3068
1.4148	0.3425
1.6396	0.3130
1.5556	0.2445
1.4245	0.3607
1.3679	0.4832
1.5047	0.4280
1.3536	0.4645
1.2563	0.4137
1.2107	0.4223
1.4045	0.3982
1.3541	0.6622
1.0426	0.4142
1.2332	0.4145
1.6851	0.3550
1.2477	0.3463
1.2534	0.4992
1.4450	0.7017
1.1231	0.2110
1.2631	0.4283
1.3209	0.3382
1.4271	0.3490
1.6279	0.3135
1.5372	0.2605
1.4217	0.3523
1.3752	0.4775
1.4883	0.4135
1.3597	0.4580
1.2747	0.4903
1.2013	0.4570
1.3923	0.3897
1.3658	0.6352
1.0440	0.4255
1.2280	0.4205
1.6793	0.3417
1.2369	0.4085
1.2629	0.5187
1.4568	0.6520
1.1225	0.2085
1.2684	0.4405
1.3128	0.3170
1.4291	0.3358
1.6244	0.3113
1.5289	0.2735
1.4183	0.3392
1.3790	0.4480
1.4905	0.4373
1.3497	0.4817
1.2681	0.4577
1.2016	0.4197
1.4111	0.3672
1.3676	0.5583
1.0407	0.4150
1.2421	0.4015
1.6663	0.3450
1.2169	0.3418
1.2779	0.5390
1.4538	0.5840
1.1181	0.2195
1.2801	0.4302
1.3177	0.3205
1.4216	0.3650
1.6189	0.3258
1.5153	0.2960
1.4129	0.3412
1.3762	0.4408
1.4961	0.4255
1.3518	0.4890
1.2697	0.4855
1.2031	0.4525
1.3915	0.3455
1.3740	0.5498
1.0505	0.3755
1.2268	0.4120
1.6518	0.3373
1.2315	0.3097
1.2914	0.5530
1.4566	0.5200
1.1133	0.2272
1.2853	0.4095
1.3160	0.2910
1.4235	0.3960
1.6256	0.3290
1.4981	0.3140
1.4042	0.3427
1.3839	0.4417
1.5027	0.4275
1.3612	0.4900
1.2673	0.4002
1.1895	0.4230
1.3965	0.3542
1.3828	0.5345
1.0540	0.3582
1.2327	0.4025
1.6312	0.3510
1.2223	0.2875
1.3035	0.5680
1.4523	0.4552
1.1174	0.2445
1.2893	0.4452
1.3135	0.3085
1.4219	0.3570
1.6206	0.3497
1.4943	0.3317
1.4013	0.3360
1.3819	0.4383
1.5169	0.4440
1.3650	0.4725
1.2553	0.3115
1.1908	0.4085
1.4082	0.3220
1.3821	0.5043
1.0416	0.4112
1.2473	0.4002
1.6333	0.3770
1.2091	0.3065
1.3160	0.5737
1.4534	0.3855
1.1144	0.2538
1.2917	0.4173
1.3149	0.2838
1.4253	0.3548
1.6176	0.3858
1.4919	0.3565
1.4007	0.3527
1.3805	0.3977
1.4914	0.4495
1.3605	0.4658
1.2849	0.2117
1.1914	0.4283
1.3955	0.3557
1.3862	0.4588
1.0459	0.3398
