#rho	velocity
0.2360	1.0557
0.2296	1.0313
0.3079	1.2950
0.3196	1.3187
0.2355	1.0548
0.2293	1.0328
0.3087	1.3115
0.3201	1.2855
0.2352	1.0740
0.2292	1.0070
0.3092	1.2990
0.3204	1.2570
0.2352	1.0782
0.2293	1.0435
0.3093	1.3345
0.3202	1.2455
0.2348	1.0970
0.2288	1.0597
0.3100	1.3258
0.3212	1.2310
0.2346	1.1007
0.2291	1.0177
0.3104	1.3380
0.3206	1.2453
0.2342	1.1075
0.2289	0.9815
0.3111	1.3058
0.3210	1.2505
0.2342	1.0880
0.2286	0.9712
0.3110	1.2620
0.3214	1.2738
0.2337	1.0610
0.2279	0.9773
0.3119	1.2575
0.3229	1.3007
0.2337	1.0380
0.2277	0.9650
0.3119	1.2227
0.3232	1.3035
0.2334	1.0072
0.2272	0.9160
0.3124	1.2050
0.3243	1.3095
0.2334	1.0092
0.2265	0.9232
0.3125	1.1662
0.3257	1.3065
0.2333	1.0155
0.2260	0.9193
0.3126	1.1698
0.3267	1.2957
0.2330	1.0183
0.2259	0.9675
0.3131	1.1270
0.3270	1.2905
0.2328	1.0287
0.2253	0.9543
0.3135	1.1345
0.3283	1.2610
0.2324	1.0460
0.2250	0.9703
0.3142	1.1105
0.3289	1.2320
0.2325	1.0670
0.2249	0.9940
0.3141	1.1278
0.3291	1.2222
0.2326	1.0942
0.2248	1.0050
0.3140	1.1565
0.3294	1.1985
0.2325	1.1155
0.2246	0.9670
0.3141	1.1750
0.3298	1.1858
0.2326	1.1748
0.2246	0.9922
0.3139	1.1535
0.3297	1.1792
0.2327	1.1892
0.2245	0.9773
0.3137	1.1658
0.3299	1.1765
0.2327	1.1798
0.2242	0.9595
0.3137	1.1590
0.3306	1.1963
0.2326	1.1573
0.2241	0.9440
0.3138	1.1495
0.3309	1.2025
0.2324	1.1442
0.2237	0.9500
0.3143	1.1512
0.3317	1.1918
0.2330	1.1047
0.2234	0.9332
0.3131	1.1370
0.3324	1.2087
0.2327	1.0847
0.2230	0.8908
0.3137	1.1273
0.3332	1.2053
0.2327	1.0640
0.2225	0.9280
0.3137	1.1595
0.3343	1.1890
0.2326	1.0547
0.2222	0.9302
0.3138	1.1623
0.3351	1.1755
0.2324	1.0700
0.2222	0.9355
0.3142	1.1460
0.3351	1.1727
0.2322	1.0482
0.2219	0.9737
0.3146	1.2207
0.3358	1.1515
0.2322	1.0805
0.2214	0.9995
0.3145	1.2303
0.3369	1.1315
0.2317	1.1007
0.2216	1.0252
0.3156	1.2617
0.3364	1.1045
0.2315	1.1190
0.2216	1.0645
0.3160	1.3003
0.3364	1.0900
0.2316	1.1647
0.2213	1.0352
0.3158	1.3255
0.3370	1.0843
0.2312	1.1808
0.2216	1.0600
0.3166	1.3490
0.3364	1.0723
0.2311	1.1747
0.2217	1.1220
0.3167	1.3710
0.3362	1.0670
0.3361	1.0855
0.2310	1.1890
0.2218	1.1023
0.3169	1.3420
0.3357	1.0898
0.2307	1.1695
0.2219	1.1220
0.3174	1.3348
0.3362	1.0925
0.2307	1.1235
0.2217	1.1405
0.3174	1.3495
0.3361	1.1085
0.2304	1.1062
0.2217	1.1313
0.3179	1.3092
0.3356	1.1353
0.2301	1.0290
0.2220	1.1325
0.3185	1.2600
0.3360	1.1147
0.2300	1.0163
0.2218	1.1242
0.3187	1.2520
0.3356	1.1252
0.2297	0.9815
0.2219	1.1105
0.3193	1.2075
0.3359	1.1167
0.2292	0.9600
0.2218	1.1250
0.3204	1.1878
0.3359	1.1022
0.2290	0.9565
0.2219	1.1072
0.3207	1.1855
0.3362	1.0957
0.2286	0.9627
0.2217	1.0788
0.3214	1.1875
0.3359	1.0940
0.2285	0.9575
0.2219	1.0617
0.3217	1.2033
0.3360	1.0868
0.2283	0.9435
0.2218	1.0095
0.3221	1.2075
0.3361	1.0370
0.2283	0.9913
0.2218	1.0120
0.3221	1.2248
0.3360	1.0860
0.2280	0.9645
0.2218	0.9770
0.3226	1.2157
0.3360	1.0745
0.2278	0.9935
