#rho	velocity
0.8955	1.0178
0.8507	1.2455
0.5989	1.0387
0.4541	0.9408
0.5068	0.9870
0.3887	1.0335
0.3669	0.9415
0.6517	1.2295
0.8956	1.0010
0.8577	1.2398
0.5984	1.0497
0.4533	0.9223
0.5067	0.9482
0.3880	1.0003
0.3671	0.9608
0.6513	1.2222
0.8908	0.9998
0.8662	1.2077
0.6018	1.0440
0.4528	0.8870
0.5058	0.9615
0.3872	0.9343
0.3672	0.9737
0.6495	1.2195
0.8921	0.9840
0.8653	1.1947
0.6012	1.0768
0.4532	0.9260
0.5058	0.9708
0.3866	0.9375
0.3671	0.9730
0.6509	1.2250
0.8837	0.9978
0.8785	1.1783
0.6033	1.1077
0.4520	0.9485
0.5061	0.9545
0.3858	0.9665
0.3677	1.0025
0.6484	1.2215
0.8773	1.0097
0.8808	1.1492
0.6059	1.1150
0.4535	0.9468
0.5063	0.9647
0.3842	0.9600
0.3677	1.0128
0.6486	1.2135
0.8752	1.0360
0.8806	1.1247
0.6079	1.1185
0.4531	0.9688
0.5054	0.9692
0.3837	0.9667
0.3678	1.0390
0.6510	1.2118
0.8737	1.0320
0.8825	1.0495
0.6091	1.0833
0.4534	1.0105
0.5050	0.9857
0.3825	0.9847
0.3678	1.0743
0.6527	1.2048
0.8731	1.0452
0.8844	1.0328
0.6090	1.0938
0.4528	1.0105
0.5057	0.9852
0.3819	1.0090
0.3676	1.1230
0.6548	1.2020
0.8752	1.0812
0.8804	0.9978
0.6093	1.0555
0.4539	1.0500
0.5050	0.9797
0.3816	1.0330
0.3675	1.1397
0.6556	1.1947
0.8789	1.0867
0.8810	0.9868
0.6098	0.9995
0.4535	1.0290
0.5043	0.9807
0.3812	1.0745
0.3670	1.1707
0.6572	1.1728
0.8826	1.0660
0.8813	1.0650
0.6093	0.9873
0.4534	1.0188
0.5031	1.0032
0.3807	1.0385
0.3672	1.2060
0.6587	1.1620
0.8827	1.0865
0.8721	1.0098
0.6089	0.9660
0.4539	1.0137
0.5013	1.0062
0.3808	1.0930
0.3683	1.2402
0.6628	1.1510
0.8844	1.0657
0.8687	1.0350
0.6092	0.9462
0.4533	0.9980
0.4989	1.0010
0.3809	1.0582
0.3692	1.2540
0.6655	1.1355
0.8877	1.0500
0.8705	1.0235
0.6088	0.9583
0.4527	0.9590
0.4980	1.0137
0.3811	1.0655
0.3693	1.2410
0.6654	1.1198
0.8909	0.9885
0.8743	1.0333
0.6073	0.9645
0.4516	0.9860
0.4967	1.0330
0.3813	1.0410
0.3700	1.2572
0.6646	1.1040
0.8875	1.0168
0.8878	1.0245
0.6067	0.9820
0.4523	0.9347
0.4953	1.0565
0.3801	1.0195
0.3716	1.1918
0.6593	1.0813
0.8925	0.9750
0.8819	1.0455
0.6062	0.9835
0.4502	0.9025
0.4934	1.0623
0.3808	0.9860
0.3720	1.1523
0.6649	1.0682
0.8917	0.9880
0.8902	1.0573
0.6050	0.9970
0.4504	0.8772
0.4931	1.0910
0.3796	0.9755
0.3728	1.1050
0.6635	1.0593
0.8895	1.0393
0.8906	1.0422
0.6052	1.0112
0.4495	0.8818
0.4937	1.1205
0.3800	0.9415
0.3727	1.1028
0.6640	1.0557
0.8827	1.0145
0.8884	1.0283
0.6048	1.0288
0.4513	0.8690
0.4932	1.1145
0.3794	0.9330
0.3744	1.0835
0.6633	1.0552
0.8880	1.0628
0.8954	0.9590
0.6038	1.0280
0.4499	0.8672
0.4964	1.1313
0.3789	0.9523
0.3720	1.0953
0.6637	1.0543
0.8814	1.0875
0.8944	1.0237
0.6032	1.0175
0.4505	0.8770
0.4968	1.1325
0.3784	0.9165
0.3732	1.0705
0.6648	1.0530
0.8830	1.0860
0.8967	1.0328
0.6023	1.0177
0.4493	0.8995
0.4982	1.0872
0.3785	0.9587
0.3725	1.0615
0.6657	1.0560
0.8922	1.1057
0.8955	1.0935
0.6009	0.9850
0.4502	0.8983
0.4989	1.0817
0.3778	0.9465
0.3710	1.0830
0.6666	1.0717
0.8887	1.1772
0.8994	1.0710
0.6010	0.9552
0.4490	0.8718
0.4983	1.0482
0.3778	0.9895
0.3719	1.0650
0.6670	1.0720
0.8930	1.1482
0.9025	1.0938
0.5992	0.9427
0.4488	0.9255
0.4970	1.0495
0.3772	0.9993
0.3725	1.0890
0.6677	1.0825
0.9038	1.1537
0.9053	1.1460
0.5978	0.9597
0.4486	0.9225
0.4964	1.0280
0.3769	1.0340
0.3716	1.1037
0.6675	1.0787
0.9027	1.1445
0.9118	1.1330
0.6000	0.9380
0.4480	0.9163
0.4943	1.0242
0.3768	0.9832
0.3721	1.1335
0.6656	1.0670
0.9090	1.0757
0.9226	1.1340
0.5982	0.9380
0.4476	0.9155
0.4936	0.9937
0.3764	1.0265
0.3721	1.1892
0.6621	1.0475
0.9187	1.0985
0.9210	1.1950
0.5981	1.0255
0.4465	0.9110
0.4924	1.0052
0.3770	1.0025
0.3713	1.2138
0.6634	1.0245
0.9217	1.0955
0.9232	1.1193
0.5961	0.9620
0.4470	0.9167
0.4944	0.9912
0.3766	0.9875
0.3704	1.1870
0.6627	0.9935
0.9126	1.0040
0.9317	1.1058
0.5982	0.9935
0.4460	0.8973
0.4931	0.9985
0.3771	0.9653
0.3718	1.2340
0.6589	0.9777
0.9165	1.0342
0.9330	1.0537
0.5961	1.0393
0.4466	0.8927
0.4928	1.0405
0.3761	0.9435
0.3722	1.2380
0.6599	0.9573
0.9147	1.0240
0.9320	0.9963
0.5969	1.0690
0.4458	0.8818
0.4893	1.0320
0.3772	0.9347
0.3742	1.2575
0.6590	0.9315
0.9004	1.0065
0.9478	1.0195
0.6025	1.0633
0.4454	0.8668
0.4881	1.0633
0.3772	0.8978
0.3751	1.2828
0.6522	0.9205
0.9148	1.0070
0.9367	1.0285
0.5971	1.0805
0.4460	0.8825
0.4875	1.0242
0.3770	0.8982
0.3751	1.3630
0.6566	0.9147
0.9056	1.0482
0.9409	1.0032
0.5975	1.0657
0.4459	0.8610
0.4850	1.0428
0.3766	0.9003
0.3780	1.3785
0.6563	0.9183
0.9019	1.0897
0.9394	1.0577
0.5999	1.0640
0.4460	0.8845
0.4849	1.0220
0.3765	0.9403
0.3778	1.4173
0.6571	0.9365
0.9017	1.0677
0.9426	1.0915
0.6009	1.0850
0.4455	0.8700
0.4829	1.0112
0.3765	0.9262
0.3787	1.3805
0.6564	0.9432
0.9092	1.1130
0.9477	1.0390
0.5981	0.9692
0.4453	0.8970
0.4819	0.9842
0.3764	0.9527
0.3791	1.3410
0.6548	0.9647
0.9093	1.0592
0.9488	1.1112
0.6001	1.0150
0.4463	0.9108
0.4784	0.9745
0.3761	0.9910
0.3804	1.3305
0.6529	0.9900
0.9097	1.0768
0.9570	1.1105
0.5999	0.9772
0.4444	0.9203
0.4773	0.9650
0.3766	1.0078
0.3811	1.2700
0.6516	1.0062
0.9208	1.0985
