#rho	velocity
0.3324	1.1415
0.3076	1.0732
0.2234	0.9338
0.2362	1.3332
0.3331	1.1827
0.3070	1.1083
0.2231	0.9037
0.2365	1.3425
0.3342	1.1935
0.3066	1.0755
0.2226	0.8668
0.2368	1.3463
0.3351	1.1970
0.3056	1.0698
0.2222	0.8612
0.2374	1.3315
0.3365	1.2035
0.3040	1.0245
0.2216	0.8605
0.2384	1.2805
0.3375	1.1985
0.3033	0.9992
0.2211	0.8575
0.2388	1.3020
0.3387	1.1913
0.3039	0.9842
0.2206	0.8812
0.2384	1.2755
0.3397	1.1485
0.3031	0.9645
0.2202	0.9052
0.2389	1.2575
0.3399	1.1147
0.3029	0.9560
0.2201	0.9510
0.2390	1.2220
0.3401	1.0938
0.3022	1.0017
0.2200	0.9922
0.2394	1.2168
0.3401	1.0623
0.3019	1.0540
0.2200	1.0090
0.2396	1.2143
0.3401	1.0418
0.3016	0.9735
0.2200	1.0500
0.2399	1.2310
0.3397	1.0542
0.3012	1.0250
0.2202	1.0685
0.2401	1.2498
0.3388	1.0745
0.3007	1.0353
0.2206	1.0835
0.2404	1.2520
0.3388	1.0873
0.3001	1.0577
0.2206	1.0763
0.2408	1.2613
0.3388	1.1195
0.3004	1.0823
0.2206	1.0685
0.2406	1.2560
0.3385	1.1335
0.2992	1.0553
0.2207	1.0613
0.2414	1.2478
0.3393	1.1650
0.2990	1.0697
0.2204	1.0635
0.2415	1.2285
0.3397	1.1918
0.2990	1.0445
0.2202	1.0335
0.2415	1.2222
0.3404	1.2045
0.2986	1.0302
0.2199	1.0303
0.2418	1.2107
0.3413	1.2015
0.2988	0.9735
0.2195	1.0545
0.2416	1.1945
0.3418	1.1995
0.2981	1.0067
0.2193	1.0525
0.2421	1.1840
0.3421	1.1692
0.2983	0.9918
0.2192	1.0642
0.2420	1.1810
0.3425	1.1565
0.2975	0.9930
0.2190	1.0680
0.2425	1.2068
0.3428	1.1290
0.2968	0.9983
0.2189	1.0772
0.2429	1.2045
0.3422	1.1128
0.2964	0.9998
0.2192	1.0993
0.2432	1.2423
0.3419	1.1007
0.2961	1.0010
0.2193	1.0982
0.2435	1.2507
0.3418	1.1125
0.2957	0.9683
0.2193	1.0925
0.2437	1.2875
0.3418	1.1225
0.2952	1.0237
0.2193	1.0850
0.2440	1.2865
0.3416	1.1445
0.2949	1.0220
0.2194	1.0750
0.2442	1.2800
0.3416	1.1477
0.2945	1.0232
0.2194	1.0392
0.2445	1.2785
0.3418	1.1623
0.2938	1.0298
0.2193	1.0160
0.2450	1.2615
0.3425	1.1577
0.2927	1.0180
0.2190	1.0085
0.2458	1.2415
0.3434	1.1412
0.2929	1.0020
0.2187	0.9935
0.2456	1.2213
0.3445	1.1267
0.2924	0.9882
0.2183	0.9840
0.2460	1.2200
0.3447	1.0970
0.2920	0.9677
0.2181	0.9810
0.2463	1.2213
0.3454	1.0818
0.2921	0.9922
0.2179	0.9895
0.2462	1.2390
0.3453	1.0247
0.2918	1.0077
0.2179	1.0023
0.2464	1.2292
0.3453	0.9828
0.2915	0.9915
0.2179	1.0085
0.2467	1.2675
0.3450	0.9157
0.2910	1.0065
0.2180	1.0163
0.2470	1.2957
0.3444	0.8983
0.2902	1.0090
0.2183	1.0412
0.2476	1.3078
0.3440	0.8637
0.2896	0.9987
0.2184	1.0557
0.2480	1.3350
0.3431	0.8748
0.2890	0.9947
0.2188	1.0570
0.2485	1.3293
0.3428	0.8922
0.2882	0.9905
0.2189	1.0652
0.2490	1.3285
0.3421	0.9100
0.2875	0.9882
0.2192	1.0685
0.2496	1.2957
0.3414	0.9532
0.2870	0.9860
0.2195	1.0685
0.2500	1.2695
0.3409	0.9495
0.2864	0.9848
0.2197	1.0668
0.2504	1.2417
0.3410	1.0240
0.2862	0.9840
0.2197	1.0752
0.2506	1.2280
0.3412	1.0485
0.2858	0.9823
0.2196	1.1020
0.2509	1.2067
0.3412	1.0595
0.2858	0.9850
0.2196	1.1212
0.2508	1.1840
0.3416	1.0640
0.2855	0.9903
0.2194	1.1495
0.2511	1.1742
0.3413	1.0820
0.2853	0.9955
0.2196	1.1813
0.2513	1.1535
0.3419	1.0757
0.2850	1.0032
0.2193	1.2140
0.2515	1.1602
0.3415	1.0485
0.2846	1.0100
0.2194	1.2562
0.2518	1.1457
0.3407	1.0418
0.2842	1.0105
0.2198	1.2922
0.2521	1.1523
0.3394	1.0130
0.2840	1.0098
0.2203	1.2890
0.2523	1.1203
0.3386	1.0167
0.2839	1.0067
0.2207	1.3190
0.2524	1.0882
0.3378	0.9820
0.2837	1.0045
0.2210	1.3140
0.2525	1.0535
0.3364	0.9965
0.2836	1.0065
0.2216	1.2950
0.2526	1.0005
0.3355	1.0390
0.2836	1.0100
0.2220	1.2715
0.2526	0.9633
0.3353	1.0570
0.2837	1.0142
0.2221	1.2270
0.2525	0.9300
0.3344	1.0580
0.2840	1.0200
0.2225	1.1817
0.2523	0.9050
0.3343	1.0587
0.2842	1.0268
0.2225	1.1530
0.2521	0.8783
0.3347	1.0695
0.2847	1.0337
0.2224	1.1178
0.2518	0.8698
0.3353	1.0695
0.2850	1.0427
0.2221	1.1153
0.2515	0.8665
0.3355	1.0583
0.2854	1.0470
0.2220	1.1048
0.2512	0.8780
0.3358	1.0502
0.2857	1.0460
0.2219	1.0980
0.2509	0.8985
0.3357	1.0227
0.2861	1.0390
0.2219	1.1237
0.2507	0.9112
0.3353	0.9828
0.2863	1.0305
0.2221	1.1375
0.2505	0.9375
0.3345	0.9577
0.2864	1.0173
0.2225	1.1452
0.2504	0.9525
0.3343	0.9478
0.2865	1.0032
0.2225	1.1610
0.2504	0.9645
0.3333	0.9347
0.2864	0.9872
0.2230	1.1822
0.2504	0.9732
0.3320	0.9533
0.2862	0.9740
0.2235	1.1783
0.2505	0.9618
0.3313	1.0205
0.2862	0.9632
0.2239	1.1915
0.2506	0.9570
0.3312	1.0220
0.2861	0.9573
0.2239	1.1570
0.2507	0.9852
0.3308	1.0215
0.2860	0.9575
0.2241	1.1780
0.2507	0.9885
0.3303	1.0383
0.2860	0.9658
0.2244	1.1605
0.2508	0.9952
0.3307	1.0833
0.2863	0.9760
0.2242	1.1530
0.2505	0.9868
0.3315	1.0705
0.2864	0.9840
0.2238	1.1525
0.2504	0.9970
0.3315	1.0793
0.2860	0.9898
0.2238	1.2060
0.2508	1.0082
0.3308	1.0750
0.2860	0.9930
0.2241	1.2410
0.2508	1.0250
0.3306	1.0810
0.2859	0.9950
0.2242	1.2805
0.2508	1.0270
0.3305	1.0433
0.2861	0.9912
0.2242	1.3252
0.2507	1.0620
0.3295	0.9705
0.2860	0.9860
0.2247	1.3598
0.2507	1.0763
0.3284	0.9837
0.2858	0.9780
0.2252	1.3850
0.2509	1.0545
0.3272	1.0058
0.2855	0.9692
0.2258	1.4142
0.2511	1.0560
0.3260	1.0052
0.2854	0.9590
0.2264	1.4495
0.2512	1.0543
0.3246	0.9920
0.2851	0.9532
0.2270	1.4193
0.2514	1.0628
0.3232	1.0078
0.2849	0.9510
0.2278	1.4312
0.2516	1.0502
0.3229	1.0105
0.2847	0.9563
0.2279	1.4035
0.2517	1.0335
0.3221	1.0185
0.2845	0.9637
0.2283	1.3623
0.2519	1.0073
0.3212	1.0193
0.2844	0.9705
0.2288	1.3533
0.2520	1.0145
0.3214	1.0272
0.2843	0.9800
0.2286	1.3203
0.2521	0.9858
0.3205	1.0250
0.2843	0.9845
0.2291	1.2775
0.2520	0.9745
0.3202	0.9973
0.2845	0.9825
0.2293	1.2772
0.2519	0.9698
0.3200	0.9757
0.2848	0.9745
0.2294	1.2677
0.2517	0.9775
0.3190	0.9628
0.2847	0.9695
0.2299	1.2498
0.2517	0.9605
0.3186	0.9337
0.2850	0.9650
0.2301	1.3043
0.2515	0.9732
0.3180	0.9458
0.2851	0.9607
0.2304	1.3128
0.2514	0.9703
0.3172	0.9198
0.2849	0.9560
0.2308	1.3312
0.2516	0.9538
0.3162	0.9225
0.2845	0.9542
0.2314	1.3662
0.2519	0.9620
0.3154	0.9270
0.2845	0.9550
0.2318	1.3625
0.2519	0.9463
0.2522	0.9518
0.3140	0.9345
0.2842	0.9575
0.2326	1.3912
0.2521	0.9523
0.3132	0.9335
0.2842	0.9665
0.2330	1.4165
0.2519	0.9473
0.3119	0.9420
0.2845	0.9835
0.2337	1.4250
0.2518	0.9435
0.3111	0.9580
0.2847	1.0040
0.2341	1.4310
0.2516	0.9685
0.3104	0.9720
0.2849	1.0215
0.2345	1.4092
0.2514	0.9740
0.3096	0.9680
0.2851	1.0277
0.2350	1.4095
0.2512	1.0117
0.3085	0.9530
0.2853	1.0325
0.2356	1.3975
0.2511	1.0780
0.3077	0.9537
0.2855	1.0292
0.2361	1.3797
0.2511	1.1122
0.3070	0.9365
0.2855	1.0203
0.2365	1.3855
0.2512	1.1585
0.3069	0.9255
0.2854	0.9505
0.2366	1.3770
0.2515	1.1878
0.3055	0.9250
0.2850	0.9432
0.2374	1.3675
0.2519	1.2167
0.3047	0.9390
0.2845	0.9322
0.2379	1.3675
0.2525	1.2407
0.3039	0.9460
0.2838	0.9255
0.2384	1.3682
0.2529	1.2497
0.3027	0.9555
0.2832	0.9223
0.2392	1.3478
0.2543	1.2480
0.3020	0.9815
0.2815	0.9237
0.2396	1.3662
0.2545	1.2452
0.3013	1.0088
0.2812	0.9353
0.2400	1.3243
0.2549	1.2183
0.3006	1.0330
0.2808	0.9483
0.2405	1.3068
0.2551	1.1863
0.2999	1.0277
0.2805	0.9585
0.2409	1.2730
0.2553	1.1488
0.2998	1.0535
0.2802	0.9793
0.2410	1.2210
0.2554	1.1317
0.2998	1.0575
0.2802	1.0547
0.2410	1.1930
0.2555	1.1135
0.2997	1.0510
0.2801	1.0613
0.2411	1.1600
0.2553	1.1028
0.2997	1.0278
0.2802	1.0637
0.2411	1.1132
0.2554	1.0917
0.2994	1.0140
0.2801	1.0605
0.2413	1.0995
0.2551	1.0885
0.2996	0.9925
0.2805	1.0617
0.2411	1.0735
0.2553	1.0870
0.2995	0.9632
0.2803	1.0575
0.2412	1.0643
0.2552	1.0718
0.2993	0.9475
0.2804	1.0470
0.2413	1.0595
0.2554	1.0872
0.2990	0.9510
0.2801	1.0415
0.2415	1.0550
0.2555	1.0948
0.2984	0.9760
0.2800	1.0407
0.2419	1.0877
0.2557	1.1015
0.2983	0.9767
0.2798	1.0295
0.2420	1.1175
0.2558	1.0760
0.2980	0.9913
0.2797	1.0260
0.2422	1.1443
0.2558	1.0903
0.2977	1.0217
0.2797	1.0250
0.2424	1.1675
0.2559	1.0897
0.2978	1.0607
0.2795	1.0278
0.2423	1.1913
0.2561	1.1368
0.2974	1.0623
0.2793	1.0268
0.2426	1.1810
0.2561	1.1155
0.2971	1.0813
0.2793	1.0215
0.2427	1.1880
0.2559	1.1072
0.2968	1.0718
0.2795	1.0145
0.2430	1.1872
0.2561	1.1307
0.2967	1.0833
0.2793	1.0140
0.2430	1.1803
0.2562	1.1202
0.2967	1.0658
0.2792	1.0027
0.2430	1.1835
0.2570	1.0985
0.2963	1.0490
0.2783	0.9915
0.2433	1.1567
0.2569	1.1085
0.2964	1.0253
0.2783	0.9782
0.2432	1.1323
0.2570	1.1125
0.2960	1.0227
0.2783	0.9647
0.2435	1.0980
0.2573	1.1055
0.2960	1.0193
0.2779	0.9537
0.2435	1.0807
0.2575	1.0885
0.2957	1.0015
0.2777	0.9537
0.2437	1.0498
0.2575	1.0365
0.2955	1.0290
0.2776	0.9745
0.2438	1.0352
0.2578	1.0533
0.2953	1.0442
0.2773	0.9835
0.2440	1.0187
0.2579	1.0598
0.2955	1.0732
0.2772	1.0025
0.2439	0.9998
0.2581	1.0425
0.2957	1.0812
0.2770	1.0202
0.2437	0.9850
0.2580	1.0410
0.2959	1.0925
0.2771	1.0838
0.2436	0.9675
0.2578	1.0550
0.2962	1.1120
0.2773	1.0722
0.2434	0.9630
0.2578	1.0595
0.2969	1.1223
0.2773	1.1058
0.2429	0.9280
0.2427	0.9333
0.2577	1.0845
0.2973	1.1088
0.2774	1.1393
0.2424	0.9168
0.2576	1.1053
0.2977	1.0890
0.2775	1.1538
0.2422	0.9032
0.2569	1.1083
0.2979	1.0872
0.2783	1.1650
0.2421	0.8850
0.2573	1.1505
0.2981	1.0648
0.2779	1.1987
0.2417	0.8858
0.2572	1.1547
0.2987	1.0293
0.2780	1.1583
0.2418	0.8710
0.2571	1.1707
0.2986	1.0080
0.2781	1.2047
0.2417	0.8620
0.2574	1.1720
0.2987	0.9895
0.2777	1.1623
0.2414	0.8500
0.2572	1.1825
0.2991	0.9950
0.2780	1.1260
0.2413	0.8380
0.2572	1.1990
0.2994	0.9910
0.2780	1.1678
0.2412	0.8568
0.2578	1.2047
0.2994	1.0005
0.2773	1.1662
0.2411	0.8445
0.2573	1.2115
0.2997	1.0175
0.2779	1.1647
0.2409	0.8592
0.2577	1.2172
0.3000	1.0215
0.2774	1.1865
0.2405	0.8892
0.2577	1.2120
0.3005	1.0203
0.2775	1.1985
0.2403	0.9260
0.2577	1.1930
0.3009	1.0262
0.2774	1.1762
0.2400	0.9502
0.2577	1.1940
0.3013	1.0383
0.2775	1.2255
0.2398	0.9788
0.2578	1.1835
0.3017	1.0298
0.2774	1.1943
0.2398	1.0050
0.2578	1.1790
0.3016	1.0350
0.2773	1.2997
0.2399	1.0265
0.2574	1.1528
0.3015	1.0180
0.2778	1.3012
0.2401	1.0322
0.2574	1.1485
0.3012	1.0252
0.2778	1.3083
0.2402	1.0567
0.2574	1.1292
0.3010	1.0055
0.2778	1.3112
0.2405	1.0728
0.2571	1.0755
0.3006	1.0032
0.2781	1.3225
0.2405	1.0570
0.2561	1.0477
0.3005	1.0153
0.2793	1.3335
0.2406	1.0352
0.2557	1.0780
0.3004	1.0322
0.2798	1.3530
0.2404	1.0200
0.2556	1.0593
0.3008	1.0390
0.2799	1.3620
0.2406	1.0140
0.2553	1.0585
0.3003	1.0597
0.2803	1.3920
0.2406	1.0032
0.2545	1.0625
0.3004	1.0995
0.2812	1.4040
0.2403	0.9990
0.2541	1.0630
0.3009	1.1152
0.2817	1.3563
0.2400	1.0038
0.2538	1.0733
0.3014	1.1450
0.2821	1.3640
0.2399	1.0312
0.2534	1.0465
0.3015	1.1492
0.2825	1.3528
0.2397	1.0197
0.2530	1.0578
0.3018	1.1718
0.2831	1.3457
0.2394	1.0370
0.2527	1.0873
0.3024	1.1610
0.2835	1.3417
0.2392	1.0650
0.2524	1.0683
0.3026	1.1508
0.2839	1.2690
0.2390	1.0955
0.2520	1.0318
0.3030	1.1270
0.2844	1.3152
0.2390	1.0875
0.2517	1.0165
0.3029	1.1145
0.2848	1.3230
0.2389	1.0980
0.2516	0.9960
0.3031	1.0887
0.2849	1.3075
0.2392	1.0868
0.2513	0.9932
0.3027	1.0577
0.2853	1.3152
0.2393	1.0965
0.2515	0.9813
0.3024	1.0328
0.2850	1.3262
0.2396	1.0662
0.2502	0.9850
0.3020	1.0175
0.2866	1.2795
0.2396	1.0330
0.2496	0.9750
0.3020	0.9895
0.2875	1.3623
0.2398	1.0245
0.2491	0.9885
0.3017	0.9820
0.2881	1.3920
0.2397	0.9747
0.2487	0.9513
0.3018	0.9900
0.2887	1.3930
0.2399	1.0007
0.2480	0.9545
0.3015	1.0150
0.2896	1.4648
0.2395	1.0030
0.2483	0.9658
0.3021	1.0300
0.2893	1.4050
0.2395	1.0292
0.2469	0.9625
0.3021	1.0408
0.2912	1.3900
0.2394	1.0297
0.2466	0.9523
0.3023	1.0487
0.2916	1.3880
0.2390	1.0182
0.2458	0.9210
0.3029	1.0602
0.2927	1.3682
0.2392	1.0465
0.2452	0.9203
0.3027	1.0832
0.2935	1.3598
0.2393	1.0855
0.2448	0.8918
0.3025	1.0902
0.2941	1.4035
0.2394	1.0933
0.2444	0.9013
0.3022	1.1005
0.2948	1.3420
0.2396	1.1050
0.2438	0.8650
0.3020	1.1122
0.2956	1.3315
0.2392	1.1165
0.2432	0.8805
0.3026	1.1268
0.2964	1.3433
0.2395	1.0877
0.2427	0.8947
0.3021	1.1212
0.2971	1.3397
0.2395	1.0487
0.2421	0.8855
0.3022	1.1490
0.2981	1.3465
0.2394	1.0443
0.2416	0.8957
0.3022	1.1718
0.2989	1.3605
0.2393	1.0250
0.2410	0.9308
0.3025	1.2208
0.2997	1.3567
0.2389	1.0750
0.2403	0.9598
0.3031	1.2415
0.3008	1.3472
0.2388	1.0385
0.2400	0.9298
0.3033	1.2680
0.3014	1.3125
0.2381	1.0460
0.2394	0.9518
0.3043	1.2670
0.3022	1.2895
0.2380	1.0833
0.2389	0.9478
0.3046	1.2725
0.3031	1.2790
0.2374	1.1057
0.2388	0.9573
0.3056	1.2652
0.3032	1.2808
0.2373	1.1210
0.2387	0.9625
0.3057	1.2492
0.3034	1.2395
0.2369	1.1577
0.2383	0.9590
0.3064	1.2392
0.3041	1.2343
0.2370	1.1590
0.2382	0.9785
0.3062	1.2150
0.3042	1.2533
0.2373	1.1390
0.2378	0.9775
0.3057	1.1990
0.3049	1.2380
0.2375	1.1608
0.2373	0.9488
0.3054	1.1613
0.3057	1.2175
0.2374	1.1107
0.2372	0.9320
0.3055	1.1542
0.3059	1.2395
0.2378	1.1090
0.2369	0.9545
0.3048	1.1275
0.3065	1.2703
0.2375	1.0800
0.2363	0.9410
0.3054	1.1740
0.3074	1.3017
0.2373	1.0382
0.2360	0.9393
0.3057	1.1918
0.3079	1.3017
0.2373	1.0200
0.2358	0.9230
0.3056	1.1905
0.3082	1.2843
0.2368	0.9983
0.2353	0.9167
0.3065	1.2060
0.3091	1.2995
0.2367	0.9718
0.2348	0.8980
0.3067	1.2078
0.3100	1.2610
0.2359	0.9930
0.2342	0.8787
0.3080	1.1852
0.3110	1.2162
0.2356	1.0165
0.2338	0.8475
0.3086	1.2110
0.3118	1.1967
0.2356	1.0477
0.2333	0.8387
0.3086	1.2095
0.3126	1.2070
0.2351	1.0595
0.2330	0.8520
0.3094	1.2028
0.3132	1.1805
0.2352	1.0677
0.2329	0.8535
0.3093	1.2065
0.3134	1.1713
0.2354	1.1308
0.2326	0.8685
0.3090	1.1627
0.3139	1.1653
0.2351	1.1145
0.2322	0.8540
0.3094	1.1563
0.3147	1.1498
0.2355	1.1823
0.2318	0.8900
0.3087	1.1755
0.3154	1.1412
0.2352	1.2115
0.2317	0.8990
0.3092	1.1817
0.3155	1.1560
0.2352	1.1750
0.2313	0.9013
0.3094	1.1995
0.3162	1.1675
0.2356	1.1282
0.2310	0.8945
0.3086	1.2560
0.3169	1.1393
0.2351	1.1102
0.2306	0.9370
0.3094	1.2643
0.3177	1.1520
0.2357	1.0518
0.2306	0.9533
0.3085	1.3008
0.3176	1.1190
0.2354	1.0700
0.2302	0.9408
0.3089	1.3282
0.3184	1.1187
0.2349	1.0775
0.2300	0.9555
0.3097	1.3475
0.3187	1.0878
0.2339	1.0415
0.2300	0.9607
0.3115	1.3658
0.3188	1.0593
0.2335	1.0657
0.2299	0.9925
0.3124	1.3702
0.3190	1.0475
0.2328	1.0077
0.2300	0.9855
0.3135	1.3658
0.3187	1.0348
0.2324	0.9830
0.2298	0.9915
0.3142	1.3715
0.3191	1.0075
0.2322	1.0465
0.2299	1.0075
0.3146	1.3528
0.3189	1.0068
0.2320	1.0765
0.2299	1.0090
0.3149	1.3335
0.3189	1.0472
0.2318	1.0160
0.2300	1.0143
0.3154	1.3085
0.3188	1.0085
0.2317	1.0018
0.2301	0.9735
0.3155	1.2752
0.3186	1.0325
0.2312	0.9807
0.2300	0.9627
0.3165	1.2617
0.3187	1.0175
0.2316	0.9420
0.2300	0.9525
0.3157	1.2518
0.3187	1.0325
0.2312	0.9058
0.2296	0.9408
0.3165	1.2513
0.3195	1.0270
0.2303	0.8825
0.2299	0.9205
0.3182	1.2887
0.3189	1.0290
0.2299	0.8515
0.2294	0.9025
0.3190	1.2700
0.3199	1.0265
0.2294	0.8665
0.2292	0.8925
0.3199	1.2728
0.3202	1.0148
0.2289	0.8272
0.2291	0.8927
0.3209	1.2877
0.3205	1.0063
0.2284	0.8575
0.2290	0.9090
0.3219	1.2833
0.3206	1.0023
0.3210	1.0197
0.2275	0.9590
0.2289	0.8908
0.3237	1.2880
0.3211	0.9953
0.2273	0.9522
0.2288	0.9238
0.3240	1.2770
0.3212	1.0015
0.2269	0.9760
0.2287	0.9325
0.3248	1.2562
0.3211	0.9970
0.2268	1.0232
0.2288	0.9278
0.3252	1.2385
0.3215	1.0287
0.2267	1.0450
0.2286	0.9207
0.3253	1.2010
0.3215	1.0275
0.2269	1.0815
0.2286	0.9300
0.3250	1.1572
0.3214	1.0287
0.2265	1.0825
0.2287	0.9157
0.3257	1.1680
0.3217	1.0447
0.2265	1.0750
0.2285	0.9198
0.3257	1.1452
0.3220	1.0697
0.2267	1.0550
0.2284	0.9183
0.3254	1.1433
0.3229	1.0565
0.2268	1.0462
0.2279	0.9135
0.3252	1.1575
0.3230	1.0625
0.2267	0.9837
0.2278	0.9223
0.3253	1.1730
0.3234	1.0970
0.2265	1.0058
0.2276	0.9527
0.3258	1.1905
0.3238	1.0862
0.2262	1.0107
0.2274	0.9657
0.3263	1.1930
0.3242	1.1082
0.2259	0.9908
0.2272	0.9850
0.3271	1.2090
0.3244	1.0865
0.2256	0.9922
0.2271	1.0072
0.3277	1.2295
0.3245	1.0750
0.2249	0.9775
0.2271	1.0018
0.3290	1.2245
0.3244	1.0780
0.2246	1.0067
0.2272	1.0265
0.3297	1.2195
0.3242	1.0748
0.2246	1.0125
0.2273	1.0298
0.3296	1.2235
0.3245	1.0833
0.2245	1.0275
0.2271	1.0135
0.3301	1.2020
0.3245	1.0787
0.2243	1.0062
0.2271	1.0000
0.3303	1.1665
0.3245	1.0740
0.2242	1.0167
0.2271	0.9920
0.3306	1.1330
0.3245	1.0753
0.2243	1.0173
0.2271	0.9522
0.3304	1.1040
0.3247	1.0938
0.2241	0.9795
0.2270	0.9398
0.3309	1.1080
0.3257	1.0563
0.2241	0.9647
0.2265	0.9377
0.3308	1.0625
0.3261	1.0685
0.2239	0.9563
0.2263	0.9255
0.3312	1.0510
0.3262	1.0585
0.2238	0.9617
0.2263	0.9395
0.3316	1.0425
0.3270	1.0633
0.2237	0.9353
0.2259	0.9435
0.3316	1.0600
0.3274	1.0605
0.2234	0.9508
0.2257	0.9570
0.3325	1.0430
0.3271	1.0523
0.2235	0.9740
0.2259	0.9832
0.3322	1.0555
0.3276	1.0537
0.2234	0.9768
0.2256	1.0118
0.3324	1.0570
0.3271	1.0442
0.2234	1.0068
0.2259	1.0085
0.3324	1.0655
0.3271	1.0355
0.2230	1.0160
0.2259	1.0288
0.3332	1.0735
0.3269	1.0017
0.2232	1.0665
0.2259	1.0247
0.3329	1.0537
0.3272	1.0482
0.2233	1.0628
0.2258	1.0190
0.3326	1.0852
0.3270	1.0360
0.2231	1.0710
0.2259	1.0152
0.3329	1.0890
0.3270	1.0685
0.2232	1.0645
0.2259	1.0242
0.3329	1.0445
0.3271	1.0752
0.2232	1.0675
0.2258	1.0078
0.3329	1.0520
0.3269	1.0823
0.2235	1.0573
0.2259	1.0048
0.3322	1.0258
0.3277	1.0597
0.2233	1.0365
0.2256	0.9995
0.3327	1.0365
0.3280	1.0555
0.2232	1.0512
0.2254	0.9947
0.3328	1.0600
0.3280	1.0710
0.2236	1.0282
0.2254	1.0227
0.3319	1.0605
0.3285	1.0758
0.2232	1.0450
0.2252	1.0250
0.3328	1.0655
0.3286	1.0930
0.2235	1.0227
0.2251	1.0428
0.3322	1.0743
0.3284	1.0575
0.2233	1.0478
0.2252	1.0375
0.3326	1.0975
0.3331	1.0968
0.3283	1.0487
0.2231	1.0363
0.2253	1.0338
0.3336	1.1613
0.3280	1.0472
0.2229	1.0625
0.2254	1.0277
0.3333	1.1762
0.3282	1.0308
0.2230	1.0600
0.2253	1.0108
0.3333	1.1610
0.3280	1.0337
0.2230	1.0565
0.2254	1.0040
0.3338	1.1843
0.3281	1.0463
0.2228	1.0550
0.2254	0.9893
0.3341	1.1907
0.3283	1.0492
0.2226	1.0537
0.2253	0.9638
0.3341	1.1512
0.3284	1.0460
0.2226	1.0442
0.2252	0.9543
0.3354	1.1292
0.3289	1.0400
0.2220	1.0118
0.2250	0.9737
0.3345	1.1353
0.3293	1.0485
0.2224	1.0025
0.2248	0.9733
0.3355	1.1125
0.3297	1.0642
0.2220	0.9867
0.2246	0.9872
0.3362	1.0902
0.3302	1.0725
0.2217	0.9857
0.2244	1.0137
0.3360	1.0900
0.3300	1.0593
0.2218	0.9593
0.2245	0.9978
0.3360	1.0690
0.3297	1.0742
0.2218	0.9865
0.2246	1.0212
0.3363	1.1060
0.3297	1.0742
0.2217	0.9898
0.2246	1.0190
0.3366	1.0637
0.3298	1.0687
0.2215	1.0140
0.2246	1.0150
0.3365	1.0705
0.3296	1.0745
0.2216	1.0285
0.2247	1.0260
0.3370	1.1110
0.3298	1.0775
0.2213	1.0550
0.2246	1.0062
0.3373	1.1400
0.3301	1.0867
0.2212	1.0720
0.2244	0.9753
0.3371	1.1355
0.3305	1.1003
0.2213	1.0897
0.2243	0.9695
0.3366	1.1387
0.3309	1.1025
0.2215	1.0913
0.2241	0.9653
0.3371	1.1572
0.3312	1.1120
0.2213	1.1003
0.2239	0.9547
0.3372	1.1375
0.3315	1.1242
0.2213	1.1090
0.2238	0.9775
0.3375	1.0935
0.3321	1.1252
0.2211	1.0852
0.2235	0.9965
0.3373	1.0890
0.3325	1.1230
0.2212	1.0735
0.2233	1.0162
0.3377	1.0780
0.3328	1.1225
0.2211	1.0512
0.2232	1.0403
0.3378	1.0435
0.3331	1.1115
0.2210	1.0520
0.2231	1.0540
0.3377	1.0263
0.3330	1.0885
0.2211	1.0465
0.2231	1.0675
0.3375	1.0330
0.3329	1.0570
0.2212	1.0688
0.2231	1.0780
0.3375	1.0587
0.3328	1.0467
0.2211	1.0740
0.2232	1.0660
0.3372	1.0480
0.3327	1.0367
0.2212	1.0887
0.2233	1.0573
0.3369	1.0687
0.3325	1.0230
0.2214	1.0870
0.2233	1.0505
0.3368	1.0492
0.3320	1.0305
0.2214	1.0747
0.2236	1.0317
0.3367	1.0742
0.3316	1.0295
0.2215	1.0715
0.2237	1.0160
0.3370	1.1108
0.3321	1.0463
0.2214	1.0610
0.2235	1.0050
0.3368	1.1138
0.3323	1.0352
0.2214	1.0355
0.2234	1.0042
0.3374	1.1005
0.3325	1.0782
0.2212	0.9850
0.2234	1.0108
0.3371	1.1065
0.3330	1.0725
0.2213	0.9527
0.2231	0.9980
0.3375	1.0828
0.3332	1.0698
0.2211	0.9000
0.2230	0.9872
0.3386	1.0487
0.3337	1.0618
0.2207	0.8678
0.2228	1.0058
0.3390	1.0085
0.3334	1.0705
0.2205	0.8390
0.2230	0.9815
0.3396	0.9775
0.3340	1.0677
0.2202	0.8295
0.2227	0.9865
0.3403	0.9772
0.3337	1.0490
0.2200	0.8302
0.2228	0.9898
0.3409	0.9985
0.3335	1.0377
0.2197	0.8408
0.2229	0.9775
0.3411	0.9940
0.3333	1.0118
0.2196	0.8645
0.2230	0.9708
0.3407	1.0017
