#rho	velocity
0.6277	0.8870
0.5793	1.1412
0.5895	0.9240
0.5543	0.9298
0.4415	1.0053
0.4093	1.0480
0.5180	1.1238
0.6614	1.2328
0.6295	0.8937
0.5819	1.1745
0.5874	0.9293
0.5535	0.9332
0.4410	1.0132
0.4089	1.0275
0.5190	1.1130
0.6603	1.1872
0.6292	0.9083
0.5829	1.1465
0.5853	0.9237
0.5538	0.9307
0.4423	1.0163
0.4082	1.0255
0.5193	1.0910
0.6605	1.1720
0.6284	0.9103
0.5846	1.1277
0.5848	0.9467
0.5533	0.9262
0.4421	1.0005
0.4078	1.0163
0.5204	1.1022
0.6601	1.1338
0.6288	0.9305
0.5851	1.1052
0.5839	0.9240
0.5535	0.9180
0.4413	1.0030
0.4075	0.9995
0.5219	1.1105
0.6601	1.1215
0.6254	0.9413
0.5868	1.0350
0.5855	0.9430
0.5531	0.9115
0.4415	0.9957
0.4071	1.0025
0.5226	1.1388
0.6594	1.1155
0.6250	0.9565
0.5876	0.9905
0.5852	0.9530
0.5527	0.9050
0.4409	0.9910
0.4071	1.0055
0.5241	1.1405
0.6591	1.1150
0.6270	0.9707
0.5885	0.9672
0.5849	0.9562
0.5518	0.8953
0.4401	0.9565
0.4063	1.0248
0.5241	1.1722
0.6613	1.1178
0.6264	0.9635
0.5883	0.9620
0.5857	0.9125
0.5508	0.8893
0.4392	0.9452
0.4062	1.0267
0.5251	1.1718
0.6632	1.1225
0.6276	0.9677
0.5896	0.9690
0.5853	0.8985
0.5499	0.8767
0.4377	0.9350
0.4057	1.0488
0.5267	1.1515
0.6642	1.1310
0.6276	0.9737
0.5878	0.9350
0.5858	0.8737
0.5488	0.8675
0.4360	0.9352
0.4056	1.0655
0.5288	1.1457
0.6685	1.1330
0.6298	0.9710
0.5878	0.9332
0.5848	0.8373
0.5474	0.8635
0.4353	0.9353
0.4053	1.0767
0.5291	1.1230
0.6713	1.1517
0.6303	0.9432
0.5878	0.9483
0.5853	0.8583
0.5459	0.8653
0.4340	0.9562
0.4051	1.0742
0.5303	1.1150
0.6739	1.1322
0.6325	0.9245
0.5896	0.9715
0.5826	0.8397
0.5450	0.8655
0.4334	0.9650
0.4046	1.0715
0.5319	1.0953
0.6744	1.1335
0.6343	0.9160
0.5915	0.9830
0.5814	0.8482
0.5431	0.8657
0.4330	0.9905
0.4048	1.0663
0.5321	1.0550
0.6745	1.1200
0.6334	0.9132
0.5915	1.0235
0.5813	0.8435
0.5413	0.8638
0.4335	1.0048
0.4049	1.0630
0.5322	1.0360
0.6771	1.1185
0.6356	0.8940
0.5924	1.0405
0.5786	0.8645
0.5400	0.8613
0.4337	1.0172
0.4046	1.0578
0.5326	1.0162
0.6786	1.1007
0.6337	0.9070
0.5944	1.0468
0.5783	0.8458
0.5393	0.8587
0.4340	1.0188
0.4044	1.0300
0.5337	1.0135
0.6778	1.0855
0.6331	0.9255
0.5957	1.0397
0.5773	0.8782
0.5386	0.8552
0.4342	1.0200
0.4042	1.0177
0.5347	1.0237
0.6778	1.0718
0.6330	0.9285
0.5978	1.0270
0.5757	0.8955
0.5380	0.8567
0.4353	1.0235
0.4040	0.9910
0.5346	1.0505
0.6765	1.0570
0.6331	0.9440
0.5990	1.0495
0.5750	0.8555
0.5370	0.8627
0.4348	1.0017
0.4038	0.9733
0.5358	1.0747
