#rho	velocity
0.5127	1.2625
0.5660	0.9625
0.5183	1.0220
0.5171	1.1980
0.5908	1.1297
0.7398	0.9377
0.5941	0.9525
0.4624	1.0817
0.5710	0.9700
0.6873	0.9475
0.6916	0.9657
0.6168	0.9677
0.5524	0.9727
0.4971	1.0975
0.4379	1.2782
0.5147	1.2675
0.5634	0.9600
0.5173	1.0400
0.5196	1.1940
0.5929	1.1225
0.7368	0.9393
0.5939	0.9735
0.4635	1.1003
0.5710	0.9800
0.6872	0.9475
0.6917	0.9655
0.6150	0.9700
0.5493	0.9757
0.4958	1.1025
0.4400	1.2838
0.5167	1.2700
0.5610	0.9600
0.5168	1.0537
0.5218	1.1928
0.5942	1.1132
0.7337	0.9385
0.5939	0.9945
0.4647	1.1183
0.5712	0.9900
0.6865	0.9475
0.6917	0.9663
0.6135	0.9730
0.5461	0.9837
0.4944	1.1057
0.4421	1.2920
0.5187	1.2750
0.5586	0.9625
0.5162	1.0670
0.5241	1.1900
0.5956	1.1103
0.7305	0.9413
0.5941	1.0140
0.4658	1.1300
0.5715	1.0000
0.6864	0.9475
0.6911	0.9682
0.6117	0.9725
0.5431	0.9882
0.4930	1.1098
0.4444	1.2960
0.5204	1.2800
0.5563	0.9625
0.5161	1.0805
0.5263	1.1872
0.5965	1.1030
0.7271	0.9455
0.5944	1.0335
0.4672	1.1380
0.5720	1.0100
0.6859	0.9500
0.6908	0.9640
0.6100	0.9797
0.5400	0.9955
0.4918	1.1150
0.4465	1.2980
0.5221	1.2825
0.5539	0.9650
0.5160	1.0915
0.5287	1.1875
0.5971	1.0995
0.7231	0.9510
0.5946	1.0505
0.4688	1.1485
0.5725	1.0200
0.6854	0.9610
0.6903	0.9645
0.6083	0.9783
0.5371	1.0045
0.4905	1.1193
0.4489	1.3000
0.5238	1.2850
0.5518	0.9675
0.5159	1.1048
0.5308	1.1878
0.5976	1.0973
0.7197	0.9563
0.5951	1.0648
0.4703	1.1550
0.5731	1.0300
0.6849	0.9722
0.6897	0.9645
0.6066	0.9832
0.5342	1.0113
0.4891	1.1225
0.4511	1.2962
0.5255	1.2900
0.5495	0.9700
0.5161	1.1130
0.5330	1.1845
0.5978	1.0952
0.7165	0.9632
0.5956	1.0832
0.4717	1.1605
0.5740	1.0425
0.6844	0.9865
0.6887	0.9633
0.6049	0.9835
0.5316	1.0205
0.4878	1.1263
0.4534	1.2962
0.5271	1.2925
0.5473	0.9750
0.5164	1.1237
0.5350	1.1850
0.5977	1.0950
0.7130	0.9750
0.5961	1.0965
0.4729	1.1483
0.5749	1.0525
0.6849	0.9983
0.6879	0.9605
0.6030	0.9853
0.5290	1.0292
0.4865	1.1332
0.4556	1.2905
0.5286	1.2950
0.5452	0.9775
0.5166	1.1315
0.5371	1.1858
0.5979	1.0933
0.7098	0.9830
0.5966	1.1125
0.4739	1.1335
0.5759	1.0625
0.6854	1.0137
0.6867	0.9598
0.6014	0.9905
0.5268	1.0375
0.4853	1.1393
0.4577	1.2825
0.5301	1.2975
0.5433	0.9825
0.5170	1.1393
0.5389	1.1850
0.5973	1.0977
0.7068	0.9935
0.5972	1.1250
0.4749	1.1223
0.5773	1.0750
0.6862	1.0240
0.6854	0.9582
0.5995	0.9908
0.5244	1.0445
0.4840	1.1458
0.4599	1.2767
0.5314	1.3000
0.5413	0.9875
0.5176	1.1438
0.5407	1.1843
0.5970	1.1010
0.7055	1.0075
0.5977	1.1362
0.4755	1.1070
0.5786	1.0850
0.6866	1.0270
0.6838	0.9553
0.5976	0.9940
0.5225	1.0540
0.4829	1.1502
0.4619	1.2672
0.5330	1.3025
0.5394	0.9925
0.5180	1.1472
0.5425	1.1855
0.5962	1.1020
0.7044	1.0228
0.5987	1.1505
0.4757	1.0932
0.5799	1.1000
0.6871	1.0278
0.6824	0.9530
0.5958	0.9958
0.5206	1.0640
0.4817	1.1600
0.4639	1.2593
0.5344	1.3025
0.5375	1.0000
0.5183	1.1518
0.5441	1.1880
0.5958	1.1075
0.7035	1.0383
0.5991	1.1590
0.4761	1.0810
0.5818	1.1100
0.6875	1.0288
0.6806	0.9512
0.5938	0.9990
0.5188	1.0745
0.4807	1.1680
0.4658	1.2467
0.5359	1.3075
0.5358	1.0075
0.5187	1.1505
0.5454	1.1868
0.5952	1.1140
0.7031	1.0530
0.5998	1.1740
0.4765	1.0800
0.5836	1.1225
0.6880	1.0300
0.6786	0.9507
0.5919	1.0030
0.5173	1.0825
0.4795	1.1748
0.4676	1.2378
0.5374	1.3075
0.5340	1.0125
0.5190	1.1523
0.5467	1.1877
0.5944	1.1215
0.7028	1.0732
0.6002	1.1802
0.4769	1.0850
0.5858	1.1350
0.6884	1.0285
0.6764	0.9462
0.5898	1.0045
0.5161	1.0910
0.4786	1.1845
0.4692	1.2257
0.5387	1.3100
0.5324	1.0225
0.5194	1.1522
0.5477	1.1887
0.5937	1.1250
0.7025	1.0927
0.6008	1.1925
0.4773	1.0875
0.5880	1.1450
0.6890	1.0283
0.6740	0.9465
0.5876	1.0075
0.5151	1.1017
0.4777	1.1912
0.4706	1.2160
0.5405	1.3125
0.5310	1.0275
0.5195	1.1515
0.5486	1.1880
0.5928	1.1320
0.7028	1.1110
0.6014	1.2018
0.4777	1.0900
0.5904	1.1550
0.6891	1.0277
0.6717	0.9465
0.5855	1.0100
0.5141	1.1102
0.4768	1.2008
0.4720	1.2043
0.5419	1.3125
0.5294	1.0350
0.5196	1.1515
0.5493	1.1883
0.5921	1.1397
0.7033	1.1282
0.6020	1.2087
0.4783	1.0925
0.5929	1.1625
0.6894	1.0283
0.6692	0.9468
0.5833	1.0122
0.5134	1.1140
0.4761	1.2095
0.4732	1.1960
0.5436	1.3150
0.5281	1.0403
0.5198	1.1460
0.5498	1.1868
0.5911	1.1490
0.7041	1.1448
0.6026	1.2160
0.4788	1.0950
0.5955	1.1700
0.6895	1.0255
0.6665	0.9480
0.5811	1.0175
0.5127	1.1205
0.4753	1.2157
0.4744	1.1892
0.5453	1.3150
0.5267	1.0540
0.5197	1.1430
0.5500	1.1860
0.5903	1.1557
0.7051	1.1640
0.6031	1.2200
0.4794	1.0975
0.5981	1.1750
0.6897	1.0270
0.6639	0.9483
0.5788	1.0197
0.5123	1.1265
0.4745	1.2222
0.4754	1.1835
0.5469	1.3175
0.5254	1.0718
0.5197	1.1400
0.5503	1.1820
0.5896	1.1635
0.7064	1.1800
0.6036	1.2270
0.4798	1.1000
0.6010	1.1800
0.6899	1.0285
0.6614	0.9515
0.5764	1.0217
0.5118	1.1307
0.4740	1.2280
0.4764	1.1785
0.5487	1.3175
0.5242	1.0888
0.5193	1.1340
0.5502	1.1783
0.5890	1.1722
0.7075	1.1925
0.6041	1.2285
0.4805	1.1025
0.6038	1.1825
0.6898	1.0310
0.6587	0.9555
0.5742	1.0247
0.5115	1.1332
0.4732	1.2343
0.4773	1.1680
0.5507	1.3175
0.5237	1.1072
0.5188	1.1290
0.5499	1.1798
0.5883	1.1783
0.7094	1.2052
0.6047	1.2290
0.4810	1.1075
0.6066	1.1850
0.6898	1.0300
0.6560	0.9563
0.5720	1.0255
0.5111	1.1357
0.4726	1.2390
0.4778	1.1570
0.5526	1.3200
0.5233	1.1247
0.5184	1.1225
0.5494	1.1737
0.5876	1.1870
0.7113	1.2205
0.6054	1.2142
0.4815	1.1100
0.6094	1.1825
0.6900	1.0295
0.6535	0.9615
0.5696	1.0270
0.5109	1.1380
0.4721	1.2430
0.4781	1.1455
0.4780	1.1372
0.5546	1.3200
0.5231	1.1430
0.5177	1.1185
0.5490	1.1753
0.5872	1.1908
0.7131	1.2323
0.6059	1.1992
0.4821	1.1125
0.6121	1.1800
0.6901	1.0330
0.6511	0.9658
0.5673	1.0265
0.5109	1.1385
0.4715	1.2467
0.4777	1.1275
0.5568	1.3200
0.5227	1.1528
0.5171	1.1167
0.5484	1.1740
0.5868	1.2003
0.7150	1.2440
0.6064	1.1837
0.4829	1.1200
0.6150	1.1775
0.6901	1.0345
0.6484	0.9705
0.5649	1.0258
0.5112	1.1380
0.4710	1.2480
0.4773	1.1242
0.5589	1.3200
0.5227	1.1593
0.5162	1.1098
0.5475	1.1792
0.5877	1.2067
0.7176	1.2523
0.6059	1.1668
0.4835	1.1225
0.6174	1.1700
0.6902	1.0363
0.6463	0.9772
0.5624	1.0255
0.5114	1.1405
0.4705	1.2492
0.4771	1.1250
0.5612	1.3175
0.5225	1.1637
0.5154	1.1080
0.5468	1.1805
0.5884	1.2125
0.7197	1.2622
0.6055	1.1517
0.4842	1.1275
0.6198	1.1625
0.6904	1.0375
0.6440	0.9793
0.5601	1.0233
0.5116	1.1378
0.4700	1.2502
0.4767	1.1300
0.5633	1.3175
0.5225	1.1685
0.5144	1.1052
0.5457	1.1842
0.5894	1.2220
0.7221	1.2705
0.6051	1.1410
0.4850	1.1300
0.6222	1.1525
0.6907	1.0403
0.6419	0.9875
0.5578	1.0238
0.5117	1.1362
0.4694	1.2500
0.4765	1.1375
0.5657	1.3150
0.5222	1.1735
0.5132	1.1017
0.5450	1.1920
0.5904	1.2252
0.7246	1.2760
0.6051	1.1450
0.4856	1.1375
0.6241	1.1425
0.6911	1.0438
0.6398	0.9920
0.5554	1.0222
0.5117	1.1365
0.4689	1.2462
0.4762	1.1425
0.5678	1.3150
0.5222	1.1765
0.5122	1.1010
0.5441	1.1992
0.5914	1.2320
0.7271	1.2832
0.6051	1.1475
0.4863	1.1425
0.6261	1.1300
0.6914	1.0473
0.6379	1.0005
0.5530	1.0180
0.5116	1.1355
0.4685	1.2453
0.4759	1.1500
0.5702	1.3125
0.5219	1.1793
0.5109	1.0985
0.5433	1.2090
0.5924	1.2360
0.7297	1.2855
0.6055	1.1500
0.4872	1.1475
0.6277	1.1125
0.6917	1.0518
0.6362	1.0062
0.5508	1.0140
0.5115	1.1340
0.4680	1.2427
0.4757	1.1550
0.5726	1.3075
0.5217	1.1837
0.5097	1.0993
0.5425	1.2190
0.5933	1.2400
0.7321	1.2910
0.6061	1.1550
0.4880	1.1550
0.6290	1.1000
0.6922	1.0525
0.6345	1.0120
0.5485	1.0102
0.5114	1.1302
0.4675	1.2400
0.4755	1.1625
0.5750	1.3075
0.5212	1.1827
0.5085	1.0975
0.5418	1.2338
0.5943	1.2450
