#rho	velocity
0.6726	1.0945
0.8014	1.1285
0.6673	1.0972
0.5176	1.0573
0.5878	1.0600
0.6094	0.9155
0.5583	1.0328
0.5321	0.8590
0.5458	0.9007
0.6212	1.1278
0.6725	1.1225
0.8020	1.1460
0.6666	1.1052
0.5186	1.0480
0.5889	1.0402
0.6110	0.9417
0.5586	0.9823
0.5290	0.8650
0.5451	0.9025
0.6220	1.1140
0.6750	1.1500
0.8024	1.1652
0.6670	1.0645
0.5194	1.0692
0.5880	1.0535
0.6101	0.9725
0.5584	0.9477
0.5288	0.8550
0.5441	0.9388
0.6218	1.1025
0.6742	1.1705
0.8023	1.1760
0.6687	1.1115
0.5207	1.0710
0.5912	1.0608
0.6132	1.0032
0.5565	0.9282
0.5257	0.8645
0.5427	0.9527
0.6212	1.0878
0.6777	1.1828
0.8037	1.1815
0.6660	1.1132
0.5217	1.1042
0.5904	1.0732
0.6144	1.0433
0.5581	0.9185
0.5246	0.8902
0.5414	0.9595
0.6192	1.0887
0.6774	1.1887
0.8080	1.1885
0.6676	1.0895
0.5205	1.0908
0.5921	1.0630
0.6156	1.0717
0.5581	0.9175
0.5238	0.8880
0.5389	0.9698
0.6181	1.0792
0.6789	1.1892
0.8125	1.1775
0.6693	1.0990
0.5193	1.0933
0.5951	1.0695
0.6169	1.0885
0.5558	0.9340
0.5235	0.8995
0.5367	0.9720
0.6163	1.0672
0.6837	1.1752
0.8121	1.1705
0.6660	1.1520
0.5198	1.0995
0.5966	1.0925
0.6184	1.1030
0.5552	0.9520
0.5234	0.8825
0.5352	0.9735
0.6145	1.0655
0.6799	1.1602
0.8138	1.1533
0.6705	1.1420
0.5192	1.1033
0.5978	1.0638
0.6200	1.1103
0.5546	1.0058
0.5231	0.9278
0.5342	1.0118
0.6132	1.0703
0.6797	1.1420
0.8112	1.1240
0.6706	1.1658
0.5198	1.0913
0.5986	1.0593
0.6210	1.1057
0.5549	0.9855
0.5228	0.9295
0.5333	0.9960
0.6134	1.0787
0.6817	1.1162
0.8142	1.1142
0.6696	1.1435
0.5186	1.1167
0.5980	1.0460
0.6233	1.0988
0.5551	1.0035
0.5215	0.9137
0.5330	1.0145
0.6129	1.0850
0.6808	1.0865
0.8130	1.1050
0.6692	1.1410
0.5188	1.1345
0.5984	1.0598
0.6255	1.0847
0.5563	1.0527
0.5198	0.9220
0.5325	1.0333
0.6136	1.0903
0.6772	1.0668
0.8117	1.1003
0.6724	1.1282
0.5192	1.1083
0.5979	1.0555
0.6270	1.0708
0.5570	1.0933
0.5188	0.9210
0.5325	1.0490
0.6137	1.0713
0.6758	1.0535
0.8088	1.1038
0.6757	1.1423
0.5203	1.1200
0.5953	1.0603
0.6272	1.0523
0.5561	1.1045
0.5179	0.9237
0.5341	1.0637
0.6149	1.0610
0.6755	1.0645
0.8080	1.1070
0.6756	1.1458
0.5209	1.0823
0.5955	1.0580
0.6280	1.0360
0.5574	1.1207
0.5165	0.9305
0.5329	1.0925
0.6157	1.0288
0.6159	1.0210
0.6749	1.0780
0.8077	1.1095
0.6764	1.1868
0.5215	1.0945
0.5951	1.0757
0.6299	1.0453
0.5575	1.1245
0.5146	0.9532
0.5331	1.1100
0.6152	0.9715
0.6739	1.1182
0.8086	1.1208
