#rho	velocity
0.8313	1.2190
0.8525	1.1165
1.2200	1.0457
0.8973	1.3060
0.5908	1.3410
0.6086	1.2560
0.7578	1.3525
0.6035	1.3172
0.5349	1.2560
0.6946	1.3863
0.7114	1.2820
0.7795	1.4467
0.8376	1.2377
0.8493	1.1033
1.2077	1.0485
0.8973	1.3077
0.5902	1.3392
0.6087	1.2632
0.7601	1.3505
0.6042	1.3420
0.5343	1.2535
0.6923	1.3793
0.7111	1.2670
0.7837	1.4303
0.8419	1.2305
0.8451	1.1005
1.1935	1.0733
0.8992	1.3122
0.5904	1.3297
0.6087	1.2583
0.7619	1.3320
0.6043	1.3285
0.5358	1.2548
0.6912	1.3627
0.7083	1.2910
0.7874	1.4492
0.8425	1.2127
0.8404	1.0938
1.1978	1.0985
0.9009	1.3037
0.5884	1.3278
0.6084	1.2603
0.7618	1.3145
0.6043	1.3233
0.5355	1.2570
0.6885	1.3518
0.7100	1.3172
0.7942	1.4583
0.8440	1.1850
0.8383	1.0780
1.1940	1.1230
0.9008	1.2848
0.5869	1.3392
0.6075	1.2572
0.7639	1.2912
0.6031	1.3207
0.5356	1.2547
0.6885	1.3437
0.7104	1.3457
0.7996	1.4645
0.8453	1.1632
0.8352	1.0687
1.1834	1.1428
0.9011	1.2788
0.5885	1.3447
0.6072	1.2460
0.7624	1.2567
0.6033	1.3187
0.5354	1.2660
0.6859	1.3427
0.7126	1.3795
0.8061	1.4573
0.8445	1.1310
0.8323	1.0525
1.1813	1.1650
0.9006	1.2750
0.5890	1.3840
0.6069	1.2338
0.7637	1.2285
0.6029	1.3188
0.5351	1.2785
0.6857	1.3518
0.7126	1.3870
0.8109	1.4395
0.8420	1.1117
0.8298	1.0472
1.1818	1.1623
0.9003	1.2742
0.5899	1.3880
0.6058	1.2300
0.7623	1.2085
0.6030	1.3162
0.5327	1.2898
0.6841	1.3265
0.7184	1.4205
0.8174	1.4435
0.8395	1.1017
0.8273	1.0627
1.1783	1.1500
0.9015	1.2740
0.5912	1.4358
0.6052	1.2252
0.7615	1.1943
0.6026	1.3130
0.5312	1.3017
0.6833	1.3353
0.7230	1.4168
0.8218	1.3930
0.8357	1.0965
0.8252	1.0445
1.1708	1.1257
0.9013	1.2858
0.5940	1.4587
0.6042	1.2325
0.7604	1.1707
0.6022	1.3215
0.5294	1.3245
0.6831	1.3143
0.7290	1.4137
0.8269	1.3707
0.8342	1.1093
0.8230	1.0547
1.1627	1.1235
0.9026	1.2945
0.5970	1.4728
0.6033	1.2407
0.7568	1.1797
0.6018	1.3345
0.5285	1.3482
0.6837	1.3122
0.7339	1.3987
0.8297	1.3575
0.8328	1.1220
0.8184	1.0782
1.1470	1.1023
0.9040	1.3072
0.6012	1.5065
0.6025	1.2308
0.7543	1.1870
0.6018	1.3423
0.5281	1.3995
0.6840	1.2985
0.7380	1.3965
0.8343	1.3318
0.8348	1.1422
0.8139	1.0913
1.1324	1.0835
0.9064	1.3175
0.6032	1.5308
0.6023	1.2282
0.7526	1.2020
0.6036	1.3447
0.5284	1.4382
0.6802	1.2845
0.7407	1.3455
0.8398	1.3150
0.8357	1.1670
0.8116	1.0912
1.1211	1.0680
0.9089	1.2983
0.6056	1.5625
0.6019	1.2257
0.7495	1.2035
0.6027	1.3550
0.5290	1.4720
0.6831	1.2527
0.7432	1.3133
0.8381	1.2843
0.8398	1.2045
0.8057	1.1065
1.1061	1.0557
0.9095	1.2895
0.6074	1.5890
0.6010	1.2260
0.7464	1.2195
0.6037	1.3655
0.5306	1.5140
0.6832	1.2675
0.7439	1.2778
0.8436	1.2465
0.8433	1.2295
0.8031	1.1125
1.0931	1.0500
0.9100	1.2897
0.6096	1.6158
0.6004	1.2318
0.7433	1.2365
0.6049	1.3758
0.5325	1.5333
0.6817	1.2458
0.7432	1.2445
0.8474	1.2195
0.8473	1.2435
0.8017	1.1247
1.0783	1.0493
0.9132	1.2740
0.6120	1.6247
0.5988	1.2202
0.7397	1.2345
0.6061	1.3837
0.5353	1.5552
0.6826	1.2520
0.7416	1.2330
0.8456	1.2020
0.8504	1.2595
0.7997	1.1423
1.0688	1.0657
0.9150	1.2525
0.6137	1.6543
0.5974	1.2245
0.7358	1.2195
0.6074	1.3923
0.5380	1.5600
0.6813	1.2505
0.7400	1.2235
0.8485	1.1633
0.8537	1.2717
0.7999	1.0740
1.0554	1.0698
0.9135	1.2367
0.6174	1.6765
0.5959	1.2262
0.7316	1.2185
0.6101	1.3948
0.5404	1.5680
0.6804	1.2325
0.7386	1.2170
0.8487	1.1618
0.8465	1.1435
0.8570	1.2743
0.8010	1.0395
1.0408	1.0873
0.9118	1.2282
0.6212	1.6992
0.5942	1.2243
0.7278	1.2075
0.6094	1.3860
0.5430	1.5665
0.6851	1.2282
0.7368	1.2183
0.8447	1.1060
0.8599	1.2740
0.7997	1.1833
1.0275	1.0882
0.9122	1.2275
0.6253	1.7073
0.5930	1.2230
0.7242	1.2030
0.6114	1.3830
0.5451	1.5793
0.6862	1.2248
0.7356	1.2243
0.8452	1.0970
0.8607	1.2710
0.7988	1.1638
1.0132	1.0755
0.9129	1.2250
0.6308	1.7083
0.5909	1.2320
0.7195	1.2038
0.6115	1.3705
0.5467	1.5715
0.6887	1.2203
0.7368	1.2298
0.8427	1.0818
0.8627	1.2730
0.7996	1.1585
0.9993	1.0593
0.9110	1.2285
0.6366	1.7283
0.5904	1.2487
0.7159	1.2048
0.6141	1.3743
0.5479	1.5755
0.6883	1.2155
0.7368	1.2320
0.8506	1.0638
0.8649	1.2730
0.7907	1.1672
0.9868	1.0425
0.9106	1.2488
0.6411	1.6655
0.5900	1.2597
0.7122	1.2187
0.6147	1.3817
0.5494	1.5925
0.6898	1.2332
0.7372	1.2335
0.8587	1.0670
0.8671	1.2610
0.7820	1.1620
0.9742	1.0253
0.9102	1.2812
0.6460	1.6035
0.5896	1.2787
0.7084	1.2218
0.6154	1.3930
0.5509	1.5952
0.6912	1.2027
0.7378	1.2352
0.8365	1.0737
0.8705	1.2408
0.7974	1.1673
0.9628	1.0093
0.9107	1.2905
0.6495	1.7555
0.5891	1.2870
0.7039	1.2375
0.6167	1.3998
0.5534	1.6025
0.6929	1.2220
0.7378	1.2373
0.8362	1.0707
0.8763	1.2578
0.7939	1.1993
0.9489	0.9960
0.9120	1.3115
0.6523	1.7968
0.5890	1.2905
0.7015	1.2613
0.6173	1.4060
0.5556	1.6055
0.6943	1.2025
0.7371	1.2245
0.8376	1.0748
0.8825	1.2490
0.7909	1.2177
0.9351	0.9810
0.9116	1.3457
0.6559	1.8135
0.5886	1.2843
0.6978	1.2793
0.6194	1.4062
0.5586	1.6213
0.6939	1.2298
0.7355	1.2227
0.8341	1.0817
0.8887	1.2463
0.7896	1.3082
0.9327	0.9780
0.9116	1.3623
0.6535	1.8368
0.5873	1.2732
0.6936	1.3025
0.6214	1.4128
0.5622	1.6262
0.6965	1.2447
0.7343	1.2247
0.8331	1.0992
0.8931	1.2410
0.7860	1.3915
0.9290	0.9832
0.9122	1.3793
0.6522	1.8453
0.5862	1.2682
0.6903	1.3163
0.6239	1.4142
0.5651	1.6340
0.6981	1.2478
0.7341	1.2328
0.8316	1.0912
0.8956	1.2357
0.7843	1.2703
0.8909	0.9860
0.9128	1.3755
0.6686	1.8600
0.5852	1.2410
0.6879	1.3270
0.6249	1.4288
0.5677	1.6263
0.7004	1.2542
0.7352	1.2515
0.8273	1.0985
0.9013	1.2255
0.7848	1.2905
0.8718	1.0057
0.9164	1.3895
0.6765	1.8472
0.5829	1.2418
0.6856	1.3227
0.6271	1.4292
0.5705	1.6260
0.7015	1.2630
0.7332	1.2765
0.8229	1.1035
0.9046	1.2078
0.7835	1.3070
0.8567	1.0232
0.9213	1.4233
0.6830	1.8170
0.5820	1.2285
0.6825	1.3265
0.6277	1.4402
0.5730	1.6240
0.7033	1.2700
0.7339	1.3038
0.8191	1.1010
0.9069	1.1950
0.7840	1.3148
0.8438	1.0398
0.9256	1.4540
0.6883	1.8782
0.5804	1.2350
0.6808	1.3255
0.6277	1.4458
0.5748	1.5928
0.7056	1.2735
0.7349	1.3157
0.8176	1.1033
0.9076	1.1938
0.7835	1.3362
0.8341	1.0555
0.9289	1.4567
0.6934	1.9487
0.5796	1.2352
0.6779	1.3380
0.6283	1.4430
0.5764	1.5875
0.7057	1.2765
0.7369	1.3235
0.8121	1.1082
0.9101	1.1972
0.7842	1.3460
0.8241	1.0657
0.9336	1.4790
0.6978	1.7883
0.5763	1.2433
0.6754	1.3335
0.6303	1.4575
0.5774	1.5905
0.7089	1.2745
0.7395	1.3218
0.8102	1.1080
0.9114	1.1918
0.7816	1.3385
0.8182	1.0798
0.9373	1.4968
0.7002	1.7348
0.5763	1.2577
0.6729	1.3308
0.6302	1.4745
0.5781	1.5690
0.7105	1.2810
0.7427	1.3183
0.8099	1.1055
0.9122	1.1992
0.7766	1.3335
0.8142	1.0945
0.9451	1.4970
0.7010	1.7225
0.5743	1.2685
0.6699	1.3460
0.6327	1.4890
0.5794	1.5520
0.7104	1.2895
0.7461	1.3053
0.8053	1.1107
0.9139	1.2015
0.7726	1.3265
0.8065	1.1283
0.9495	1.5032
0.7044	1.7010
0.5731	1.2817
0.6689	1.3480
0.6350	1.5000
0.5802	1.5347
0.7136	1.2977
0.7476	1.2880
0.8020	1.0928
0.9158	1.2050
0.7714	1.3222
0.7967	1.1465
0.9506	1.4772
0.7086	1.6905
0.5723	1.2725
0.6673	1.3640
0.6371	1.5178
0.5825	1.5142
0.7154	1.3187
0.7483	1.2662
0.8000	1.1105
0.9172	1.2248
0.7682	1.3165
0.7893	1.2033
0.9538	1.4975
0.7119	1.6580
0.5708	1.2795
0.6644	1.3563
0.6396	1.5140
0.5856	1.5070
0.7171	1.3445
0.7489	1.2492
0.7969	1.1157
0.9198	1.2490
0.7658	1.3307
0.7824	1.2570
0.9584	1.4690
0.7157	1.6498
0.5685	1.2670
0.6639	1.3640
0.6427	1.5253
0.5873	1.5040
0.7189	1.3770
0.7471	1.2373
0.7931	1.1060
0.9220	1.2600
0.7639	1.3257
0.7735	1.3535
0.9618	1.4397
0.7200	1.6405
0.5675	1.2585
0.6638	1.3612
0.6438	1.5098
0.5896	1.5077
0.7220	1.4015
0.7455	1.2168
0.7911	1.1373
0.9192	1.2672
0.7628	1.3225
0.7694	1.4358
0.9652	1.4335
0.7235	1.6135
0.5661	1.2455
0.6639	1.3620
0.6441	1.5007
0.5915	1.5353
0.7247	1.4177
0.7444	1.2250
0.7881	1.1530
0.9174	1.2717
0.7649	1.3113
0.7647	1.5192
0.9657	1.4440
0.7262	1.5653
0.5636	1.2310
0.6643	1.3522
0.6444	1.4935
0.5934	1.5500
0.7290	1.4332
0.7436	1.2378
0.7859	1.1545
0.9137	1.2680
0.7626	1.3035
0.7666	1.5865
0.9732	1.4525
0.7285	1.5390
0.5612	1.2157
0.6620	1.3523
0.6440	1.4783
0.5951	1.5642
0.7332	1.4213
0.7422	1.2527
0.7829	1.1622
0.9101	1.2607
0.7651	1.2843
0.7688	1.6517
0.9741	1.4580
0.7294	1.5155
0.5596	1.2188
0.6605	1.3535
0.6422	1.4653
0.5965	1.6125
0.7379	1.4292
0.7414	1.2640
0.7413	1.2795
0.7821	1.1657
0.8969	1.2540
0.7631	1.2750
0.7779	1.6890
0.9787	1.4628
0.7296	1.4833
0.5581	1.2135
0.6571	1.3388
0.6415	1.4520
0.5996	1.6390
0.7415	1.4217
0.7429	1.2940
0.7820	1.1548
0.8866	1.2510
0.7596	1.2403
0.7841	1.6877
0.9847	1.4690
0.7302	1.4655
0.5569	1.2213
0.6537	1.3335
0.6418	1.4535
