#rho	velocity
3.0511	0.1385
2.1605	0.1688
1.8290	0.2045
2.0907	0.2587
2.3145	0.2392
1.7209	0.2570
1.5319	0.2545
1.7530	0.4007
1.8205	0.2855
1.8786	-0.0097
1.8106	0.0243
1.5070	0.1260
1.5769	0.3113
2.1198	0.1825
2.1813	0.2855
1.7767	0.2178
1.5524	0.0565
1.7545	0.1343
2.5179	0.1825
2.8873	0.0795
2.3065	0.1180
1.7384	0.1585
1.5050	0.2183
2.0732	0.0657
3.1377	0.1845
2.7322	0.0808
2.7360	0.0813
2.3952	0.0710
1.8162	0.1497
1.7244	0.1852
2.7770	0.1835
1.9057	0.1788
1.8280	0.1365
3.0243	0.1300
2.1487	0.1588
1.8243	0.1845
2.0938	0.2585
2.3186	0.2353
1.7123	0.2750
1.5360	0.2590
1.7775	0.4167
1.8293	0.2820
1.8704	0.0028
1.7884	0.0250
1.5027	0.1428
1.5804	0.3147
2.1155	0.1985
2.2087	0.2753
1.7849	0.2133
1.5460	0.0393
1.7538	0.1465
2.5240	0.1665
2.8864	0.0867
2.2936	0.1008
1.7431	0.1805
1.5063	0.2172
2.0725	0.0760
3.1284	0.1695
2.7304	0.0815
2.7552	0.0765
2.3838	0.0740
1.8154	0.1567
1.7276	0.1932
2.7712	0.1525
1.9113	0.2185
1.8282	0.1545
3.0017	0.1345
2.1420	0.1550
1.8277	0.1860
2.0894	0.2630
2.2952	0.2315
1.7037	0.2953
1.5365	0.2592
1.8090	0.4317
1.8546	0.2565
1.8572	0.0138
1.7701	0.0290
1.4990	0.1698
1.5830	0.3000
2.1164	0.2145
2.2376	0.2650
1.7916	0.2340
1.5367	0.0305
1.7552	0.1432
2.5484	0.1423
2.8736	0.0917
2.2694	0.0995
1.7470	0.2040
1.5108	0.2145
2.0751	0.0948
3.1333	0.1477
2.7222	0.0885
2.7382	0.0703
2.3776	0.0650
1.7995	0.1560
1.7215	0.1955
2.8185	0.1512
1.9247	0.2410
1.8248	0.1830
2.9824	0.1170
2.1283	0.1670
1.8257	0.2065
2.0859	0.2810
2.2923	0.2315
1.6965	0.3090
1.5386	0.2717
1.8367	0.4465
1.8679	0.2545
1.8477	0.0280
1.7457	0.0350
1.4942	0.1822
1.5918	0.3353
2.1182	0.2038
2.2573	0.2505
1.7987	0.2075
1.5355	0.0238
1.7623	0.1487
2.5272	0.1218
2.8401	0.0955
2.2722	0.1073
1.7581	0.2268
1.5145	0.2115
2.0736	0.1110
3.1566	0.1337
2.7163	0.0855
2.7192	0.0668
2.3671	0.0948
1.8013	0.1560
1.7222	0.1998
2.8062	0.1530
1.9322	0.2782
1.8285	0.2045
2.9665	0.1235
2.1342	0.1670
1.8227	0.2122
2.0799	0.2823
2.2847	0.2395
1.6906	0.3263
1.5413	0.2735
1.8643	0.4550
1.8850	0.2412
1.8350	0.0360
1.7463	0.0355
1.4954	0.1990
1.5824	0.3510
2.1124	0.2310
2.2751	0.2385
1.8077	0.2140
1.5301	0.0240
1.7621	0.1520
2.5233	0.1125
2.8149	0.0972
2.2650	0.1075
1.7683	0.2555
1.5169	0.2090
2.0751	0.1058
3.1822	0.1123
2.7255	0.0838
2.6936	0.0650
2.3480	0.0900
1.8267	0.1478
1.7119	0.2108
