#rho	velocity
1.5069	1.0335
1.3793	0.8628
1.1434	0.8082
0.8814	0.8970
0.6982	1.0513
0.7572	1.4410
0.9496	1.4972
0.8306	1.2472
0.9301	1.2103
1.0808	0.9442
0.8760	0.7527
0.8530	1.0053
0.9655	1.1162
1.0701	1.0347
0.9670	1.0652
1.1188	1.0365
1.5073	1.0020
1.3880	0.8768
1.1394	0.8027
0.8687	0.8955
0.6945	1.0682
0.7594	1.4420
0.9572	1.4882
0.8289	1.2550
0.9358	1.1693
1.0878	0.9175
0.8688	0.7468
0.8477	1.0082
0.9663	1.1273
1.0783	1.0343
0.9711	1.0478
1.1248	1.0708
1.5143	0.9760
1.3932	0.8857
1.1322	0.7950
0.8592	0.8870
0.6909	1.0830
0.7612	1.4590
0.9687	1.4802
0.8384	1.2218
0.9351	1.1495
1.0787	0.9287
0.8614	0.7270
0.8524	1.0215
0.9779	1.1175
1.0675	1.0040
0.9673	1.0390
1.1300	1.1000
1.5366	0.9610
1.3910	0.8990
1.1173	0.7952
0.8502	0.9085
0.6879	1.0903
0.7637	1.4487
0.9739	1.4820
0.8435	1.1990
0.9446	1.1350
1.0792	0.9422
0.8520	0.7430
0.8518	1.0228
0.9834	1.1130
1.0633	1.0075
0.9667	1.0157
1.1381	1.1145
1.5356	0.9760
1.3848	0.9105
1.1143	0.8003
0.8435	0.9205
0.6850	1.0988
0.7669	1.4402
0.9802	1.4890
0.8468	1.1813
0.9528	1.1253
1.0793	0.9947
0.8460	0.7563
0.8522	1.0163
0.9770	1.0935
1.0575	1.0400
0.9744	1.0042
1.1469	1.1243
1.5446	0.9715
1.3826	0.8885
1.1073	0.8032
0.8352	0.9303
0.6815	1.0928
0.7725	1.4635
0.9858	1.4933
0.8486	1.1563
0.9561	1.1130
1.0797	0.9782
0.8420	0.7707
0.8514	1.0085
0.9824	1.0900
1.0537	1.0630
0.9746	0.9837
1.1538	1.1330
1.5498	0.9655
1.3812	0.9035
1.1005	0.7908
0.8283	0.9818
0.6779	1.0925
0.7770	1.4520
0.9949	1.5033
0.8530	1.1457
0.9622	1.1318
1.0779	0.9218
0.8367	0.7865
0.8499	1.0113
0.9873	1.0617
1.0495	1.0083
0.9723	0.9690
1.1598	1.1377
1.5534	0.9682
1.3827	0.8830
1.0950	0.7760
0.8189	1.0015
0.6738	1.1068
0.7828	1.4355
1.0007	1.5150
0.8536	1.1318
0.9724	1.1688
1.0753	0.9385
0.8331	0.8042
0.8515	1.0160
0.9867	1.0213
1.0466	1.0527
0.9733	0.9997
1.1671	1.1425
1.5598	0.9675
1.3784	0.8720
1.0888	0.8235
0.8153	1.0185
0.6697	1.1252
0.7860	1.4092
1.0072	1.5298
0.8556	1.1197
0.9807	1.1718
1.0727	0.9108
0.8307	0.8363
0.8488	1.0300
0.9875	1.0038
1.0503	1.0692
0.9726	0.9998
1.1705	1.1445
1.5810	0.9662
1.3687	0.8738
1.0800	0.8090
0.8121	1.0185
0.6651	1.1513
0.7897	1.2682
1.0156	1.5362
0.8512	1.1240
0.9875	1.1738
1.0804	0.8787
0.8302	0.8550
0.8491	1.0560
0.9854	0.9970
1.0486	1.0425
0.9696	0.9662
1.1763	1.1560
1.5874	0.9675
1.3636	0.8613
1.0724	0.8080
0.8056	1.0255
0.6612	1.1798
0.7942	1.2360
1.0235	1.5315
0.8559	1.1482
0.9934	1.1675
1.0738	0.8545
0.8296	0.8577
0.8451	1.0820
0.9858	0.9715
1.0543	1.0308
0.9693	0.9777
1.1835	1.1752
1.5911	0.9585
1.3585	0.8263
1.0661	0.8045
0.8031	1.0215
0.6570	1.2023
0.7965	1.2288
1.0304	1.5090
0.8609	1.1722
1.0005	1.1662
1.0670	0.8442
0.8292	0.8763
0.8481	1.1152
0.9840	0.9722
1.0490	1.0220
0.9717	1.0007
1.1874	1.2382
1.6080	0.9550
1.3487	0.8358
1.0533	0.7960
0.7996	1.0308
0.6540	1.2245
0.7981	1.2107
1.0383	1.4740
0.8665	1.2120
1.0036	1.1560
1.0610	0.8203
0.8304	0.8943
0.8471	1.1200
0.9820	0.9768
1.0474	1.0150
0.9732	1.0028
1.2004	1.2690
1.6077	0.9580
1.3365	0.8090
1.0467	0.7808
0.7972	1.0050
0.6516	1.2375
0.7990	1.2250
1.0470	1.4230
0.8743	1.2345
1.0085	1.1340
1.0521	0.7895
0.8284	0.8940
0.8461	1.1267
0.9842	0.9875
1.0465	0.9745
0.9728	1.0137
1.2134	1.2720
1.6136	0.9137
1.3315	0.8122
1.0353	0.7860
0.8094	0.9835
0.6507	1.2450
0.7843	1.2225
1.0552	1.3868
0.8835	1.2575
1.0144	1.1177
1.0396	0.7417
0.8262	0.8905
0.8541	1.1345
0.9829	0.9902
1.0327	0.9715
0.9744	1.0080
1.2263	1.2967
1.6247	0.9033
1.3226	0.8085
1.0231	0.7777
0.8069	0.9908
0.6503	1.2433
0.7831	1.1985
1.0620	1.3465
0.8931	1.2635
1.0163	1.1045
1.0291	0.7418
0.8262	0.8835
0.8588	1.1340
0.9812	1.0068
1.0225	0.9377
0.9766	1.0100
1.2439	1.2990
1.6275	0.8927
1.3105	0.7823
1.0119	0.7657
0.8008	0.9732
0.6508	1.2463
0.7839	1.1898
1.0677	1.3075
0.9035	1.2645
1.0191	1.0862
1.0184	0.7097
0.8235	0.9080
0.8636	1.1245
0.9817	0.9908
1.0039	0.9522
0.9803	0.9937
1.2823	1.2980
1.6341	0.8957
1.3120	0.7953
1.0011	0.7755
0.7954	0.9520
0.6519	1.2350
0.7827	1.2035
1.0687	1.2710
0.9147	1.2613
1.0245	1.0728
1.0102	0.7348
0.8218	0.8493
0.8670	1.1163
0.9817	0.9730
0.9937	0.9695
0.9824	0.9873
1.2984	1.2933
1.6511	0.8800
1.3077	0.7898
0.9903	0.7552
0.7870	0.9362
0.6534	1.2205
0.7848	1.2152
1.0695	1.2340
0.9261	1.2445
1.0291	1.0732
1.0003	0.7527
0.8180	0.8422
0.8713	1.1085
0.9824	0.9707
0.9885	0.9552
0.9833	0.9830
1.3128	1.2783
1.6476	0.8565
1.3074	0.7760
0.9826	0.7450
0.7818	0.9295
0.6528	1.1915
0.7853	1.3200
1.0743	1.2058
0.9332	1.2108
1.0339	1.0760
0.9959	0.7870
0.8167	0.8432
0.8733	1.0885
0.9820	0.9405
0.9816	1.0020
0.9876	0.9768
1.3276	1.2618
1.3390	1.2388
1.6533	0.8530
1.2990	0.7675
0.9750	0.7695
0.7795	0.9495
0.6523	1.1657
0.7861	1.3270
1.0769	1.1877
0.9399	1.1735
1.0390	1.0763
0.9904	0.8095
0.8129	0.8675
0.8741	1.0735
0.9851	0.8923
0.9797	1.0330
0.9898	0.9672
1.3531	1.1583
1.6581	0.8592
1.2915	0.7758
0.9670	0.7873
0.7761	0.9657
0.6518	1.1490
0.7871	1.3082
1.0797	1.1792
0.9518	1.1403
1.0375	1.0938
0.9802	0.8210
0.8179	0.8575
0.8737	1.0568
0.9834	0.8683
0.9781	1.0550
0.9912	0.9633
1.3634	1.1223
1.6727	0.8502
1.2940	0.7585
0.9603	0.7980
0.7687	0.9980
0.6510	1.1405
0.7908	1.2820
1.0829	1.1743
0.9535	1.1070
1.0507	1.0755
0.9815	0.8220
0.8137	0.8967
0.8687	1.0623
0.9792	0.8355
0.9809	1.0672
0.9908	0.9745
1.3766	1.1173
1.6749	0.8402
1.2862	0.7627
0.9538	0.8330
0.7633	1.0175
0.6505	1.1500
0.7953	1.2855
1.0834	1.1715
0.9565	1.0880
1.0578	1.0702
0.9788	0.8228
0.8111	0.9125
0.8686	1.0763
0.9818	0.8005
0.9802	1.0965
0.9927	1.0208
1.3922	1.0930
1.6738	0.8650
1.2792	0.7403
0.9477	0.8420
0.7613	1.0330
0.6495	1.1710
0.7979	1.2888
1.0849	1.1405
0.9550	1.0785
1.0647	1.0620
0.9782	0.8065
0.8131	0.9108
0.8669	1.0990
0.9760	0.7832
0.9801	1.0885
0.9978	0.9882
1.4091	1.0900
1.6700	0.8760
1.2618	0.7487
0.9463	0.8668
0.7605	1.0587
0.6484	1.1965
0.8024	1.3075
1.0877	1.1132
0.9552	1.0818
1.0613	1.0355
0.9761	0.7983
0.8228	0.9320
0.8649	1.1143
0.9669	0.7495
0.9813	1.0860
0.9989	1.0075
1.4218	1.0735
1.6665	0.8813
1.2484	0.7555
0.9429	0.8783
0.7592	1.0555
0.6483	1.2192
0.8051	1.3220
1.0876	1.0860
0.9589	1.0862
1.0707	1.0288
0.9718	0.8135
0.8220	0.9353
0.8639	1.1245
0.9638	0.7520
0.9835	1.0767
1.0008	1.0467
1.4339	1.0823
1.6625	0.8788
1.2344	0.7620
0.9368	0.8927
0.7610	1.0913
0.6491	1.2427
0.8047	1.3482
