#rho	velocity
0.1895	1.3570
0.1868	1.6870
0.2618	1.3610
0.2552	1.2977
0.2807	1.3093
0.1896	1.3670
0.1869	1.6883
0.2615	1.3457
0.2556	1.2935
0.2801	1.3395
0.1895	1.3715
0.1876	1.7080
0.2619	1.3357
0.2554	1.2385
0.2787	1.3695
0.1896	1.3717
0.1878	1.7017
0.2614	1.3607
0.2552	1.2392
0.2788	1.3682
0.1895	1.3670
0.1882	1.7183
0.2615	1.3643
0.2553	1.2315
0.2779	1.3560
0.1895	1.3522
0.1885	1.6745
0.2611	1.3353
0.2549	1.2330
0.2780	1.3753
0.1897	1.3623
0.1889	1.6413
0.2612	1.3638
0.2545	1.1953
0.2772	1.3680
0.1897	1.3620
0.1894	1.5972
0.2611	1.3437
0.2536	1.2302
0.2774	1.3533
0.1897	1.3765
0.1893	1.6372
0.2613	1.3768
0.2538	1.2303
0.2771	1.3560
0.1895	1.3667
0.1897	1.5863
0.2618	1.3472
0.2536	1.2493
0.2763	1.3392
0.1897	1.3660
0.1899	1.6447
0.2612	1.3638
0.2537	1.2883
0.2761	1.3110
0.1896	1.3445
0.1901	1.5928
0.2615	1.3662
0.2535	1.2570
0.2759	1.3320
0.2749	1.3005
0.1896	1.3332
0.1902	1.6813
0.2618	1.3698
0.2537	1.3298
0.2745	1.3190
0.1896	1.3480
0.1907	1.6515
0.2617	1.4027
0.2533	1.2725
0.2741	1.3435
0.1896	1.3675
0.1906	1.6430
0.2616	1.3572
0.2538	1.2680
0.2730	1.3515
0.1896	1.3675
0.1911	1.6623
0.2618	1.3910
0.2539	1.2900
0.2732	1.3500
0.1896	1.3530
0.1913	1.6692
0.2616	1.4200
0.2534	1.3132
0.2717	1.3800
0.1894	1.3533
0.1919	1.6775
0.2620	1.4300
0.2536	1.2605
0.2721	1.3782
0.1893	1.3390
0.1921	1.6115
0.2624	1.4537
0.2528	1.3115
0.2718	1.3953
0.1896	1.3490
0.1925	1.6592
0.2619	1.4128
0.2524	1.2680
0.2714	1.3720
0.1895	1.3600
0.1927	1.6328
0.2618	1.4162
0.2527	1.2902
0.2711	1.3775
0.1891	1.3720
0.1927	1.7037
0.2624	1.4205
0.2530	1.2970
0.2705	1.4122
0.1890	1.3593
0.1933	1.6178
0.2625	1.3787
0.2525	1.3007
0.2710	1.4135
0.1888	1.3593
0.1929	1.6925
0.2627	1.3745
0.2530	1.3202
0.2702	1.3998
0.1892	1.3500
0.1935	1.6935
0.2619	1.3702
0.2527	1.3055
0.2691	1.3907
0.1892	1.3697
0.1936	1.6818
0.2624	1.3720
0.2530	1.2805
0.2684	1.3975
0.1892	1.3993
0.1944	1.6915
0.2622	1.3130
0.2524	1.2685
0.2687	1.3925
0.1893	1.3897
0.1943	1.6630
0.2616	1.3162
0.2529	1.2785
0.2681	1.3740
0.1892	1.3900
0.1948	1.6525
0.2619	1.3018
0.2523	1.2542
0.2675	1.3695
0.1894	1.3725
0.1954	1.6443
0.2615	1.3555
0.2518	1.2555
0.2672	1.3785
0.1895	1.3563
0.1957	1.5963
0.2615	1.3702
0.2515	1.2453
0.2669	1.3737
0.1897	1.3215
0.1959	1.5295
0.2613	1.3732
0.2513	1.2763
0.2666	1.3437
0.1896	1.3390
0.1962	1.5658
0.2614	1.4105
0.2511	1.3028
0.2670	1.3573
0.1894	1.3038
0.1959	1.4787
0.2617	1.3930
0.2512	1.3100
0.2663	1.3380
0.1893	1.3048
0.1964	1.5070
0.2617	1.4240
0.2512	1.3432
0.2660	1.3535
0.1891	1.2930
0.1963	1.5145
0.2623	1.4168
0.2516	1.3310
0.2662	1.3605
0.1889	1.2277
0.1963	1.4940
0.2622	1.4243
0.2518	1.3390
0.2655	1.3598
0.1888	1.2735
0.1963	1.5375
0.2625	1.4318
0.2524	1.3143
0.2663	1.3682
0.1886	1.3033
0.1961	1.5740
0.2624	1.4160
0.2524	1.3143
0.2651	1.3705
0.1886	1.3172
0.1966	1.5348
0.2627	1.3777
0.2523	1.2913
0.2649	1.3868
0.1886	1.3712
0.1971	1.5600
0.2624	1.3847
0.2520	1.2498
0.2650	1.3623
0.1883	1.4213
0.1970	1.5860
0.2622	1.3758
0.2527	1.2570
0.2641	1.3705
0.1884	1.3882
0.1980	1.5507
0.2624	1.3728
0.2516	1.2175
0.2641	1.3435
0.1886	1.4635
0.1979	1.6098
0.2624	1.3850
0.2514	1.2338
0.2640	1.3633
0.1889	1.4545
0.1983	1.5270
0.2618	1.3880
0.2509	1.2365
0.2636	1.3280
0.1890	1.4573
0.1987	1.5050
0.2623	1.3885
0.2501	1.2795
0.2631	1.3275
0.1892	1.5415
0.1989	1.5180
0.2624	1.4125
0.2498	1.2852
0.2630	1.3203
0.1889	1.5135
0.1989	1.4702
0.2625	1.3542
0.2502	1.3095
0.2626	1.3173
0.1891	1.5050
0.1991	1.4820
0.2629	1.3628
0.2495	1.2838
0.2628	1.3150
0.1891	1.5538
0.1989	1.4907
0.2631	1.3805
0.2496	1.3165
0.2625	1.3140
0.1891	1.5170
0.1989	1.4785
0.2632	1.3358
0.2498	1.3108
0.2623	1.3345
0.1893	1.4938
0.1989	1.4645
0.2633	1.3833
0.2495	1.2783
0.2620	1.3320
0.1896	1.5460
0.1992	1.4543
0.2629	1.3595
0.2491	1.2720
0.2618	1.3498
0.1896	1.5385
0.1995	1.4297
0.2630	1.3443
0.2486	1.2630
0.2615	1.3490
0.1901	1.5907
0.1997	1.4672
0.2627	1.3335
0.2480	1.2375
0.2613	1.3543
0.1903	1.5942
0.2000	1.4562
0.2626	1.3453
0.2475	1.2515
0.2613	1.3518
0.1900	1.5758
0.2003	1.4533
0.2631	1.3230
0.2471	1.2212
0.2613	1.3455
0.1902	1.5972
0.2003	1.4095
0.2629	1.3607
0.2468	1.2720
0.2615	1.3587
0.1905	1.5827
0.2004	1.3892
0.2629	1.3823
0.2461	1.3040
0.2612	1.3548
0.1909	1.5310
0.2007	1.3667
0.2629	1.4085
0.2452	1.3040
0.2611	1.3622
0.1909	1.5823
0.2005	1.3545
0.2631	1.4292
0.2456	1.3417
0.2609	1.3653
0.1911	1.6000
0.2007	1.3877
0.2629	1.3802
0.2451	1.3392
0.2611	1.3667
0.1913	1.6320
0.2003	1.4060
0.2631	1.3497
0.2451	1.3340
0.2614	1.3687
0.1911	1.6000
0.2002	1.4240
0.2633	1.3077
0.2452	1.3285
0.2614	1.3702
0.1910	1.6292
0.2002	1.4208
0.2634	1.3585
0.2452	1.3310
0.2614	1.3813
0.1914	1.6520
0.2001	1.4363
0.2635	1.2767
0.2446	1.2882
0.2610	1.3867
0.1916	1.6940
0.2007	1.4177
0.2633	1.3120
0.2440	1.2870
0.2608	1.3960
0.1923	1.7000
0.2009	1.4312
0.2627	1.2858
0.2433	1.2723
0.2607	1.3770
0.1927	1.7623
0.2012	1.4195
0.2620	1.2932
0.2429	1.2675
0.2605	1.4200
0.1929	1.7850
0.2015	1.4280
0.2627	1.3100
0.2417	1.2773
0.2603	1.3640
0.1936	1.7840
0.2017	1.4095
0.2617	1.2270
0.2413	1.2577
0.2605	1.3655
0.1939	1.7417
0.2018	1.3610
0.2619	1.2368
0.2404	1.2960
0.2607	1.3785
0.1944	1.7510
0.2016	1.3560
0.2616	1.2235
0.2401	1.3167
0.2608	1.3478
0.1946	1.7417
0.2014	1.3425
0.2622	1.2695
0.2394	1.3143
0.2613	1.3472
0.1945	1.7325
0.2014	1.3107
0.2619	1.1988
0.2392	1.3148
0.2608	1.3702
0.1955	1.7193
0.2014	1.3050
0.2616	1.2482
0.2385	1.3158
0.2610	1.3510
0.1954	1.6980
0.2013	1.3040
0.2615	1.2138
0.2388	1.3230
0.2611	1.3805
0.1963	1.6535
0.2012	1.2982
0.2606	1.2242
0.2382	1.2825
0.2608	1.3905
0.1962	1.6737
0.2014	1.3070
0.2609	1.1790
0.2380	1.2913
0.2610	1.3418
0.1970	1.6440
0.2014	1.3120
0.2607	1.1122
0.2369	1.2860
0.2612	1.3805
0.1972	1.6560
0.2016	1.3270
0.2600	1.1712
0.2367	1.3068
0.2612	1.4137
0.1976	1.6602
0.2016	1.3223
0.2600	1.1503
0.2361	1.3243
0.2618	1.3695
0.1977	1.6372
0.2017	1.3013
0.2594	1.2220
0.2359	1.3300
0.2619	1.3847
0.1984	1.6507
0.2015	1.2942
0.2593	1.1897
0.2351	1.3565
0.2617	1.3780
0.1987	1.5928
0.2016	1.3018
0.2588	1.2052
0.2352	1.3877
0.2615	1.3615
0.1993	1.5837
0.2015	1.3017
0.2588	1.2242
0.2346	1.4152
0.2623	1.3618
0.1993	1.5560
0.2012	1.3118
0.2580	1.2435
0.2350	1.4080
0.2620	1.3228
0.1995	1.5867
0.2010	1.3318
0.2586	1.2270
0.2348	1.4413
0.2621	1.3443
0.1999	1.5505
0.2009	1.3465
0.2583	1.2540
0.2347	1.4095
0.2620	1.3427
0.2000	1.5828
0.2007	1.3413
0.2583	1.2880
0.2346	1.3937
0.2620	1.3287
0.2001	1.5192
0.2007	1.3520
0.2582	1.2635
0.2348	1.3780
0.2618	1.2665
0.2001	1.5770
0.2008	1.3607
0.2584	1.3130
0.2345	1.3540
0.2343	1.3503
0.2617	1.2820
0.2005	1.5833
0.2008	1.3810
0.2582	1.2530
0.2336	1.3460
0.2619	1.2672
0.2008	1.5705
0.2010	1.3958
0.2581	1.3072
0.2331	1.3560
0.2617	1.2492
0.2010	1.5690
0.2012	1.3807
0.2581	1.2760
0.2330	1.3547
0.2612	1.2280
0.2014	1.5395
0.2013	1.3905
0.2579	1.3133
0.2326	1.3697
0.2610	1.2282
0.2015	1.6290
0.2013	1.3707
0.2586	1.2903
0.2323	1.3547
0.2607	1.2287
0.2022	1.6178
0.2013	1.3702
0.2582	1.2820
0.2322	1.3648
0.2603	1.1930
0.2020	1.5833
0.2013	1.3603
0.2588	1.2670
0.2323	1.3838
0.2602	1.1902
0.2024	1.6030
0.2009	1.3603
0.2587	1.2613
0.2328	1.3748
0.2598	1.2300
0.2019	1.6058
0.2010	1.3543
0.2593	1.2945
0.2316	1.3412
0.2599	1.2248
0.2029	1.5920
0.2009	1.3702
0.2593	1.2303
0.2314	1.3375
0.2597	1.2650
0.2033	1.5695
0.2010	1.3700
0.2589	1.2635
0.2312	1.3140
0.2596	1.2643
0.2033	1.5913
0.2010	1.3800
0.2591	1.1937
0.2308	1.3102
0.2594	1.3270
0.2038	1.6107
0.2010	1.4303
0.2590	1.2277
0.2305	1.3213
0.2595	1.3410
0.2039	1.6613
0.2011	1.4205
0.2588	1.1472
0.2299	1.3317
0.2590	1.3540
0.2044	1.5705
0.2015	1.4398
0.2586	1.1455
0.2298	1.3523
0.2593	1.3260
0.2047	1.5633
0.2015	1.4303
0.2582	1.1680
0.2293	1.3712
0.2587	1.3618
0.2053	1.5548
0.2018	1.4297
0.2579	1.1505
0.2291	1.3812
0.2589	1.3862
0.2056	1.5205
0.2019	1.4312
