#rho	velocity
1.1122	1.2017
0.9237	1.0597
0.9607	1.1913
0.8605	1.1812
0.8049	1.1848
0.9159	1.1872
0.8215	1.1747
0.7392	1.3838
0.6904	1.3948
0.3867	1.4928
0.4094	1.6742
0.3680	1.3613
0.2394	1.3842
0.4057	1.4305
1.2779	1.0440
1.1150	1.2025
0.9195	1.0668
0.9572	1.1895
0.8619	1.1815
0.8091	1.1860
0.9137	1.1680
0.8129	1.1827
0.7349	1.3703
0.6898	1.3730
0.3875	1.5175
0.4092	1.6310
0.3677	1.3690
0.2397	1.3590
0.4067	1.4115
1.2935	1.0082
1.1160	1.1850
0.9183	1.0657
0.9576	1.1725
0.8596	1.1700
0.8079	1.1675
0.9161	1.1670
0.8105	1.1965
0.7300	1.4085
0.6879	1.3500
0.3885	1.5342
0.4103	1.6772
0.3666	1.3768
0.2400	1.3748
0.4083	1.3958
1.2912	1.0145
1.1176	1.1630
0.9155	1.0760
0.9595	1.1597
0.8595	1.1380
0.8078	1.1708
0.9147	1.1908
0.8065	1.2375
0.7253	1.4580
0.6862	1.3593
0.3892	1.4665
0.4111	1.6485
0.3670	1.3800
0.2404	1.3483
0.4084	1.3983
1.2943	1.0393
1.1143	1.1727
0.9192	1.0810
0.9644	1.1715
0.8593	1.1375
0.8078	1.1788
0.9114	1.2023
0.8067	1.2480
0.7223	1.4662
0.6812	1.3335
0.3898	1.4852
0.4119	1.6285
0.3665	1.3817
0.2408	1.4265
0.4094	1.3715
1.2857	1.0372
1.1154	1.1562
0.9142	1.0800
0.9612	1.1715
0.8617	1.1388
0.8065	1.1747
0.9081	1.2030
0.8061	1.2565
0.7214	1.4888
0.6789	1.3832
0.3899	1.4955
0.4129	1.6233
0.3663	1.3995
0.2412	1.4225
0.4104	1.3650
1.2873	1.0565
1.1215	1.1352
0.9143	1.0882
0.9594	1.1872
0.8618	1.1312
0.8039	1.1800
0.9041	1.2257
0.8107	1.3120
0.7192	1.5613
0.6785	1.3575
0.3903	1.4717
0.4123	1.6363
0.3672	1.4008
0.2417	1.3920
0.4094	1.3708
1.2775	1.0125
1.1202	1.1302
0.9151	1.0950
0.9583	1.1905
0.8601	1.1322
0.7998	1.1735
0.8921	1.2305
0.8145	1.3060
0.7246	1.5742
0.6695	1.3860
0.3900	1.4698
0.4141	1.6212
0.3680	1.4228
0.2424	1.3948
0.4102	1.3687
1.2737	1.0052
1.1150	1.1150
0.9166	1.1007
0.9592	1.1878
0.8544	1.1347
0.7975	1.1863
0.8837	1.2567
0.8143	1.2922
0.7365	1.6158
0.6672	1.3733
0.3882	1.4577
0.4160	1.6275
0.3683	1.4175
0.2423	1.4030
0.4114	1.3718
1.2757	1.0102
1.1190	1.1015
0.9153	1.1125
0.9548	1.1718
0.8519	1.1440
0.7961	1.1915
0.8779	1.3040
0.8160	1.2902
0.7377	1.6350
0.6646	1.4237
0.3891	1.4782
0.4151	1.6120
0.3684	1.4218
0.2432	1.3880
0.4115	1.3748
1.2735	1.0154
1.1085	1.1043
0.9137	1.1375
0.9601	1.1918
0.8511	1.1203
0.7945	1.1852
0.8703	1.3240
0.8047	1.2278
0.7385	1.6397
0.6683	1.4328
0.3896	1.5037
0.4162	1.6085
0.3690	1.4380
0.2437	1.3665
0.4126	1.3790
1.2703	1.0262
1.2686	1.0575
1.1022	1.0890
0.9122	1.1447
0.9585	1.1960
0.8481	1.1140
0.7921	1.1870
0.8610	1.3485
0.8069	1.1995
0.7447	1.6112
0.6643	1.4482
0.3897	1.5037
0.4176	1.6302
0.3685	1.4315
0.2441	1.3755
0.4146	1.4345
1.2619	1.0794
1.1012	1.0928
0.9120	1.1452
0.9607	1.1957
0.8453	1.1037
0.7910	1.1975
0.8618	1.3565
0.8002	1.1525
0.7413	1.5330
0.6664	1.4668
0.3899	1.4763
0.4181	1.5680
0.3681	1.4112
0.2446	1.3015
0.4164	1.4352
1.2646	1.0709
1.0997	1.1150
0.9098	1.1542
0.9597	1.1798
0.8418	1.1033
0.7942	1.1985
0.8584	1.3343
0.7961	1.1502
0.7423	1.4865
0.6631	1.4653
0.3905	1.5385
0.4188	1.5510
0.3683	1.4130
0.2450	1.3352
0.4171	1.4225
1.2544	1.0589
1.0972	1.0977
0.9140	1.1633
0.9607	1.1892
0.8363	1.0958
0.7951	1.1845
0.8595	1.3098
0.7897	1.1617
0.7391	1.4385
0.6642	1.4428
0.3915	1.5640
0.4196	1.5563
0.3678	1.4150
0.2452	1.2807
0.4187	1.4035
1.2514	1.0700
1.0941	1.0957
0.9171	1.1652
0.9624	1.1640
0.8325	1.0823
0.8010	1.1885
0.8589	1.3015
0.7803	1.1708
0.7359	1.4172
0.6630	1.3500
0.3919	1.5477
0.4213	1.5422
0.3679	1.3973
0.2452	1.3005
0.4199	1.3767
1.2496	1.0840
1.0952	1.1448
0.9195	1.1747
0.9610	1.1708
0.8284	1.0848
0.8023	1.1582
0.8631	1.2950
0.7793	1.2040
0.7305	1.4120
0.6621	1.3758
0.3925	1.5675
0.4212	1.5037
0.3672	1.4082
0.2455	1.3422
0.4213	1.3230
1.2527	1.0905
1.0949	1.1532
0.9221	1.1600
0.9579	1.1605
0.8243	1.0780
0.8056	1.1745
0.8649	1.2837
0.7748	1.2600
0.7306	1.4570
0.6605	1.3465
0.3920	1.5550
0.4235	1.5218
0.3674	1.3995
0.2451	1.3398
0.4221	1.2660
1.2491	1.0905
1.0991	1.1398
0.9252	1.1625
0.9557	1.1612
0.8220	1.0665
0.8037	1.1657
0.8606	1.2698
0.7746	1.3213
0.7309	1.4898
0.6597	1.3740
0.3920	1.5698
0.4236	1.5178
