#rho	velocity
0.7102	0.9627
0.7077	0.9670
0.7049	0.9518
0.7021	0.9718
0.6994	0.9878
0.6969	0.8988
0.6950	0.9318
0.6949	0.9493
0.6967	0.9632
0.7000	0.9745
0.7202	1.0515
0.7111	1.0122
0.7144	0.9703
0.7180	0.9232
0.7222	0.8732
0.7256	0.8308
0.7293	0.8010
0.7340	0.7843
0.7371	0.7755
0.7411	0.7725
0.7303	1.0015
0.7312	0.9997
0.7338	0.9973
0.7376	1.0080
0.7423	1.0125
0.7475	1.0245
0.7531	1.0400
0.7592	1.0565
0.7663	1.0662
0.7739	1.0755
0.7820	1.0790
0.7903	1.0805
0.7986	1.0753
0.8069	1.0653
0.7001	0.7822
0.7039	0.7758
0.7075	0.7723
0.7113	0.7703
0.7152	0.7682
0.7191	0.7680
0.7235	0.7675
0.7284	0.7693
0.7335	0.7725
0.7391	0.7758
0.7268	0.9532
0.7296	0.9627
0.7330	0.9718
0.7363	0.9795
0.7398	0.9885
0.7430	0.9970
0.7457	1.0040
0.7487	1.0090
0.7514	1.0110
0.7548	1.0145
0.7581	1.0185
0.7619	1.0188
0.7659	1.0158
0.7680	1.0128
0.7462	1.1223
0.7474	1.1267
0.7495	1.1317
0.7521	1.1338
0.7549	1.1303
0.7578	1.1225
0.7609	1.1103
0.7637	1.0968
0.7665	1.0745
0.7695	1.0490
0.7729	1.0247
0.7768	1.0035
0.7812	0.9920
0.7858	0.9785
0.7906	0.9723
0.8938	1.0633
0.8916	1.0765
0.8888	1.0852
0.8863	1.0900
0.8839	1.0902
0.8801	1.0873
0.8797	1.0827
0.8804	1.0792
0.8823	1.0773
0.8838	1.0773
0.8868	1.0782
0.8898	1.0795
0.8926	1.0808
0.8973	1.0808
0.9013	1.0795
0.9074	1.0745
0.9129	1.0655
0.9192	1.0520
0.9247	1.0375
0.9304	1.0230
0.9362	1.0105
0.9415	1.0020
0.9465	0.9985
0.8471	1.1087
0.8435	1.1273
0.8400	1.1057
0.8373	1.1342
0.8357	1.1495
0.8354	1.1600
0.8361	1.1650
0.8376	1.1687
0.8393	1.1728
0.8410	1.1677
0.8432	1.1638
