#rho	velocity
1.1779	-0.0295
1.1782	-0.0275
1.1786	-0.0248
1.1792	-0.0212
1.1801	-0.0107
1.1795	-0.0270
1.1765	-0.0057
1.1765	0.0173
1.1734	0.0420
1.1716	0.0653
1.1708	0.0857
1.1696	0.1045
1.1664	0.1193
1.1660	0.1293
1.1660	0.1337
1.1651	0.1325
1.1663	0.1245
1.1680	0.1122
1.1688	0.0973
1.1727	0.0850
1.1752	0.0703
1.1782	0.0567
1.1811	0.0467
1.1840	0.0380
1.1858	0.0302
1.1874	0.0220
1.1874	0.0177
1.1895	0.0180
1.1894	0.0195
1.1904	0.0180
1.1908	0.0190
1.1903	0.0177
1.1920	0.0135
1.1931	0.0080
1.1939	0.0052
1.1952	0.0038
1.1972	-0.0012
1.1985	-0.0075
1.1982	-0.0133
1.1990	-0.0160
1.2016	-0.0193
1.2053	-0.0187
1.2064	-0.0170
1.2097	-0.0145
1.2077	-0.0100
1.2064	-0.0080
1.2037	-0.0050
1.2028	-0.0030
1.2011	-0.0020
1.1971	0.0012
1.1967	0.0065
1.1936	0.0120
1.1922	0.0180
1.1911	0.0282
1.1912	0.0330
1.1898	0.0412
1.1901	0.0505
1.1894	0.0628
1.1896	0.0685
1.1906	0.0783
1.1909	0.0870
1.1911	0.0925
1.1923	0.0977
1.1929	0.1025
1.1918	0.1027
1.1924	0.1030
1.1919	0.0978
1.1920	0.0940
1.1878	0.0953
1.1868	0.0885
1.1811	0.0888
1.1769	0.0880
1.1708	0.0935
1.1620	0.0948
1.1539	0.1005
1.1444	0.1112
1.1331	0.1272
1.1223	0.1390
1.1086	0.1527
1.0960	0.1713
1.0825	0.1892
1.0674	0.2082
1.0536	0.2285
1.0391	0.2550
1.0251	0.2820
1.0086	0.3202
0.9959	0.3492
0.9826	0.3860
0.9696	0.4225
0.9603	0.4713
0.9493	0.5142
0.9378	0.5695
0.9286	0.6208
0.9184	0.6800
0.9032	0.7403
0.8948	0.7815
0.8853	0.8310
0.8787	0.8615
0.8716	0.8890
0.8625	0.9025
0.7761	0.8145
0.7746	0.8365
0.7740	0.8560
0.7728	0.8768
0.7715	0.8965
0.7711	0.9110
0.7697	0.9173
0.7673	0.9238
0.7648	0.9275
0.7617	0.9283
0.7580	0.9292
0.7541	0.9298
0.7485	0.9225
0.6473	1.0680
0.6456	1.0645
0.7156	1.2697
0.7153	1.2678
0.7154	1.2598
0.7165	1.2485
0.7169	1.2288
0.7168	1.2150
0.7177	1.2058
0.7211	1.1928
0.6534	1.1832
0.6530	1.1645
0.6550	1.1735
0.9261	1.1392
0.9231	1.1340
0.9220	1.1257
0.9211	1.1170
0.9204	1.1103
0.9200	1.1047
0.9190	1.1010
0.9179	1.1008
0.9171	1.1035
0.9179	1.1045
0.9191	1.1087
0.9218	1.1070
0.9240	1.1065
0.9262	1.1167
0.9269	1.1372
0.9265	1.1573
0.9251	1.1768
0.9220	1.1960
0.9184	1.2152
0.9145	1.2318
0.8452	1.1378
0.8424	1.1612
0.8429	1.1787
0.8429	1.1922
0.8441	1.2020
0.8430	1.2092
0.8527	1.2078
0.8518	1.1992
0.8508	1.1877
0.8485	1.1725
0.8476	1.1572
0.8470	1.1433
0.8462	1.1358
0.8465	1.1328
0.8461	1.1310
0.8477	1.1310
0.8497	1.1335
0.8510	1.1352
0.8131	1.2015
0.8086	1.1913
0.8031	1.1797
0.7966	1.1870
0.7894	1.1610
0.7820	1.1573
0.7752	1.1462
0.7693	1.1042
0.7652	1.1035
0.7628	1.0677
0.7612	1.0548
0.7601	1.0580
0.7599	1.0555
0.7338	1.0800
0.7311	1.0980
0.7284	1.1133
0.7261	1.1253
0.7243	1.1300
0.7215	1.1363
0.7211	1.1422
0.7191	1.1472
0.7191	1.1538
0.8834	1.0912
0.8828	1.1075
0.8827	1.1212
0.8826	1.1355
0.8825	1.1457
0.8823	1.1562
0.8805	1.1645
0.8787	1.1715
0.8756	1.1730
0.8714	1.1785
0.8667	1.1825
0.8621	1.1863
0.8576	1.1887
0.8547	1.1880
0.8527	1.1862
0.8514	1.1823
0.8502	1.1738
0.8493	1.1620
0.8487	1.1552
0.9291	1.0712
0.9253	1.0857
0.9226	1.1040
0.9192	1.1127
0.9147	1.1297
0.9106	1.1360
0.9072	1.1382
0.9043	1.1375
0.9008	1.1335
0.8988	1.1318
0.8966	1.1260
0.8955	1.1220
0.9056	1.1152
0.9043	1.1185
0.9040	1.1212
0.9037	1.1317
0.9023	1.1490
0.8973	1.1695
0.8964	1.1877
0.8953	1.2072
0.8941	1.2273
0.8948	1.2387
0.9286	1.1123
0.9234	1.1247
0.9189	1.1300
0.9156	1.1253
0.9130	1.1293
0.9103	1.1310
0.9089	1.1295
0.9076	1.1230
0.9069	1.1225
0.9075	1.1233
0.9083	1.1247
0.9095	1.1263
0.9107	1.1370
0.9122	1.1562
0.9134	1.1665
0.9148	1.1943
0.9157	1.2007
0.9162	1.2038
0.9162	1.2057
0.9162	1.2038
0.9161	1.2025
0.9159	1.2090
0.9162	1.2020
0.7024	1.1020
0.6995	1.1125
0.6987	1.1170
0.6984	1.1163
0.6983	1.1118
0.7006	1.1043
0.7018	1.1007
0.7095	1.0397
0.7083	1.0493
0.7070	1.0562
0.7063	1.0647
0.7058	1.0770
0.7061	1.0933
0.7068	1.1055
0.7077	1.1175
0.7086	1.1330
0.9031	1.0162
0.8987	1.0155
0.8947	1.0210
0.8911	1.0320
0.8892	1.0470
0.8854	1.0627
0.8835	1.0835
0.8815	1.1028
0.8807	1.1145
0.8774	1.1277
0.8765	1.1340
0.8753	1.1365
0.8755	1.1265
0.8779	1.1155
0.8794	1.1042
0.8812	1.0940
0.8832	1.0850
0.8858	1.0833
0.8890	1.0880
0.8921	1.0898
0.8950	1.0965
1.0092	1.0642
0.8975	1.0997
1.0071	1.0523
1.0045	1.0435
1.0028	1.0327
1.0008	1.0315
0.9988	1.0307
0.9967	1.0352
0.9960	1.0408
0.9955	1.0507
0.9963	1.0597
0.9964	1.0675
0.9954	1.0730
0.9932	1.0703
0.9901	1.0763
0.9852	1.0792
0.9797	1.0903
0.9728	1.1003
0.9665	1.1147
0.9602	1.1242
0.9557	1.1340
0.9525	1.1333
0.9508	1.1410
0.9511	1.1535
0.9534	1.1552
0.9574	1.1555
0.9148	1.0927
0.9135	1.0877
0.9115	1.0812
0.9095	1.0757
0.9054	1.0705
0.9032	1.0630
0.9020	1.0545
0.9018	1.0482
0.9030	1.0445
0.9031	1.0375
0.9042	1.0335
0.9046	1.0280
0.9082	1.0268
0.9083	1.0257
0.9092	1.0260
0.9105	1.0300
0.9125	1.0390
0.9128	1.0495
0.9141	1.0620
0.9163	1.0807
0.9163	1.0990
0.9162	1.1155
0.9163	1.1290
0.6659	1.1655
0.6648	1.1682
0.6640	1.1690
0.9489	1.1345
0.9451	1.1292
0.9400	1.1170
0.9345	1.1018
0.9288	1.0990
0.9237	1.1013
0.9199	1.1040
0.9171	1.1097
0.9155	1.1142
0.9155	1.1200
0.9149	1.1345
0.9155	1.1473
0.9154	1.1597
0.9153	1.1650
0.9137	1.1625
0.9115	1.1523
0.9090	1.1373
0.9067	1.1225
0.9050	1.1070
0.9039	1.0975
0.9026	1.0877
0.9016	1.0790
0.9021	1.0798
0.9033	1.0808
0.8909	1.1425
0.8852	1.1473
0.8827	1.1507
0.8810	1.1475
0.8781	1.1403
0.8750	1.1313
0.8735	1.1187
0.8716	1.1063
0.8686	1.1008
0.8774	1.0923
0.8749	1.0862
0.8717	1.0828
0.8687	1.0762
0.8661	1.0690
0.8645	1.0622
0.8624	1.0540
0.8610	1.0443
0.8605	1.0330
0.8616	1.0260
0.8629	1.0198
0.8642	1.0155
0.8022	1.1407
0.7988	1.1410
0.7974	1.1372
0.7965	1.1487
0.7967	1.1400
0.7971	1.1350
0.7967	1.1260
0.7957	1.1260
0.7942	1.1155
0.7933	1.1175
0.7924	1.1160
0.7921	1.1270
0.7924	1.1293
0.7928	1.1205
0.7939	1.1225
0.6956	1.1682
0.6931	1.1655
0.6911	1.1570
0.6891	1.1460
0.6917	1.1305
0.6899	1.1150
0.8790	1.1328
0.8726	1.1432
0.8665	1.1457
0.8602	1.1517
0.8543	1.1600
0.8490	1.1648
0.8440	1.1695
0.8397	1.1728
0.8353	1.1723
0.8316	1.1697
0.8278	1.1735
0.8256	1.1603
0.8240	1.1565
0.8231	1.1580
0.8229	1.1547
0.8231	1.1550
0.8242	1.1607
0.8258	1.1580
0.8274	1.1570
0.8287	1.1557
0.9960	1.0210
0.9908	1.0145
0.9874	1.0145
0.9844	1.0175
0.9806	1.0285
0.9765	1.0433
0.9722	1.0605
0.9669	1.0780
0.9612	1.0915
0.9557	1.1015
0.9521	1.1122
0.9491	1.1187
0.9460	1.1292
0.9429	1.1340
0.9402	1.1400
0.9357	1.1468
0.9320	1.1468
0.9286	1.1470
0.9258	1.1522
0.9232	1.1532
0.9218	1.1445
0.9202	1.1402
0.9186	1.1292
0.9179	1.1238
0.9200	1.1140
0.7607	1.0668
0.7596	1.0630
0.7592	1.0682
0.7592	1.0607
0.7597	1.0525
0.7605	1.0542
0.7616	1.0582
0.7628	1.0512
0.7630	1.0490
0.7630	1.0407
0.7621	1.0495
0.6554	1.1473
0.6557	1.1390
0.6556	1.1320
0.7448	1.0350
0.7438	1.0460
0.7424	1.0605
0.7409	1.0757
0.7395	1.0800
0.7384	1.0905
0.7375	1.0987
0.7372	1.1025
0.7365	1.1045
0.7366	1.1115
0.7372	1.1168
0.7383	1.1228
0.8693	1.0323
0.8660	1.0358
0.8620	1.0467
0.8599	1.0553
0.8584	1.0630
0.8570	1.0710
0.8544	1.0775
0.8517	1.0760
0.8493	1.0718
0.8457	1.0733
0.8420	1.0670
0.8492	1.0647
0.8456	1.0555
0.8450	1.0447
0.8437	1.0357
0.8426	1.0237
0.8436	1.0130
0.8441	1.0113
0.8456	1.0013
0.8474	1.0038
0.9754	0.9918
0.8476	1.0037
0.9727	0.9972
0.9691	1.0038
0.9662	1.0097
0.9633	0.9967
0.9608	1.0002
0.9600	0.9977
0.9594	1.0023
0.9572	1.0010
0.9555	1.0040
0.9532	0.9970
0.9502	0.9965
0.9472	0.9920
0.9438	0.9858
0.9414	0.9982
0.9392	1.0035
0.9369	1.0082
0.9342	0.9682
0.9315	0.9745
0.9271	0.9870
0.9235	1.0000
0.9196	1.0160
0.9156	1.0270
0.9122	1.0407
0.9086	1.0413
0.9064	1.0497
0.9533	1.0733
0.9507	1.0863
0.9478	1.0982
0.9462	1.1033
0.9436	1.1025
0.9409	1.0933
0.9405	1.0852
0.9407	1.0763
0.9418	1.0700
0.9434	1.0630
0.9473	1.0545
0.9486	1.0472
0.9504	1.0395
0.9521	1.0315
0.9516	1.0250
0.9544	1.0207
0.9516	1.0142
0.9505	1.0130
0.9506	1.0055
0.9525	1.0067
0.9545	1.0107
0.9532	1.0177
0.9534	1.0267
0.9529	1.0420
0.9543	1.0565
0.9574	1.0675
0.7012	1.1165
0.7061	1.1140
0.7101	1.1082
0.7066	1.1060
0.7104	1.1020
0.7135	1.1010
0.7157	1.1090
0.7169	1.1130
0.7651	1.0295
0.7605	1.0430
0.7563	1.0547
0.7526	1.0590
0.7498	1.0580
0.7479	1.0533
0.7484	1.0475
0.7501	1.0417
0.7509	1.0370
0.7521	1.0370
0.7522	1.0405
0.7515	1.0487
0.7514	1.0515
0.9964	1.0095
0.9903	1.0122
0.9847	1.0210
0.9805	1.0307
0.9762	1.0355
0.9728	1.0447
0.9692	1.0513
0.9655	1.0550
0.9621	1.0592
0.9587	1.0562
0.9552	1.0552
0.9517	1.0618
0.9485	1.0697
0.9456	1.0780
0.9422	1.0860
0.9386	1.0938
0.9351	1.1000
0.9317	1.1035
0.9277	1.1010
0.9242	1.0955
0.9211	1.0843
0.9193	1.0682
0.9185	1.0493
0.9179	1.0298
0.9166	1.0188
0.8836	1.0162
0.8833	1.0052
0.8821	0.9958
0.8801	0.9895
0.8773	0.9905
0.8747	0.9995
0.8721	1.0140
0.8693	1.0375
0.8665	1.0645
0.8627	1.0897
0.8607	1.1110
0.8585	1.1272
0.8563	1.1392
0.8539	1.1465
0.8522	1.1482
0.8511	1.1433
0.8475	1.1325
0.8445	1.1163
0.8419	1.0985
0.8826	1.0812
0.8808	1.0662
0.8006	1.1360
0.7973	1.1328
0.7946	1.1310
0.7924	1.1320
0.7906	1.1278
0.7893	1.1347
0.7883	1.1342
0.7869	1.1442
0.7854	1.1380
0.7839	1.1370
0.7816	1.1407
0.7794	1.1360
0.7769	1.1358
0.7740	1.1330
0.7015	1.1337
0.7001	1.1325
0.6982	1.1352
0.6969	1.1345
0.6953	1.1320
0.6930	1.1302
0.7009	1.1270
0.8753	1.0370
0.8718	1.0470
0.8676	1.0205
0.8631	1.0275
0.8592	1.0355
0.8558	1.0368
0.8526	1.0403
0.8495	1.0403
0.8461	1.0425
0.8429	1.0410
0.8402	1.0465
0.8380	1.0480
0.8365	1.0585
0.8357	1.0612
0.8358	1.0615
0.8362	1.0690
0.8369	1.0682
0.8383	1.0737
0.8404	1.0710
0.8430	1.0733
0.9527	1.0975
0.9487	1.0828
