#rho	velocity
0.8975	0.1512
0.9009	0.1560
0.9059	0.1638
0.9107	0.1775
0.9159	0.1910
0.9217	0.3595
0.9276	0.3743
0.9344	0.3947
0.9419	0.4125
0.9505	0.4315
0.9610	0.4510
0.9311	0.5307
0.9340	0.4928
0.9377	0.4592
0.9412	0.4317
0.9446	0.4118
0.9480	0.4097
0.9520	0.4170
0.9553	0.4337
0.9593	0.4568
0.9613	0.4885
0.9627	0.5178
0.9633	0.5517
0.9644	0.5857
0.9655	0.6168
0.9667	0.6477
0.9692	0.6665
0.9709	0.6763
0.9750	0.6790
0.9784	0.6633
0.9822	0.6400
0.9865	0.6133
0.9912	0.5815
0.9973	0.5425
1.0037	0.5042
1.0122	0.4595
1.0216	0.4173
1.0315	0.3782
1.0406	0.3410
1.0499	0.3185
1.0599	0.2970
1.0689	0.2787
1.0772	0.2675
1.0848	0.2592
1.0899	0.2565
1.0937	0.2570
1.0955	0.2603
1.0963	0.2685
1.0975	0.2803
1.0994	0.2945
1.1017	0.3105
1.0861	0.6150
1.1045	0.3295
1.0933	0.6372
1.1067	0.3443
1.1013	0.6480
1.1096	0.3688
1.1101	0.6502
1.1118	0.3935
1.1188	0.6412
1.1141	0.4213
1.1273	0.6263
1.1149	0.4470
1.1368	0.6085
1.1142	0.4770
1.1451	0.5800
1.1110	0.5062
1.1478	0.5538
1.1061	0.5325
1.1510	0.5235
1.0992	0.5550
1.1535	0.4930
1.0924	0.5730
1.1557	0.4603
1.0859	0.5920
1.1570	0.4405
1.0804	0.6032
1.1573	0.4197
1.0790	0.6102
1.1570	0.4065
1.0810	0.6168
1.1571	0.3962
1.0862	0.6230
1.1559	0.3875
1.0921	0.6280
1.1527	0.3920
1.1014	0.6293
1.1490	0.3910
1.1080	0.6300
1.1448	0.3910
1.1113	0.6330
1.1410	0.3952
1.1116	0.6427
1.5069	0.4375
1.1352	0.4050
1.5158	0.4268
1.1294	0.4125
1.5329	0.4225
1.1232	0.4255
1.5491	0.4155
1.1163	0.4345
1.5664	0.4095
1.1087	0.4430
1.5838	0.4072
1.1019	0.4520
1.5963	0.4100
1.0963	0.4557
1.6072	0.4178
1.0918	0.4662
1.6179	0.4283
1.0875	0.4775
1.6272	0.4325
1.0839	0.4840
1.6293	0.4415
1.0813	0.4933
1.6352	0.4492
1.0789	0.5002
1.6376	0.4540
1.0776	0.5082
1.6379	0.4650
1.0778	0.5233
1.6385	0.4740
1.0763	0.5430
1.6360	0.4810
1.0759	0.5693
1.6283	0.4890
1.0757	0.5952
1.6177	0.4950
1.0754	0.6185
1.6040	0.4927
1.0765	0.6355
1.5878	0.4980
1.0758	0.6552
1.5686	0.5050
1.0757	0.6720
1.5513	0.5120
1.0751	0.6790
1.5357	0.5175
1.0743	0.6890
1.5203	0.5230
1.0712	0.6922
1.5059	0.5300
1.0687	0.6912
1.4931	0.5367
1.0653	0.6847
1.4827	0.5425
1.0616	0.6820
1.4720	0.5450
1.0571	0.6825
1.4619	0.5493
1.0521	0.6920
1.4538	0.5590
1.0476	0.6915
1.4473	0.5617
1.0407	0.6937
1.4388	0.5650
1.0349	0.7010
1.4328	0.5683
1.0288	0.7098
1.4270	0.5678
1.4263	0.5640
1.6218	0.7195
1.4270	0.5638
1.6137	0.7435
1.4293	0.5630
1.6055	0.7608
1.4309	0.5645
1.5966	0.7680
1.4346	0.5745
1.5873	0.7687
1.4369	0.5795
1.5762	0.7575
1.4333	0.5888
1.5616	0.7465
1.4282	0.5963
1.5470	0.7292
1.4208	0.6060
1.5287	0.7065
1.4094	0.6183
1.5092	0.6835
1.3973	0.6325
1.4871	0.6637
1.3844	0.6493
1.4640	0.6487
1.3747	0.6635
1.4399	0.6357
1.3672	0.6787
1.4150	0.6212
1.3608	0.6898
1.3950	0.6105
1.3556	0.6998
1.3767	0.6043
1.3518	0.7053
1.3632	0.5975
1.3514	0.7155
1.3542	0.5980
1.3542	0.7195
1.3483	0.5970
1.3552	0.7185
1.3435	0.6002
1.3560	0.7185
1.3403	0.6030
1.3558	0.7132
1.3390	0.6065
1.3557	0.7075
1.3390	0.6095
1.3572	0.6995
1.3428	0.6193
1.3575	0.6967
1.3468	0.6275
1.3588	0.6965
1.3474	0.6398
1.3592	0.6932
1.3483	0.6480
1.3598	0.6865
1.3493	0.6538
1.3615	0.6865
1.3488	0.6633
1.3623	0.6892
1.3490	0.6710
1.3627	0.6912
1.3502	0.6875
1.3652	0.6948
1.3514	0.7053
1.3674	0.7003
1.3525	0.7205
1.3702	0.7065
1.3539	0.7275
1.3736	0.7118
1.3555	0.7393
1.3769	0.7110
1.3576	0.7427
1.3615	0.7440
1.3672	0.7360
1.3728	0.7290
1.3800	0.7167
1.3862	0.6970
1.3933	0.6765
1.3970	0.6532
1.4044	0.6330
1.0218	0.8618
1.4091	0.6125
1.0231	0.8452
1.4119	0.5963
1.0262	0.8280
1.4124	0.5858
1.0271	0.8128
1.4133	0.5840
1.0294	0.7945
1.4109	0.5835
1.0305	0.7817
1.4100	0.5903
1.0321	0.7748
1.4075	0.5980
1.0330	0.7712
1.4056	0.6050
1.0343	0.7615
1.4055	0.6133
1.0347	0.7605
1.4076	0.6395
1.0335	0.7575
1.4082	0.6502
1.0334	0.7560
1.4105	0.6637
1.0326	0.7575
1.4146	0.6742
