#rho	velocity
0.9419	0.0995
0.9381	0.1095
0.9347	0.1198
0.9318	0.1303
0.9296	0.1420
0.9273	0.2538
0.9254	0.2787
0.9240	0.3018
0.9221	0.3268
0.9219	0.3490
0.9214	0.3653
0.9217	0.3803
0.9220	0.3900
0.9237	0.3987
0.9254	0.4028
0.9278	0.4032
0.9307	0.4000
0.9341	0.3965
0.9371	0.3887
0.9424	0.3855
0.9465	0.3897
0.9533	0.3978
0.9602	0.4105
0.9663	0.4285
0.9735	0.4520
1.0043	0.7293
0.9805	0.4782
1.0036	0.7262
0.9883	0.5090
1.0023	0.7210
0.9998	0.7135
0.9966	0.7015
0.9932	0.6890
0.9886	0.6740
0.9836	0.6603
0.9790	0.6498
0.9748	0.6420
0.9722	0.6432
0.9704	0.6460
0.9695	0.6502
0.9699	0.6625
0.9720	0.6805
0.9748	0.7015
0.9787	0.7227
0.9833	0.7453
0.9885	0.7565
0.9945	0.7690
1.0010	0.7735
1.0076	0.7743
1.0141	0.7650
1.0217	0.7490
1.0297	0.7255
1.0371	0.6935
1.0433	0.6635
1.0489	0.6285
1.0540	0.5948
1.0588	0.5602
1.0631	0.5238
1.0676	0.4867
1.0719	0.4572
1.0771	0.4325
1.0828	0.4100
1.0902	0.3982
1.0990	0.3835
1.1087	0.3740
1.1194	0.3725
1.1313	0.3715
1.1442	0.3740
1.1583	0.3760
1.1734	0.3763
1.1886	0.3717
0.9415	0.6910
1.2037	0.3592
0.9476	0.6757
1.2177	0.3415
0.9545	0.6598
1.2325	0.3248
0.9627	0.6433
1.2470	0.3008
0.9716	0.6290
1.2587	0.2708
0.9822	0.6178
1.2696	0.2410
0.9940	0.6090
1.2801	0.2125
1.0064	0.6010
1.2901	0.1897
1.0205	0.5930
1.2995	0.1682
1.0358	0.5860
1.3076	0.1500
1.0506	0.5775
1.3142	0.1418
1.0645	0.5668
1.3214	0.1333
1.0787	0.5552
1.3280	0.1277
1.0949	0.5435
1.3334	0.1312
1.1115	0.5285
1.3382	0.1355
1.1272	0.5135
1.3405	0.1400
1.1425	0.4985
1.3420	0.1490
1.1575	0.4805
1.3424	0.1510
1.1711	0.4608
1.3422	0.1585
1.1859	0.4400
1.3424	0.1667
1.2006	0.4205
1.3422	0.1700
1.2138	0.4023
1.3430	0.1770
1.2288	0.3848
1.3432	0.1828
1.2435	0.3680
1.3434	0.1865
1.2568	0.3532
1.3436	0.1938
1.2724	0.3390
1.3441	0.2005
1.2876	0.3265
1.3447	0.2050
1.3029	0.3177
1.3450	0.2148
1.3168	0.3137
1.3463	0.2245
1.3301	0.3148
1.3485	0.2325
1.3438	0.3185
1.3513	0.2442
