#rho	velocity
2.1081	0.0160
1.9998	-0.0405
2.0734	-0.0107
2.8531	-0.0228
3.1432	-0.0813
2.3516	-0.0007
2.1439	-0.0120
2.4108	-0.0205
2.9420	0.0060
3.0511	-0.0022
2.3436	0.0190
2.4811	-0.0033
2.9082	-0.0270
2.7859	-0.0033
2.7233	0.0195
3.4341	-0.0615
3.1591	0.0048
2.6914	0.0103
3.5217	-0.0038
3.9944	0.0008
3.6271	-0.0090
3.3898	-0.0120
2.7575	0.0147
2.2779	-0.0162
2.8864	0.0202
3.5392	-0.0120
2.4573	0.0032
2.4988	-0.0083
3.4317	-0.0002
2.6603	-0.0387
2.6257	0.0170
2.6635	0.0137
2.2200	0.0080
2.0940	-0.0122
2.2683	-0.0465
2.7980	-0.0333
3.0474	0.0588
2.7034	0.0107
2.5950	-0.0160
2.6628	-0.0625
2.5179	-0.0025
2.4919	-0.0228
2.3441	0.0237
2.1336	0.0343
2.1222	0.0000
1.9962	-0.0442
2.0816	-0.0122
2.8458	-0.0302
3.1761	-0.1015
2.3496	-0.0010
2.1160	-0.0177
2.4140	-0.0140
2.9464	0.0048
2.9954	-0.0048
2.3507	0.0273
2.5132	-0.0045
2.9015	-0.0280
2.8015	0.0200
2.7248	-0.0033
3.4124	-0.0513
3.1696	0.0048
2.6947	0.0093
3.5094	-0.0067
3.9347	-0.0015
3.6121	-0.0072
3.4459	-0.0382
2.7563	0.0155
2.2722	-0.0162
2.8960	0.0280
3.5436	-0.0152
2.4561	0.0018
2.5116	-0.0143
3.4258	-0.0007
2.6399	-0.0435
2.6302	0.0203
2.6706	0.0137
2.2259	0.0117
2.1011	-0.0117
2.2487	-0.0485
2.7972	-0.0150
3.0665	0.1360
2.6983	0.0210
2.5977	-0.0160
2.6553	-0.0748
2.5141	-0.0008
2.4839	-0.0228
2.3307	0.0245
2.1478	0.0428
2.1130	-0.0023
1.9887	-0.0395
2.0951	-0.0143
2.8401	-0.0302
3.1003	-0.1165
2.3482	-0.0087
2.1331	-0.0197
2.4166	-0.0218
2.9464	0.0070
2.9913	-0.0045
2.3585	0.0355
2.5145	-0.0018
2.8462	-0.0315
2.8301	0.0292
2.7693	-0.0055
3.3591	-0.0440
3.1511	0.0095
2.7038	0.0095
3.5292	-0.0080
3.9316	-0.0005
3.6030	0.0050
3.4459	-0.0365
2.7507	0.0200
2.2797	-0.0185
2.9036	0.0280
3.5149	-0.0230
2.4618	0.0035
2.5326	-0.0083
3.4200	0.0002
2.6151	-0.0490
2.6281	0.0212
2.6813	0.0235
2.2346	0.0110
2.0894	-0.0150
2.1894	-0.0593
2.8277	-0.0680
3.1766	0.1912
2.6309	0.0227
2.5930	-0.0172
2.7233	-0.0533
2.4928	-0.0003
2.4618	-0.0228
2.3638	0.0255
2.1701	0.0558
2.1101	0.0005
1.9796	-0.0403
2.1075	-0.0170
2.8369	-0.0385
3.0736	-0.1275
2.3699	-0.0087
2.1363	-0.0362
2.3923	-0.0285
2.9248	0.0150
3.0656	-0.0050
2.3716	0.0420
2.4725	-0.0028
2.8898	-0.0343
2.8317	0.0317
2.7300	-0.0083
3.3529	-0.0440
3.1368	0.0073
2.6972	0.0090
3.5180	-0.0085
4.0112	-0.0025
3.6337	-0.0042
3.3979	-0.0365
2.7379	0.0217
2.2714	-0.0245
2.9150	0.0280
3.5448	-0.0318
2.4585	0.0042
2.5374	-0.0060
3.4077	0.0057
2.6018	-0.0582
2.6364	0.0212
2.6702	0.0257
2.2381	0.0110
2.1119	-0.0310
2.1832	-0.0685
2.7640	-0.0675
3.1908	0.2058
2.6842	0.0322
2.5887	-0.0073
2.7038	-0.0315
2.5016	-0.0020
2.5164	-0.0205
2.3593	0.0307
2.1388	0.0655
2.1340	-0.0030
1.9851	-0.0528
2.1231	-0.0133
2.8257	-0.0383
3.0525	-0.1385
2.3764	-0.0087
2.1322	-0.0475
2.3864	-0.0030
2.9235	0.0200
3.0675	-0.0062
2.3764	0.0553
2.4963	0.0130
2.8445	-0.0345
2.8074	0.0425
2.7659	-0.0133
3.3283	-0.0515
3.1491	0.0065
2.7053	0.0005
3.5329	-0.0090
3.9316	-0.0025
3.5594	-0.0010
3.4710	-0.0340
2.7659	0.0217
2.2673	-0.0245
2.9142	0.0240
3.5423	-0.0440
2.4573	0.0050
2.5384	-0.0105
3.4066	0.0060
2.5998	-0.0677
2.6192	0.0230
2.6724	0.0210
2.2635	0.0102
2.1193	-0.0323
2.1496	-0.0673
2.7352	-0.0258
3.2394	0.2192
2.7064	0.0297
2.5910	-0.0067
2.7001	-0.0350
2.4972	-0.0018
2.5000	-0.0170
2.3302	0.0392
2.1475	0.0705
2.1361	0.0025
1.9818	-0.0470
2.1272	-0.0105
2.8253	-0.0333
3.0372	-0.1338
2.3815	-0.0087
2.1336	-0.0495
2.3815	-0.0400
2.9167	0.0095
3.0633	-0.0085
2.3787	0.0615
2.4789	-0.0103
2.8413	-0.0287
2.8629	0.0285
2.7488	-0.0130
3.2889	-0.0455
3.1711	-0.0083
2.7038	0.0035
3.5354	-0.0100
3.9370	-0.0042
3.5804	0.0090
3.4728	0.0007
2.7507	0.0182
2.2676	-0.0285
2.9116	0.0208
