#rho	velocity
1.3109	0.5602
1.1191	0.7105
1.1450	0.7050
1.3001	0.5662
1.1163	0.7198
1.1505	0.6833
1.2902	0.5715
1.1149	0.7295
1.1563	0.6615
1.2802	0.5765
1.1137	0.7363
1.1623	0.6435
1.2708	0.5817
1.1130	0.7412
1.1685	0.6300
1.2607	0.5838
1.1126	0.7453
1.1741	0.6143
1.2516	0.5872
1.1120	0.7475
1.1801	0.6048
1.2429	0.5903
1.1111	0.7458
1.1848	0.5965
1.2356	0.5983
1.1109	0.7410
1.1898	0.5905
1.2280	0.6088
1.1109	0.7360
1.1935	0.5850
1.2211	0.6195
1.1115	0.7290
1.1968	0.5840
1.2143	0.6323
1.1120	0.7207
1.1983	0.5820
1.2091	0.6440
1.1133	0.7125
1.1977	0.5773
1.2049	0.6533
1.1156	0.7067
1.1957	0.5727
1.2016	0.6618
1.1189	0.7015
1.1990	0.6725
1.1215	0.6985
1.1975	0.6810
1.1246	0.6980
1.1961	0.6827
1.1278	0.6998
1.1956	0.6795
1.1312	0.6998
1.1946	0.6692
1.1344	0.6970
1.1927	0.6583
1.1386	0.6937
1.1897	0.6457
1.1427	0.6885
1.1868	0.6320
1.1460	0.6817
1.1832	0.6212
1.1482	0.6700
1.1804	0.6130
1.1496	0.6555
1.1764	0.6065
1.1496	0.6353
1.1730	0.6023
1.1495	0.6147
1.1699	0.6065
1.1478	0.5942
1.1682	0.6148
1.1467	0.5773
1.1660	0.6255
1.1457	0.5630
1.1649	0.6380
1.1451	0.5503
1.4377	0.5198
1.1631	0.6495
1.1441	0.5417
1.4337	0.5345
1.1625	0.6675
1.1442	0.5343
1.4285	0.5540
1.1620	0.6840
1.1442	0.5307
1.4227	0.5765
1.1632	0.6948
1.1432	0.5297
1.4203	0.5955
1.1646	0.7005
1.1416	0.5307
1.4162	0.6108
1.1669	0.7025
1.1406	0.5310
1.4091	0.6200
1.1699	0.6998
1.1411	0.5325
1.4019	0.6265
1.1745	0.6917
1.1436	0.5330
