#rho	velocity
2.1547	0.0007
2.2619	0.1308
1.9352	0.0885
1.7429	0.2360
2.0708	0.1130
2.1820	-0.0135
2.1471	0.0032
2.2553	0.1302
1.9281	0.0925
1.7390	0.2282
2.0938	0.1105
2.1704	-0.0210
2.1363	0.0082
2.2474	0.1298
1.9225	0.0975
1.7372	0.2228
2.1153	0.1112
2.1538	-0.0240
2.1279	0.0125
2.2351	0.1277
1.9170	0.1053
1.7381	0.2160
2.1365	0.1125
2.1384	-0.0245
2.1213	0.0162
2.2212	0.1268
1.9120	0.1167
1.7396	0.2130
2.1568	0.1160
2.1227	-0.0215
2.1164	0.0200
2.2095	0.1240
1.9062	0.1280
1.7416	0.2090
2.1770	0.1177
2.1066	-0.0157
2.1119	0.0232
2.1983	0.1235
1.8988	0.1368
1.7437	0.2053
2.2012	0.1198
2.0899	-0.0077
2.1079	0.0255
2.1887	0.1220
1.8909	0.1467
1.7449	0.2005
2.2240	0.1238
2.1059	0.0273
2.1782	0.1200
1.8848	0.1530
1.7463	0.1953
2.2457	0.1297
2.1033	0.0275
2.1673	0.1180
1.8786	0.1567
1.7481	0.1905
2.2660	0.1340
2.1030	0.0285
2.1566	0.1177
1.8735	0.1603
1.7492	0.1835
2.2834	0.1380
2.1008	0.0288
2.1455	0.1185
1.8692	0.1632
1.7493	0.1723
2.2989	0.1433
2.1026	0.0287
2.1313	0.1195
1.8662	0.1690
1.7512	0.1610
2.3108	0.1467
2.1044	0.0293
2.1162	0.1203
1.8632	0.1710
1.7522	0.1525
2.3215	0.1485
2.1081	0.0300
2.1006	0.1212
1.8605	0.1730
1.7535	0.1448
2.3318	0.1492
2.1119	0.0330
2.0879	0.1237
1.8596	0.1772
1.7552	0.1392
2.3378	0.1508
2.1122	0.0375
2.0756	0.1265
1.8608	0.1795
1.7559	0.1328
2.3422	0.1497
2.1162	0.0432
2.0621	0.1290
1.8617	0.1790
1.7586	0.1280
2.3441	0.1487
2.1166	0.0492
2.0515	0.1308
1.8622	0.1760
1.7601	0.1235
2.3441	0.1450
2.1198	0.0570
2.0408	0.1335
1.8622	0.1700
1.7627	0.1200
2.3447	0.1413
2.1207	0.0610
2.0303	0.1355
1.8627	0.1627
1.7655	0.1193
2.3425	0.1397
2.1198	0.0675
2.0222	0.1362
1.8648	0.1567
1.7677	0.1187
2.3381	0.1365
2.1211	0.0730
2.0147	0.1362
1.8669	0.1480
1.7699	0.1185
2.3288	0.1355
2.1227	0.0787
2.0084	0.1365
1.8683	0.1440
1.7715	0.1192
2.3194	0.1367
2.1238	0.0825
2.0054	0.1357
1.8699	0.1415
1.7713	0.1190
2.3073	0.1400
2.1263	0.0855
2.0028	0.1348
1.8709	0.1355
1.7694	0.1182
2.2928	0.1417
2.1263	0.0873
2.0014	0.1335
1.8730	0.1312
1.7685	0.1192
2.2756	0.1450
2.1279	0.0893
2.0002	0.1315
1.8741	0.1310
1.7663	0.1207
2.2556	0.1487
2.1277	0.0925
1.9980	0.1303
1.8742	0.1302
1.7646	0.1235
2.2374	0.1515
2.1270	0.0962
1.9928	0.1287
1.8739	0.1335
1.7637	0.1260
2.2195	0.1537
2.1265	0.1045
1.9899	0.1260
1.8742	0.1395
1.7616	0.1277
2.2017	0.1543
2.1249	0.1103
1.9869	0.1245
1.8748	0.1430
1.7592	0.1315
2.1825	0.1543
2.1243	0.1158
1.9814	0.1235
1.8744	0.1482
1.7589	0.1323
2.1647	0.1515
2.1252	0.1235
1.9784	0.1225
1.8730	0.1508
1.7582	0.1325
2.1478	0.1462
2.1247	0.1322
1.9759	0.1228
1.8718	0.1530
1.7587	0.1307
2.1336	0.1372
2.1247	0.1420
1.9751	0.1210
1.8697	0.1565
1.7603	0.1298
2.1153	0.1223
2.1236	0.1530
1.9755	0.1187
1.8681	0.1608
1.7615	0.1285
2.1000	0.1032
2.1218	0.1627
1.9745	0.1178
1.8679	0.1605
1.7643	0.1270
2.0818	0.0820
2.1195	0.1715
1.9765	0.1182
1.8672	0.1595
1.7674	0.1248
2.0657	0.0603
2.1171	0.1788
1.9765	0.1195
1.8683	0.1570
1.7735	0.1215
2.0496	0.0405
2.1166	0.1815
1.9784	0.1230
1.8681	0.1535
1.7832	0.1180
2.0360	0.0213
2.1157	0.1852
1.9808	0.1242
1.8679	0.1500
1.7955	0.1143
2.0235	0.0060
2.1151	0.1890
1.9831	0.1275
1.8679	0.1437
1.8088	0.1138
2.0121	-0.0088
2.1117	0.1900
1.9879	0.1308
1.8685	0.1410
1.8218	0.1123
2.0044	-0.0225
2.1088	0.1915
1.9930	0.1327
1.8704	0.1385
1.8339	0.1125
1.9962	-0.0333
2.1037	0.1905
1.9972	0.1375
1.8732	0.1422
1.8462	0.1135
1.9899	-0.0377
2.0982	0.1860
2.0034	0.1410
1.8751	0.1480
1.8556	0.1140
1.9871	-0.0400
2.0921	0.1795
2.0105	0.1453
1.8776	0.1550
1.8646	0.1162
1.9871	-0.0390
2.0818	0.1670
2.0155	0.1510
1.8802	0.1640
1.8758	0.1182
1.9899	-0.0355
2.0721	0.1530
2.0188	0.1535
1.8825	0.1722
1.8886	0.1235
1.9952	-0.0333
2.0606	0.1410
2.0169	0.1562
1.8850	0.1792
1.9055	0.1285
2.0036	-0.0310
2.0494	0.1295
2.0111	0.1575
1.8870	0.1865
1.9255	0.1338
2.0149	-0.0308
2.0377	0.1183
2.0026	0.1558
1.8884	0.1935
1.9453	0.1382
2.0286	-0.0292
2.0239	0.1072
1.9902	0.1528
1.8916	0.1993
1.9646	0.1448
2.0431	-0.0257
2.0143	0.0967
1.9778	0.1503
1.8916	0.2000
1.9833	0.1492
2.0602	-0.0220
2.0048	0.0867
1.9671	0.1458
1.8929	0.1963
2.0016	0.1530
2.0753	-0.0140
1.9968	0.0810
1.9587	0.1415
1.8920	0.1882
2.0184	0.1555
2.0912	-0.0038
1.9928	0.0757
1.9514	0.1367
1.8900	0.1777
2.0336	0.1560
2.1057	0.0077
1.9889	0.0770
1.9434	0.1298
1.8859	0.1672
2.0488	0.1558
2.1220	0.0213
1.9855	0.0790
1.9380	0.1245
1.8832	0.1565
2.0614	0.1520
2.1384	0.0368
1.9828	0.0802
1.9316	0.1190
1.8799	0.1460
2.0715	0.1483
2.1563	0.0530
1.9784	0.0788
1.9279	0.1150
1.8771	0.1362
2.0792	0.1433
2.1730	0.0697
1.9753	0.0780
1.9240	0.1143
1.8748	0.1273
2.0831	0.1392
2.1891	0.0853
1.9702	0.0757
1.9212	0.1142
1.8732	0.1153
2.0842	0.1330
2.2034	0.1002
1.9666	0.0748
1.9190	0.1150
1.8721	0.1055
2.0822	0.1307
2.2158	0.1155
1.9627	0.0740
1.9175	0.1173
1.8721	0.0950
2.0790	0.1285
2.2277	0.1253
1.9598	0.0735
1.9155	0.1193
1.8720	0.0853
2.0740	0.1270
2.2394	0.1325
1.9569	0.0732
1.9146	0.1212
1.8723	0.0750
2.0689	0.1248
2.2497	0.1362
1.9550	0.0740
1.9141	0.1237
1.8727	0.0675
2.0614	0.1212
2.2589	0.1367
1.9531	0.0748
1.9152	0.1275
1.8721	0.0597
2.0530	0.1190
2.2694	0.1350
1.9529	0.0753
1.9161	0.1305
1.8720	0.0545
2.0458	0.1165
2.2769	0.1318
2.1279	0.1390
1.9531	0.0787
1.9192	0.1345
1.8716	0.0515
2.0392	0.1137
2.2815	0.1290
2.1236	0.1485
1.9548	0.0788
1.9227	0.1372
1.8723	0.0505
2.0313	0.1077
2.2839	0.1285
2.1175	0.1580
1.9554	0.0817
1.9260	0.1400
1.8749	0.0520
2.0257	0.0982
2.2805	0.1253
2.1119	0.1670
1.9575	0.0792
1.9301	0.1420
1.8781	0.0533
2.0190	0.0860
2.2761	0.1230
2.1061	0.1738
1.9600	0.0757
1.9329	0.1425
1.8820	0.0572
2.0143	0.0743
2.2678	0.1248
2.0984	0.1803
1.9633	0.0722
1.9357	0.1440
1.8866	0.0610
2.0094	0.0648
2.2591	0.1292
2.0951	0.1828
1.9656	0.0695
1.9355	0.1453
1.8932	0.0670
2.0042	0.0567
2.2444	0.1348
2.0901	0.1863
1.9689	0.0660
1.9361	0.1468
1.9024	0.0702
2.0010	0.0513
2.2264	0.1423
2.0886	0.1855
1.9724	0.0640
1.9344	0.1472
1.9122	0.0755
1.9958	0.0477
2.2065	0.1520
2.0872	0.1822
1.9771	0.0610
1.9298	0.1472
1.9210	0.0772
1.9908	0.0430
2.1863	0.1637
2.0838	0.1768
1.9812	0.0585
1.9275	0.1470
1.9288	0.0795
1.9839	0.0410
2.1680	0.1750
2.0814	0.1715
1.9839	0.0603
1.9246	0.1462
1.9365	0.0795
1.9769	0.0413
2.1468	0.1847
2.0788	0.1663
1.9861	0.0598
1.9229	0.1443
1.9446	0.0795
1.9683	0.0453
2.1265	0.1985
2.0762	0.1590
1.9873	0.0662
1.9216	0.1417
1.9510	0.0790
1.9585	0.0485
2.1068	0.2067
2.0747	0.1515
1.9873	0.0777
1.9209	0.1398
1.9589	0.0770
1.9465	0.0515
2.0836	0.2158
2.0704	0.1450
1.9865	0.0875
1.9201	0.1372
1.9652	0.0765
1.9352	0.0533
2.0640	0.2217
2.0650	0.1390
1.9853	0.1008
1.9212	0.1340
1.9716	0.0755
1.9231	0.0533
2.0433	0.2272
2.0606	0.1333
1.9861	0.1178
1.9214	0.1292
1.9769	0.0753
1.9100	0.0533
2.0222	0.2322
2.0534	0.1270
1.9859	0.1398
1.9249	0.1265
1.9829	0.0755
1.8990	0.0513
2.0014	0.2382
2.0439	0.1215
1.9863	0.1590
1.9303	0.1215
1.9885	0.0760
1.8866	0.0488
1.9796	0.2393
2.0377	0.1172
1.9873	0.1785
1.9357	0.1180
1.9934	0.0750
1.8758	0.0433
1.9621	0.2420
2.0290	0.1120
1.9879	0.1937
1.9434	0.1135
1.9990	0.0708
1.8650	0.0365
1.9408	0.2423
2.0186	0.1080
1.9893	0.2090
1.9548	0.1115
2.0038	0.0645
1.8537	0.0295
1.9242	0.2407
2.0034	0.1053
1.9877	0.2180
1.9702	0.1088
2.0101	0.0603
1.8411	0.0240
1.9079	0.2402
1.9928	0.1025
1.9873	0.2250
1.9841	0.1062
2.0163	0.0562
1.8302	0.0187
1.8921	0.2380
1.9810	0.1008
1.9859	0.2265
1.9996	0.1045
2.0247	0.0540
1.8177	0.0138
1.8742	0.2345
1.9718	0.0993
1.9841	0.2237
2.0165	0.1035
2.0333	0.0555
1.8041	0.0103
1.8593	0.2312
1.9614	0.0978
1.9833	0.2160
2.0344	0.1025
2.0431	0.0597
1.7895	0.0070
1.8450	0.2253
1.9539	0.0983
1.9831	0.1988
2.0494	0.0985
2.0519	0.0650
1.7775	0.0067
1.8332	0.2133
1.9440	0.1015
1.9833	0.1870
2.0648	0.0962
2.0602	0.0740
1.7655	0.0090
1.8222	0.1982
1.9391	0.1045
1.9843	0.1722
2.0743	0.0930
2.0683	0.0838
1.7569	0.0138
1.8154	0.1737
1.9340	0.1073
1.9845	0.1627
2.0794	0.0925
2.0764	0.0965
1.7502	0.0207
1.8136	0.1475
1.9296	0.1083
1.9855	0.1552
2.0820	0.0925
2.0836	0.1115
1.7466	0.0280
1.8126	0.1180
1.9272	0.1105
1.9875	0.1537
2.0799	0.0950
2.0870	0.1253
1.7458	0.0365
1.8147	0.0862
1.9249	0.1128
1.9914	0.1543
2.0773	0.0987
2.0899	0.1385
1.7505	0.0455
1.8175	0.0540
1.9234	0.1148
1.9950	0.1650
2.0730	0.1035
2.0918	0.1480
1.7601	0.0532
1.8215	0.0250
1.9210	0.1182
1.9958	0.1810
2.0719	0.1100
2.0945	0.1560
1.7715	0.0648
1.8263	-0.0015
1.9172	0.1222
1.9958	0.1990
2.0713	0.1152
2.0984	0.1620
1.7854	0.0755
1.8327	-0.0262
1.9117	0.1258
1.9954	0.2205
2.0736	0.1238
2.1024	0.1648
1.8025	0.0865
1.8399	-0.0460
1.9019	0.1285
1.9944	0.2382
2.0784	0.1325
2.1064	0.1653
1.8198	0.0992
1.8484	-0.0593
1.8875	0.1300
1.9932	0.2508
2.0890	0.1410
2.1122	0.1635
1.8362	0.1118
1.8619	-0.0640
1.8713	0.1335
1.9910	0.2508
2.1013	0.1470
2.1162	0.1612
1.8524	0.1238
1.8769	-0.0648
1.8541	0.1353
1.9910	0.2460
2.1146	0.1520
2.1186	0.1608
1.8695	0.1367
1.8927	-0.0620
1.8359	0.1362
1.9891	0.2327
2.1292	0.1545
2.1200	0.1567
1.8845	0.1507
1.9099	-0.0553
1.8198	0.1377
1.9883	0.2172
2.1422	0.1553
2.1193	0.1540
1.8999	0.1645
1.9277	-0.0485
1.8073	0.1383
1.9863	0.1948
2.1508	0.1545
2.1177	0.1487
1.9133	0.1793
1.9459	-0.0420
1.8023	0.1390
1.9851	0.1708
2.1517	0.1523
2.1151	0.1445
1.9257	0.1897
1.9650	-0.0375
1.7989	0.1390
1.9826	0.1410
2.1471	0.1495
2.1119	0.1352
1.9397	0.1992
1.9835	-0.0323
1.7989	0.1408
1.9810	0.1105
2.1411	0.1455
2.1057	0.1285
1.9516	0.2043
2.0048	-0.0272
1.7979	0.1427
1.9806	0.0798
2.1345	0.1408
2.0982	0.1215
1.9646	0.2085
2.0265	-0.0207
1.7973	0.1467
1.9804	0.0540
2.1299	0.1350
2.0903	0.1160
1.9745	0.2102
2.0490	-0.0145
1.7960	0.1520
1.9806	0.0385
2.1247	0.1305
2.0831	0.1105
1.9863	0.2100
2.0708	-0.0068
1.7966	0.1560
1.9828	0.0278
2.1198	0.1258
2.0749	0.1040
1.9944	0.2092
2.0912	0.0025
1.7982	0.1630
1.9853	0.0225
2.1130	0.1222
2.0685	0.1007
2.0020	0.2010
2.1104	0.0125
1.8023	0.1648
1.9899	0.0177
2.1046	0.1203
2.0602	0.0953
2.0084	0.1925
2.1274	0.0245
1.8067	0.1675
1.9956	0.0148
2.0949	0.1177
2.0523	0.0938
2.0139	0.1825
2.1436	0.0357
1.8118	0.1688
2.0022	0.0128
2.0870	0.1170
2.0462	0.0913
2.0167	0.1728
2.1545	0.0488
1.8162	0.1700
2.0066	0.0143
2.0790	0.1170
2.0400	0.0908
2.0192	0.1660
2.1654	0.0610
1.8202	0.1685
2.0135	0.0190
2.0717	0.1162
2.0381	0.0903
2.0212	0.1595
2.1697	0.0745
1.8233	0.1645
2.0161	0.0275
2.0661	0.1182
2.0365	0.0912
2.0208	0.1512
2.1711	0.0875
1.8275	0.1588
2.0202	0.0380
2.0606	0.1185
2.0352	0.0915
2.0208	0.1470
2.1716	0.1000
1.8307	0.1502
2.0220	0.0485
2.0561	0.1183
2.0358	0.0953
2.0204	0.1438
2.1692	0.1105
1.8350	0.1437
2.0253	0.0565
2.0532	0.1187
2.0336	0.0960
2.0184	0.1405
2.1692	0.1185
1.8386	0.1315
2.0274	0.0640
2.0513	0.1188
2.0321	0.1010
2.0147	0.1428
2.1725	0.1277
1.8423	0.1227
2.0272	0.0710
2.0496	0.1182
2.0325	0.1075
2.0115	0.1423
2.1817	0.1365
1.8469	0.1125
2.0282	0.0777
2.0490	0.1195
2.0286	0.1133
2.0070	0.1395
2.1935	0.1487
1.8529	0.1028
2.0282	0.0815
2.0471	0.1180
2.0251	0.1215
2.0044	0.1370
2.2046	0.1625
1.8605	0.0928
2.0270	0.0885
2.0454	0.1200
2.0220	0.1302
2.0010	0.1305
2.2188	0.1800
1.8685	0.0838
2.0239	0.0933
2.0404	0.1230
2.0184	0.1377
1.9996	0.1238
2.2306	0.1985
1.8767	0.0765
2.0198	0.0997
2.0354	0.1230
2.0167	0.1458
1.9974	0.1158
2.2454	0.2210
1.8850	0.0707
2.0145	0.1058
2.0309	0.1275
2.0188	0.1502
1.9922	0.1062
2.2556	0.2453
1.8925	0.0653
2.0096	0.1115
2.0229	0.1325
2.0202	0.1517
1.9875	0.0958
2.2591	0.2723
1.8988	0.0630
2.0032	0.1198
2.0186	0.1360
2.0249	0.1545
1.9786	0.0862
1.9037	0.0617
1.9956	0.1272
2.0145	0.1415
2.0315	0.1528
1.9666	0.0717
1.9080	0.0623
1.9897	0.1360
2.0117	0.1462
2.0385	0.1490
1.9524	0.0602
1.9122	0.0630
1.9826	0.1448
2.0123	0.1490
2.0462	0.1475
1.9333	0.0553
1.9163	0.0648
1.9743	0.1535
2.0139	0.1535
2.0557	0.1397
1.9120	0.0510
1.9190	0.0672
1.9687	0.1608
2.0167	0.1570
2.0636	0.1340
1.8902	0.0515
1.9218	0.0707
1.9606	0.1657
2.0194	0.1570
2.0768	0.1275
1.8683	0.0543
1.9214	0.0750
1.9535	0.1685
2.0247	0.1590
2.0892	0.1208
1.8471	0.0638
1.9212	0.0793
1.9470	0.1688
2.0286	0.1572
2.0982	0.1172
1.8280	0.0697
1.9199	0.0838
1.9404	0.1668
2.0342	0.1535
2.1075	0.1145
1.8086	0.0770
2.2923	0.1530
1.9166	0.0843
1.9337	0.1630
2.0406	0.1487
2.1153	0.1115
1.7899	0.0788
2.2912	0.1452
1.9152	0.0878
1.9292	0.1585
2.0460	0.1412
2.1200	0.1090
1.7727	0.0823
2.2891	0.1398
1.9124	0.0900
1.9253	0.1517
2.0511	0.1335
2.1209	0.1077
1.7581	0.0833
2.2847	0.1337
1.9119	0.0922
1.9231	0.1453
2.0549	0.1260
2.1222	0.1033
1.7450	0.0797
2.2808	0.1302
1.9117	0.0945
1.9214	0.1395
2.0572	0.1177
2.1225	0.1023
1.7342	0.0740
2.2753	0.1265
1.9117	0.0973
1.9199	0.1305
2.0595	0.1085
2.1249	0.0995
1.7235	0.0662
2.2678	0.1250
1.9120	0.0998
1.9203	0.1255
2.0606	0.1015
2.1290	0.0990
1.7126	0.0562
2.2596	0.1245
1.9126	0.1005
1.9209	0.1185
2.0614	0.0953
2.1340	0.0955
1.7031	0.0435
2.2510	0.1225
1.9128	0.1025
1.9218	0.1122
2.0638	0.0903
2.1397	0.0925
1.6935	0.0328
2.2414	0.1225
1.9131	0.1035
1.9231	0.1085
2.0655	0.0857
2.1471	0.0892
1.6858	0.0262
2.2324	0.1212
1.9137	0.1055
1.9253	0.1030
2.0668	0.0820
2.1538	0.0848
1.6786	0.0255
2.2227	0.1197
1.9148	0.1077
1.9279	0.1008
2.0685	0.0795
2.1615	0.0802
1.6727	0.0310
2.2141	0.1172
1.9168	0.1103
1.9292	0.0968
2.0706	0.0775
2.1685	0.0735
1.6679	0.0407
2.2036	0.1162
1.9194	0.1115
1.9322	0.0927
2.0717	0.0762
2.1753	0.0675
1.6642	0.0533
2.1964	0.1140
